book,profile,policy,payout_mode,reserve_usd,use_dynamic_risk,fixed_risk_usd,healthy_cushion_frac,daily_stop,streak_mode,pre_lock_scale,post_lock_scale,block_insufficient_capacity,cap_risk_to_cushion,n_paths,classification,composite_score,P(first payout),P(5 payouts),P(10 payouts),P(survive 1 year),P(survive 504),median_cumulative_payout,expected_cumulative_payout,downside_tail_p05_payout,P(breach),never_traded,mean_floor_blocks,mean_trades,breach_causes,pre_breach,breach_timing,state_occupancy,pre_n_breaches,pre_median_cushion,pre_mean_cushion,pre_frac_locked,pre_median_days_since_payout,pre_median_consecutive_losses,pre_frac_payout_within_8d,P(breach_by_30),P(breach_1_to_30),P(breach_by_60),P(breach_31_to_60),P(breach_by_90),P(breach_61_to_90),P(breach_by_180),P(breach_91_to_180),P(breach_by_252),P(breach_181_to_252),P(breach_by_504),P(breach_253_to_504),P(never_breach_504),state_HEALTHY,state_CAUTION,state_DEFENSIVE,state_CRITICAL,state_LOCKOUT,h30_P(survive),h30_P(first payout),h30_P(2 payouts),h30_P(5 payouts),h30_P(10 payouts),h30_median_payouts,h30_median_cumulative_trader_payout,h30_expected_cumulative_trader_payout,h30_P(breach),h30_median_time_to_breach,h30_mean_trades,h60_P(survive),h60_P(first payout),h60_P(2 payouts),h60_P(5 payouts),h60_P(10 payouts),h60_median_payouts,h60_median_cumulative_trader_payout,h60_expected_cumulative_trader_payout,h60_P(breach),h60_median_time_to_breach,h60_mean_trades,h90_P(survive),h90_P(first payout),h90_P(2 payouts),h90_P(5 payouts),h90_P(10 payouts),h90_median_payouts,h90_median_cumulative_trader_payout,h90_expected_cumulative_trader_payout,h90_P(breach),h90_median_time_to_breach,h90_mean_trades,h180_P(survive),h180_P(first payout),h180_P(2 payouts),h180_P(5 payouts),h180_P(10 payouts),h180_median_payouts,h180_median_cumulative_trader_payout,h180_expected_cumulative_trader_payout,h180_P(breach),h180_median_time_to_breach,h180_mean_trades,h252_P(survive),h252_P(first payout),h252_P(2 payouts),h252_P(5 payouts),h252_P(10 payouts),h252_median_payouts,h252_median_cumulative_trader_payout,h252_expected_cumulative_trader_payout,h252_P(breach),h252_median_time_to_breach,h252_mean_trades,h504_P(survive),h504_P(first payout),h504_P(2 payouts),h504_P(5 payouts),h504_P(10 payouts),h504_median_payouts,h504_median_cumulative_trader_payout,h504_expected_cumulative_trader_payout,h504_P(breach),h504_median_time_to_breach,h504_mean_trades
GC,MFFU_RAPID_EOD_50K,PHASE49_BASELINE,PAYOUT_AS_SOON_AS_ELIGIBLE,500.0,False,250.0,0.12,none,none,1.0,1.0,False,False,8000,PROP_PROFILE_UNSUITABLE,-0.06382664900021556,0.535875,0.043375,0.002,0.0,0.0,1384.3223648760738,1206.605144385778,0.0,1.0,0.0,0.0,102.355625,"{""MLL_TRAIL"": 0.173625, ""POST_PAYOUT_CUSHION"": 0.106125, ""LOSING_STREAK"": 0.72025}","{""n_breaches"": 8000, ""median_cushion"": -98.95567233631505, ""mean_cushion"": -129.1272481705437, ""frac_locked"": 0.535875, ""median_days_since_payout"": 14.0, ""median_consecutive_losses"": 4.0, ""frac_payout_within_8d"": 0.415875}","{""P(breach_by_30)"": 0.27125, ""P(breach_1_to_30)"": 0.27125, ""P(breach_by_60)"": 0.680375, ""P(breach_31_to_60)"": 0.409125, ""P(breach_by_90)"": 0.889875, ""P(breach_61_to_90)"": 0.2095, ""P(breach_by_180)"": 0.99725, ""P(breach_91_to_180)"": 0.107375, ""P(breach_by_252)"": 1.0, ""P(breach_181_to_252)"": 0.00275, ""P(breach_by_504)"": 1.0, ""P(breach_253_to_504)"": 0.0, ""P(never_breach_504)"": 0.0}","{""HEALTHY"": 0.6724200515881505, ""CAUTION"": 0.1516345462718787, ""DEFENSIVE"": 0.1170180798919197, ""CRITICAL"": 0.048419782348967634, ""LOCKOUT"": 0.010507539899083386}",8000,-98.95567233631505,-129.1272481705437,0.535875,14.0,4.0,0.415875,0.27125,0.27125,0.680375,0.409125,0.889875,0.2095,0.99725,0.107375,1.0,0.00275,1.0,0.0,0.0,0.6724200515881505,0.1516345462718787,0.1170180798919197,0.048419782348967634,0.010507539899083386,0.72875,0.20325,0.081625,0.0025,0.0,0.0,0.0,388.6419578299128,0.27125,22.0,54.647625,0.319625,0.4055,0.202625,0.020875,0.000375,0.0,0.0,860.2162140995355,0.680375,35.0,84.99075,0.110125,0.493375,0.263,0.03575,0.001375,0.0,0.0,1091.0873571382908,0.889875,42.0,96.956375,0.00275,0.534875,0.289375,0.043375,0.001875,1.0,1383.3779518585059,1203.572860023784,0.99725,45.0,102.24725,0.0,0.535875,0.29025,0.043375,0.002,1.0,1384.3223648760738,1206.605144385778,1.0,45.0,102.355625,0.0,0.535875,0.29025,0.043375,0.002,1.0,1384.3223648760738,1206.605144385778,1.0,45.0,102.355625
GC,FUNDEDNEXT_FLEX_50K,PHASE49_BASELINE,PAYOUT_AS_SOON_AS_ELIGIBLE,375.0,False,262.5,0.12,none,none,1.0,1.0,False,False,8000,PROP_PROFILE_UNSUITABLE,-0.07389944244323188,0.665,0.01175,0.000375,0.0,0.0,974.1161977292456,997.3091892825934,0.0,1.0,0.0,0.0,51.96925,"{""MLL_TRAIL"": 0.152125, ""POST_PAYOUT_CUSHION"": 0.160125, ""LOSING_STREAK"": 0.68775}","{""n_breaches"": 8000, ""median_cushion"": -106.12775465511368, ""mean_cushion"": -135.82999577700377, ""frac_locked"": 0.169375, ""median_days_since_payout"": 9.0, ""median_consecutive_losses"": 3.0, ""frac_payout_within_8d"": 0.48225}","{""P(breach_by_30)"": 0.717125, ""P(breach_1_to_30)"": 0.717125, ""P(breach_by_60)"": 0.959875, ""P(breach_31_to_60)"": 0.24275, ""P(breach_by_90)"": 0.993875, ""P(breach_61_to_90)"": 0.034, ""P(breach_by_180)"": 0.999875, ""P(breach_91_to_180)"": 0.006, ""P(breach_by_252)"": 1.0, ""P(breach_181_to_252)"": 0.000125, ""P(breach_by_504)"": 1.0, ""P(breach_253_to_504)"": 0.0, ""P(never_breach_504)"": 0.0}","{""HEALTHY"": 0.6343716913318235, ""CAUTION"": 0.16125172703576565, ""DEFENSIVE"": 0.13156332939260568, ""CRITICAL"": 0.05268230613281676, ""LOCKOUT"": 0.020130946106988384}",8000,-106.12775465511368,-135.82999577700377,0.169375,9.0,3.0,0.48225,0.717125,0.717125,0.959875,0.24275,0.993875,0.034,0.999875,0.006,1.0,0.000125,1.0,0.0,0.0,0.6343716913318235,0.16125172703576565,0.13156332939260568,0.05268230613281676,0.020130946106988384,0.282875,0.651625,0.1125,0.0,0.0,1.0,841.6447955944564,756.8440084633168,0.717125,19.0,43.2915,0.040125,0.665,0.221875,0.00075,0.0,1.0,972.8054543342063,955.8884364034492,0.959875,22.0,50.64875,0.006125,0.665,0.222125,0.011375,0.0,1.0,974.1161977292456,989.169396804227,0.993875,22.0,51.72325,0.000125,0.665,0.222125,0.01175,0.000375,1.0,974.1161977292456,997.1990496784034,0.999875,22.0,51.968125,0.0,0.665,0.222125,0.01175,0.000375,1.0,974.1161977292456,997.3091892825934,1.0,22.0,51.96925,0.0,0.665,0.222125,0.01175,0.000375,1.0,974.1161977292456,997.3091892825934,1.0,22.0,51.96925
NQ,MFFU_RAPID_EOD_50K,PHASE49_BASELINE,PAYOUT_AS_SOON_AS_ELIGIBLE,500.0,False,200.0,0.12,none,none,1.0,1.0,False,False,8000,PROP_PROFILE_UNSUITABLE,0.031845167058162344,0.78975,0.14775,0.015875,0.000125,0.0,1895.3099999999977,2034.484132499998,0.0,1.0,0.0,0.0,193.636625,"{""MLL_TRAIL"": 0.14325, ""POST_PAYOUT_CUSHION"": 0.22775, ""LOSING_STREAK"": 0.629}","{""n_breaches"": 8000, ""median_cushion"": -100.99999999999972, ""mean_cushion"": -116.80751249999996, ""frac_locked"": 0.78975, ""median_days_since_payout"": 6.0, ""median_consecutive_losses"": 4.0, ""frac_payout_within_8d"": 0.62025}","{""P(breach_by_30)"": 0.190125, ""P(breach_1_to_30)"": 0.190125, ""P(breach_by_60)"": 0.616625, ""P(breach_31_to_60)"": 0.4265, ""P(breach_by_90)"": 0.858, ""P(breach_61_to_90)"": 0.241375, ""P(breach_by_180)"": 0.997125, ""P(breach_91_to_180)"": 0.139125, ""P(breach_by_252)"": 0.999875, ""P(breach_181_to_252)"": 0.00275, ""P(breach_by_504)"": 1.0, ""P(breach_253_to_504)"": 0.000125, ""P(never_breach_504)"": 0.0}","{""HEALTHY"": 0.6458971917513402, ""CAUTION"": 0.1564645371107082, ""DEFENSIVE"": 0.13923200333911592, ""CRITICAL"": 0.03698244790240043, ""LOCKOUT"": 0.021423819896435232}",8000,-100.99999999999972,-116.80751249999996,0.78975,6.0,4.0,0.62025,0.190125,0.190125,0.616625,0.4265,0.858,0.241375,0.997125,0.139125,0.999875,0.00275,1.0,0.000125,0.0,0.6458971917513402,0.1564645371107082,0.13923200333911592,0.03698244790240043,0.021423819896435232,0.809875,0.31125,0.144375,0.00475,0.0,0.0,0.0,588.0611362499993,0.190125,23.0,96.3105,0.383375,0.6215,0.380125,0.0705,0.001,1.0,1456.1099999999985,1424.9371724999985,0.616625,38.0,156.42425,0.142,0.739625,0.4755,0.12,0.007,1.0,1608.569999999997,1822.661516249998,0.858,46.0,181.351375,0.002875,0.789125,0.519875,0.147375,0.0155,2.0,1894.2299999999996,2030.6745337499979,0.997125,51.0,193.421375,0.000125,0.78975,0.52025,0.14775,0.015875,2.0,1895.3099999999977,2034.484132499998,0.999875,51.0,193.634125,0.0,0.78975,0.52025,0.14775,0.015875,2.0,1895.3099999999977,2034.484132499998,1.0,51.0,193.636625
NQ,FUNDEDNEXT_FLEX_50K,PHASE49_BASELINE,PAYOUT_AS_SOON_AS_ELIGIBLE,375.0,False,187.5,0.12,none,none,1.0,1.0,False,False,8000,PROP_PROFILE_UNSUITABLE,-0.010740887450002318,0.873,0.066,0.002625,0.0,0.0,1068.75,1718.9389299999343,0.0,1.0,0.0,0.0,105.88175,"{""MLL_TRAIL"": 0.137125, ""POST_PAYOUT_CUSHION"": 0.272125, ""LOSING_STREAK"": 0.59075}","{""n_breaches"": 8000, ""median_cushion"": -107.50000000005821, ""mean_cushion"": -120.71146250003275, ""frac_locked"": 0.137125, ""median_days_since_payout"": 5.0, ""median_consecutive_losses"": 3.0, ""frac_payout_within_8d"": 0.65925}","{""P(breach_by_30)"": 0.61025, ""P(breach_1_to_30)"": 0.61025, ""P(breach_by_60)"": 0.913375, ""P(breach_31_to_60)"": 0.303125, ""P(breach_by_90)"": 0.98025, ""P(breach_61_to_90)"": 0.066875, ""P(breach_by_180)"": 1.0, ""P(breach_91_to_180)"": 0.01975, ""P(breach_by_252)"": 1.0, ""P(breach_181_to_252)"": 0.0, ""P(breach_by_504)"": 1.0, ""P(breach_253_to_504)"": 0.0, ""P(never_breach_504)"": 0.0}","{""HEALTHY"": 0.5923472819835132, ""CAUTION"": 0.17612874207402748, ""DEFENSIVE"": 0.15938717753780385, ""CRITICAL"": 0.022692263295532797, ""LOCKOUT"": 0.04944453510912268}",8000,-107.50000000005821,-120.71146250003275,0.137125,5.0,3.0,0.65925,0.61025,0.61025,0.913375,0.303125,0.98025,0.066875,1.0,0.01975,1.0,0.0,1.0,0.0,0.0,0.5923472819835132,0.17612874207402748,0.15938717753780385,0.022692263295532797,0.04944453510912268,0.38975,0.868375,0.35275,0.0,0.0,1.0,1068.75,1197.0851556249665,0.61025,19.0,78.88525,0.086625,0.873,0.45625,0.02725,0.0,1.0,1068.75,1602.653229999942,0.913375,24.0,99.941,0.01975,0.873,0.45625,0.06575,0.0,1.0,1068.75,1694.0765274999362,0.98025,25.0,104.669375,0.0,0.873,0.45625,0.066,0.002625,1.0,1068.75,1718.9389299999343,1.0,26.0,105.88175,0.0,0.873,0.45625,0.066,0.002625,1.0,1068.75,1718.9389299999343,1.0,26.0,105.88175,0.0,0.873,0.45625,0.066,0.002625,1.0,1068.75,1718.9389299999343,1.0,26.0,105.88175
ES,MFFU_RAPID_EOD_50K,PHASE49_BASELINE,PAYOUT_AS_SOON_AS_ELIGIBLE,500.0,False,90.0,0.12,none,none,1.0,1.0,False,False,8000,PROP_PROFILE_UNSUITABLE,0.031074964062432403,0.722,0.102875,0.00925,0.16975,0.0055,1467.944999999994,1626.059604374995,0.0,0.9945,0.0,0.0,561.495125,"{""MLL_TRAIL"": 0.2895, ""POST_PAYOUT_CUSHION"": 0.079125, ""LOSING_STREAK"": 0.625875}","{""n_breaches"": 7956, ""median_cushion"": -57.39999999999988, ""mean_cushion"": -66.4232843137252, ""frac_locked"": 0.7229763700351935, ""median_days_since_payout"": 18.0, ""median_consecutive_losses"": 4.0, ""frac_payout_within_8d"": 0.23642533936651583}","{""P(breach_by_30)"": 0.0045, ""P(breach_1_to_30)"": 0.0045, ""P(breach_by_60)"": 0.069125, ""P(breach_31_to_60)"": 0.064625, ""P(breach_by_90)"": 0.197875, ""P(breach_61_to_90)"": 0.12875, ""P(breach_by_180)"": 0.631375, ""P(breach_91_to_180)"": 0.4335, ""P(breach_by_252)"": 0.83025, ""P(breach_181_to_252)"": 0.198875, ""P(breach_by_504)"": 0.9945, ""P(breach_253_to_504)"": 0.16425, ""P(never_breach_504)"": 0.0055}","{""HEALTHY"": 0.6874014533361615, ""CAUTION"": 0.1542942241828136, ""DEFENSIVE"": 0.11447877621916036, ""CRITICAL"": 0.03653513267366092, ""LOCKOUT"": 0.007290413588203621}",7956,-57.39999999999988,-66.4232843137252,0.7229763700351935,18.0,4.0,0.23642533936651583,0.0045,0.0045,0.069125,0.064625,0.197875,0.12875,0.631375,0.4335,0.83025,0.198875,0.9945,0.16425,0.0055,0.6874014533361615,0.1542942241828136,0.11447877621916036,0.03653513267366092,0.007290413588203621,0.9955,0.013375,0.00075,0.0,0.0,0.0,0.0,19.19036812499996,0.0045,28.0,99.895125,0.930875,0.115875,0.035875,0.00025,0.0,0.0,0.0,187.5028724999995,0.069125,49.0,197.068125,0.802125,0.249375,0.110875,0.003875,0.0,0.0,0.0,445.02958124999867,0.197875,69.0,284.168625,0.368625,0.541125,0.3145,0.048875,0.000875,1.0,1368.5399999999877,1118.3586018749963,0.631375,113.0,457.982,0.16975,0.652125,0.398,0.079125,0.003125,1.0,1422.3599999999965,1410.8119256249956,0.83025,133.0,520.255375,0.0055,0.722,0.452625,0.102875,0.00925,1.0,1467.944999999994,1626.059604374995,0.9945,150.0,561.495125
ES,FUNDEDNEXT_FLEX_50K,PHASE49_BASELINE,PAYOUT_AS_SOON_AS_ELIGIBLE,375.0,False,112.5,0.12,none,none,1.0,1.0,False,False,8000,PROP_PROFILE_UNSUITABLE,-0.025148722332858114,0.83975,0.042125,0.000625,0.021875,0.0,1068.75,1405.018192812318,0.0,1.0,0.0,0.0,291.68975,"{""MLL_TRAIL"": 0.261375, ""POST_PAYOUT_CUSHION"": 0.124625, ""LOSING_STREAK"": 0.614}","{""n_breaches"": 8000, ""median_cushion"": -59.95000000036816, ""mean_cushion"": -67.92481250010074, ""frac_locked"": 0.1655, ""median_days_since_payout"": 15.0, ""median_consecutive_losses"": 4.0, ""frac_payout_within_8d"": 0.326125}","{""P(breach_by_30)"": 0.0705, ""P(breach_1_to_30)"": 0.0705, ""P(breach_by_60)"": 0.38925, ""P(breach_31_to_60)"": 0.31875, ""P(breach_by_90)"": 0.64075, ""P(breach_61_to_90)"": 0.2515, ""P(breach_by_180)"": 0.927125, ""P(breach_91_to_180)"": 0.286375, ""P(breach_by_252)"": 0.978125, ""P(breach_181_to_252)"": 0.051, ""P(breach_by_504)"": 1.0, ""P(breach_253_to_504)"": 0.021875, ""P(never_breach_504)"": 0.0}","{""HEALTHY"": 0.6334329474357218, ""CAUTION"": 0.18398924510206877, ""DEFENSIVE"": 0.1282752774352651, ""CRITICAL"": 0.039644414760012785, ""LOCKOUT"": 0.014658115266931544}",8000,-59.95000000036816,-67.92481250010074,0.1655,15.0,4.0,0.326125,0.0705,0.0705,0.38925,0.31875,0.64075,0.2515,0.927125,0.286375,0.978125,0.051,1.0,0.021875,0.0,0.6334329474357218,0.18398924510206877,0.1282752774352651,0.039644414760012785,0.014658115266931544,0.9295,0.210125,0.00075,0.0,0.0,0.0,0.0,211.64178374999432,0.0705,25.0,98.554625,0.61075,0.70725,0.07275,0.0,0.0,1.0,842.9824999999087,722.4583274999492,0.38925,44.0,177.126375,0.35925,0.827125,0.249125,0.0,0.0,1.0,1034.0274999999558,994.3104165624059,0.64075,55.0,224.78025,0.072875,0.83975,0.38625,0.01225,0.0,1.0,1068.75,1314.9095943748407,0.927125,68.0,277.7055,0.021875,0.83975,0.386875,0.03675,0.0,1.0,1068.75,1379.7279399998254,0.978125,70.0,287.754625,0.0,0.83975,0.386875,0.042125,0.000625,1.0,1068.75,1405.018192812318,1.0,71.0,291.68975
