name,book,expansion,reinvest,start_cash,mffu_price,mffu_price_label,fn_cap,fn_cap_label,mffu_cap,mffu_cap_label,eval_mode,n_paths,label,h30_expected_active_funded,h30_median_active_funded,h30_P(1 funded),h30_P(2 funded),h30_P(3 funded),h30_P(max firm capacity),h30_eval_spend,h30_trader_payout,h30_reinvested,h30_withdrawn,h30_attempts,h30_fails,h60_expected_active_funded,h60_median_active_funded,h60_P(1 funded),h60_P(2 funded),h60_P(3 funded),h60_P(max firm capacity),h60_eval_spend,h60_trader_payout,h60_reinvested,h60_withdrawn,h60_attempts,h60_fails,h90_expected_active_funded,h90_median_active_funded,h90_P(1 funded),h90_P(2 funded),h90_P(3 funded),h90_P(max firm capacity),h90_eval_spend,h90_trader_payout,h90_reinvested,h90_withdrawn,h90_attempts,h90_fails,h180_expected_active_funded,h180_median_active_funded,h180_P(1 funded),h180_P(2 funded),h180_P(3 funded),h180_P(max firm capacity),h180_eval_spend,h180_trader_payout,h180_reinvested,h180_withdrawn,h180_attempts,h180_fails,h365_expected_active_funded,h365_median_active_funded,h365_P(1 funded),h365_P(2 funded),h365_P(3 funded),h365_P(max firm capacity),h365_eval_spend,h365_trader_payout,h365_reinvested,h365_withdrawn,h365_attempts,h365_fails,h730_expected_active_funded,h730_median_active_funded,h730_P(1 funded),h730_P(2 funded),h730_P(3 funded),h730_P(max firm capacity),h730_eval_spend,h730_trader_payout,h730_reinvested,h730_withdrawn,h730_attempts,h730_fails,expected_active_funded_end,median_active_funded_end,total_evaluation_attempts,total_failed_evaluations,total_evaluation_spend,total_trader_payout,total_reinvested,total_personal_cash_withdrawn,external_capital_required,ending_personal_cash,ending_reinvestment_pool,attempts_per_funded_account,cost_per_funded_account,payout_dollars_per_eval_dollar,funded_accounts_created_per_$100_eval_spend,days_per_new_funded_account,median_self_funding_day,P(self_funding_by_30d),P(self_funding_by_60d),P(self_funding_by_90d),P(self_funding_by_180d),P(self_funding_by_1y),probability_bankroll_exhausted_before_self_funding,P(bankroll_exhausted),conservation_gap,classification,fn_price_first5,mffu_price_used,REQUIRES_CONFIRMATION_notes
NQ_MFFU_PRICE_60,NQ,MFFU_ONLY,REINVEST_NEXT_ACCOUNT_FIRST,500.0,60.0,HYPOTHETICAL,3,HYPOTHETICAL,3,CONFIRMED,BASELINE_PHASE49,2500,,0.1044,0.0,0.0996,0.0048,0.0,0.0,186.264,0.0,0.0,0.0,3.1044,0.1044,0.6608,1.0,0.5288,0.1216,0.0104,0.0104,201.96,14.919572249999963,0.024,0.0,3.366,0.366,1.348,1.0,0.8392,0.4196,0.0892,0.0892,216.288,179.9405406562495,0.912,0.0,3.6048,0.6048,2.4696,3.0,0.9948,0.9144,0.5604,0.5604,240.696,3033.600018979603,10.944,0.0,4.0116,1.0092,2.9504,3.0,1.0,0.9992,0.9512,0.9512,251.04,15768.994345005092,20.064,0.0,4.184,1.18,2.998,3.0,1.0,1.0,0.998,0.998,252.336,40965.53671750029,21.36,0.0,4.2056,1.1988,2.998,3.0,4.2056,1.1988,252.336,40965.53671750029,21.36,0.0,230.976,269.024,40944.17671750029,1.4004666666666665,84.028,178.28047690448733,1.2873379028379028,243.33333333333334,126.0,0.0,0.02,0.1728,0.8636,0.9968,0.0,0.0,0.0,REPLICATION_VIABLE,69.99,60.0,"['MFFU_EVAL_PRICE=REQUIRES_CONFIRMATION', 'FUNDEDNEXT_MAX_FUNDED_ACCOUNTS=REQUIRES_CONFIRMATION', 'copy_trading=REQUIRES_CONFIRMATION (independent accounts)', 'funded_activation_delay=REQUIRES_CONFIRMATION (modeled as 0 calendar days)']"
NQ_MFFU_PRICE_80,NQ,MFFU_ONLY,REINVEST_NEXT_ACCOUNT_FIRST,500.0,80.0,HYPOTHETICAL,3,HYPOTHETICAL,3,CONFIRMED,BASELINE_PHASE49,2500,,0.096,0.0,0.0924,0.0036,0.0,0.0,248.416,0.0,0.0,0.0,3.1052,0.1052,0.6208,0.5,0.5,0.1096,0.0112,0.0112,270.4,12.332605499999973,0.096,0.0,3.38,0.38,1.3088,1.0,0.8276,0.3932,0.088,0.088,290.656,178.76800068749952,1.184,0.0,3.6332,0.636,2.4876,3.0,0.992,0.9192,0.5764,0.5764,321.184,3049.3388580358774,13.952,0.0,4.0148,1.03,2.9544,3.0,1.0,0.9976,0.9568,0.9568,334.112,16046.574335089877,26.272,0.0,4.1764,1.1764,2.998,3.0,1.0,0.9992,0.9988,0.9988,335.616,41670.24925970243,27.776,0.0,4.1952,1.1944,2.998,3.0,4.1952,1.1944,335.616,41670.24925970243,27.776,0.0,307.84000000000003,192.16,41642.473259702434,1.4008666666666667,112.06933333333332,135.6433263547368,0.9650208874458874,243.33333333333334,126.0,0.0,0.0192,0.1756,0.8668,0.996,0.0,0.0,7.275957614183426e-12,REPLICATION_VIABLE,69.99,80.0,"['MFFU_EVAL_PRICE=REQUIRES_CONFIRMATION', 'FUNDEDNEXT_MAX_FUNDED_ACCOUNTS=REQUIRES_CONFIRMATION', 'copy_trading=REQUIRES_CONFIRMATION (independent accounts)', 'funded_activation_delay=REQUIRES_CONFIRMATION (modeled as 0 calendar days)']"
NQ_MFFU_PRICE_100,NQ,MFFU_ONLY,REINVEST_NEXT_ACCOUNT_FIRST,500.0,100.0,HYPOTHETICAL,3,HYPOTHETICAL,3,CONFIRMED,BASELINE_PHASE49,2500,,0.0872,0.0,0.0872,0.0,0.0,0.0,309.52,0.0,0.0,0.0,3.0952,0.0952,0.6352,1.0,0.5136,0.1144,0.0072,0.0072,335.68,10.021634999999977,0.04,0.0,3.3568,0.3596,1.338,1.0,0.8364,0.4216,0.08,0.08,357.08,167.90924636718705,1.52,0.0,3.5708,0.5828,2.478,3.0,0.9948,0.9172,0.566,0.566,395.44,3103.0664486390874,20.52,0.0,3.9544,0.9852,2.9408,3.0,1.0,0.9952,0.9456,0.9456,414.64,15859.00659952274,39.44,0.0,4.1464,1.1452,2.996,3.0,1.0,0.9988,0.9972,0.9972,416.84,41271.98267956089,41.64,0.0,4.1684,1.1656,2.996,3.0,4.1684,1.1656,416.84,41271.98267956089,41.64,0.0,375.2,124.8,41230.34267956089,1.3918333333333335,139.18333333333334,108.13307734001107,0.7750530735930735,243.33333333333334,124.0,0.0,0.0148,0.1668,0.8704,0.9984,0.0,0.0,0.0,REPLICATION_VIABLE,69.99,100.0,"['MFFU_EVAL_PRICE=REQUIRES_CONFIRMATION', 'FUNDEDNEXT_MAX_FUNDED_ACCOUNTS=REQUIRES_CONFIRMATION', 'copy_trading=REQUIRES_CONFIRMATION (independent accounts)', 'funded_activation_delay=REQUIRES_CONFIRMATION (modeled as 0 calendar days)']"
NQ_MFFU_PRICE_125,NQ,MFFU_ONLY,REINVEST_NEXT_ACCOUNT_FIRST,500.0,125.0,HYPOTHETICAL,3,HYPOTHETICAL,3,CONFIRMED,BASELINE_PHASE49,2500,,0.1048,0.0,0.1012,0.0036,0.0,0.0,386.6,0.0,0.0,0.0,3.0928,0.096,0.6308,1.0,0.5096,0.1148,0.0064,0.0064,413.75,16.238607749999968,0.25,0.0,3.31,0.3576,1.3048,1.0,0.8208,0.404,0.08,0.08,433.4,186.1609428281245,2.9,0.0,3.4672,0.5928,2.3884,3.0,0.9888,0.8808,0.5188,0.5188,479.1,3101.820988821888,37.65,0.0,3.8328,0.9592,2.8888,3.0,0.994,0.9788,0.916,0.916,513.1,15395.19600592325,71.35,0.0,4.1048,1.13,2.9684,3.0,0.994,0.9876,0.9868,0.9868,517.1,40647.82026797802,75.35,0.0,4.1368,1.1596,2.9684,3.0,4.1368,1.1596,517.1,40647.82026797802,75.35,0.0,441.75,58.25,40572.470267978024,1.4089333333333334,176.11666666666667,86.05830245704097,0.6193913419913419,243.33333333333334,124.0,0.0,0.0232,0.1848,0.8512,0.9864,0.006,0.006,0.0,REPLICATION_VIABLE,69.99,125.0,"['MFFU_EVAL_PRICE=REQUIRES_CONFIRMATION', 'FUNDEDNEXT_MAX_FUNDED_ACCOUNTS=REQUIRES_CONFIRMATION', 'copy_trading=REQUIRES_CONFIRMATION (independent accounts)', 'funded_activation_delay=REQUIRES_CONFIRMATION (modeled as 0 calendar days)']"
NQ_MFFU_PRICE_150,NQ,MFFU_ONLY,REINVEST_NEXT_ACCOUNT_FIRST,500.0,150.0,HYPOTHETICAL,3,HYPOTHETICAL,3,CONFIRMED,BASELINE_PHASE49,2500,,0.104,0.0,0.1008,0.0032,0.0,0.0,450.0,0.0,0.0,0.0,3.0,0.0936,0.6504,1.0,0.5132,0.1248,0.0124,0.0124,450.72,14.449936499999964,0.72,0.0,3.0048,0.3516,1.2764,1.0,0.8144,0.3844,0.0776,0.0776,460.02,182.8196510624995,10.02,0.0,3.0668,0.554,2.1824,2.0,0.9732,0.8,0.4092,0.4092,541.8,2951.635471113911,91.8,0.0,3.612,0.8528,2.8076,3.0,0.98,0.958,0.8696,0.8696,600.48,14624.479631282706,150.48,0.0,4.0032,1.0912,2.9068,3.0,0.98,0.9652,0.9616,0.9616,606.06,39115.33115232253,156.06,0.0,4.0404,1.1256,2.9068,3.0,4.0404,1.1256,606.06,39115.33115232253,156.06,0.0,450.0,50.0,38959.27115232252,1.4166666666666667,212.5,69.70191713308732,0.5113768253968254,243.33333333333334,125.0,0.0,0.0204,0.168,0.8352,0.9628,0.02,0.02,7.275957614183426e-12,REPLICATION_VIABLE,69.99,150.0,"['MFFU_EVAL_PRICE=REQUIRES_CONFIRMATION', 'FUNDEDNEXT_MAX_FUNDED_ACCOUNTS=REQUIRES_CONFIRMATION', 'copy_trading=REQUIRES_CONFIRMATION (independent accounts)', 'funded_activation_delay=REQUIRES_CONFIRMATION (modeled as 0 calendar days)']"
