strategy,source_path,instrument,trading_date,entry_ts,exit_ts,entry_time,exit_time,direction,outcome,r_multiple,pnl_R,points,gross_pnl,net_pnl,win_loss,holding_time,mae,mfe,mae_r,mfe_r,risk_points,stop,target,fees_slippage_assumption,session_day,news_blackout,date,window_days,drawdown_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-13,20,7.102500000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-14,20,6.276875
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-17,20,6.276875
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-18,20,6.276875
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-20,20,4.259375
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-21,20,3.31875
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-24,20,3.31875
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25,20,3.31875
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-26,20,2.8375000000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-27,20,3.6225000000000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-28,20,5.640000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01,20,5.6400000000000015
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-02,20,5.640000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-03,20,5.64
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-04,20,5.640000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-05,20,5.640000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08,20,5.640000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-09,20,5.640000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-10,20,5.640000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-11,20,5.640000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-12,20,5.640000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-15,20,5.640000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-16,20,5.640000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-17,20,5.0687500000000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-18,20,5.0687500000000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-19,20,4.87375
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-22,20,4.87375
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-23,20,3.83875
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-24,20,2.8025
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-25,20,2.8025
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-26,20,2.8025
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-29,20,2.8025
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-30,20,2.8025
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-31,20,2.8025
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-01,20,2.8025
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-02,20,2.8025
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-05,20,2.8025
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-06,20,2.8025
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-07,20,2.8025
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-08,20,2.8025
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-09,20,2.8025
,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-12,20,2.8025
