strategy,source_path,instrument,trading_date,entry_ts,exit_ts,entry_time,exit_time,direction,outcome,r_multiple,pnl_R,points,gross_pnl,net_pnl,win_loss,holding_time,mae,mfe,mae_r,mfe_r,risk_points,stop,target,fees_slippage_assumption,session_day,news_blackout,R
,,,2020-04-15,,,,,,,,,,,,,,,,,,,,,,,,0.46499999999999986
,,,2020-04-16,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-04-17,,,,,,,,,,,,,,,,,,,,,,,,0.8399999999999999
,,,2020-04-20,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-04-21,,,,,,,,,,,,,,,,,,,,,,,,-1.40125
,,,2020-04-22,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-04-27,,,,,,,,,,,,,,,,,,,,,,,,-0.335625
,,,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,-0.14437500000000014
,,,2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,1.765
,,,2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,-1.0768750000000002
,,,2020-05-07,,,,,,,,,,,,,,,,,,,,,,,,-0.808125
,,,2020-05-08,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-05-11,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-05-12,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,0.46499999999999986
,,,2020-05-15,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-05-18,,,,,,,,,,,,,,,,,,,,,,,,1.4181249999999999
,,,2020-05-19,,,,,,,,,,,,,,,,,,,,,,,,-1.52625
,,,2020-05-20,,,,,,,,,,,,,,,,,,,,,,,,0.12375
,,,2020-05-21,,,,,,,,,,,,,,,,,,,,,,,,1.6025
,,,2020-05-22,,,,,,,,,,,,,,,,,,,,,,,,-0.6325000000000001
,,,2020-05-26,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2020-05-27,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-05-28,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-05-29,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-06-01,,,,,,,,,,,,,,,,,,,,,,,,0.4493749999999999
,,,2020-06-02,,,,,,,,,,,,,,,,,,,,,,,,-1.40125
,,,2020-06-03,,,,,,,,,,,,,,,,,,,,,,,,-0.6325000000000001
,,,2020-06-04,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2020-06-05,,,,,,,,,,,,,,,,,,,,,,,,0.9525
,,,2020-06-08,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-06-09,,,,,,,,,,,,,,,,,,,,,,,,1.4024999999999999
,,,2020-06-10,,,,,,,,,,,,,,,,,,,,,,,,0.46499999999999986
,,,2020-06-11,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-06-12,,,,,,,,,,,,,,,,,,,,,,,,0.8399999999999999
,,,2020-06-15,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-06-16,,,,,,,,,,,,,,,,,,,,,,,,-0.44812500000000005
,,,2020-06-17,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-06-18,,,,,,,,,,,,,,,,,,,,,,,,0.36812500000000004
,,,2020-06-19,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2020-06-22,,,,,,,,,,,,,,,,,,,,,,,,1.7149999999999999
,,,2020-06-23,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-06-24,,,,,,,,,,,,,,,,,,,,,,,,0.8399999999999999
,,,2020-06-25,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-06-26,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-06-29,,,,,,,,,,,,,,,,,,,,,,,,1.655625
,,,2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-07-01,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-07-02,,,,,,,,,,,,,,,,,,,,,,,,1.8868749999999999
,,,2020-07-03,,,,,,,,,,,,,,,,,,,,,,,,-0.08625
,,,2020-07-06,,,,,,,,,,,,,,,,,,,,,,,,-1.52625
,,,2020-07-07,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-07-08,,,,,,,,,,,,,,,,,,,,,,,,-1.40125
,,,2020-07-09,,,,,,,,,,,,,,,,,,,,,,,,-0.7850000000000001
,,,2020-07-10,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-07-13,,,,,,,,,,,,,,,,,,,,,,,,-1.52625
,,,2020-07-14,,,,,,,,,,,,,,,,,,,,,,,,-1.0350000000000001
,,,2020-07-15,,,,,,,,,,,,,,,,,,,,,,,,0.8399999999999999
,,,2020-07-16,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-07-17,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-07-20,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-07-21,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2020-07-22,,,,,,,,,,,,,,,,,,,,,,,,-1.7925
,,,2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2020-07-24,,,,,,,,,,,,,,,,,,,,,,,,-1.52625
,,,2020-07-27,,,,,,,,,,,,,,,,,,,,,,,,-1.40125
,,,2020-07-28,,,,,,,,,,,,,,,,,,,,,,,,-1.52625
,,,2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-07-31,,,,,,,,,,,,,,,,,,,,,,,,-0.7850000000000001
,,,2020-08-03,,,,,,,,,,,,,,,,,,,,,,,,-0.7925000000000001
,,,2020-08-04,,,,,,,,,,,,,,,,,,,,,,,,-0.6956249999999999
,,,2020-08-05,,,,,,,,,,,,,,,,,,,,,,,,-0.12625
,,,2020-08-06,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-08-07,,,,,,,,,,,,,,,,,,,,,,,,0.8399999999999999
,,,2020-08-10,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-08-11,,,,,,,,,,,,,,,,,,,,,,,,0.46499999999999986
,,,2020-08-12,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-08-13,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-08-14,,,,,,,,,,,,,,,,,,,,,,,,-0.595625
,,,2020-08-17,,,,,,,,,,,,,,,,,,,,,,,,0.2118749999999999
,,,2020-08-18,,,,,,,,,,,,,,,,,,,,,,,,-1.7112500000000002
,,,2020-08-19,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-08-20,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-08-21,,,,,,,,,,,,,,,,,,,,,,,,1.555625
,,,2020-08-24,,,,,,,,,,,,,,,,,,,,,,,,-1.151875
,,,2020-08-25,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-08-26,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-08-27,,,,,,,,,,,,,,,,,,,,,,,,-1.0350000000000001
,,,2020-08-28,,,,,,,,,,,,,,,,,,,,,,,,-0.46125
,,,2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-09-01,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2020-09-03,,,,,,,,,,,,,,,,,,,,,,,,0.8399999999999999
,,,2020-09-04,,,,,,,,,,,,,,,,,,,,,,,,-0.7850000000000001
,,,2020-09-07,,,,,,,,,,,,,,,,,,,,,,,,-0.289375
,,,2020-09-08,,,,,,,,,,,,,,,,,,,,,,,,0.8399999999999999
,,,2020-09-09,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-09-10,,,,,,,,,,,,,,,,,,,,,,,,0.8399999999999999
,,,2020-09-11,,,,,,,,,,,,,,,,,,,,,,,,-1.52625
,,,2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-09-15,,,,,,,,,,,,,,,,,,,,,,,,-0.7850000000000001
,,,2020-09-16,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2020-09-17,,,,,,,,,,,,,,,,,,,,,,,,-1.52625
,,,2020-09-18,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-09-22,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-09-23,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2020-09-24,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-09-25,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-09-28,,,,,,,,,,,,,,,,,,,,,,,,-1.40125
,,,2020-09-29,,,,,,,,,,,,,,,,,,,,,,,,-0.301875
,,,2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-10-01,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-10-02,,,,,,,,,,,,,,,,,,,,,,,,-0.7850000000000001
,,,2020-10-05,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-10-06,,,,,,,,,,,,,,,,,,,,,,,,-1.40125
,,,2020-10-07,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-10-08,,,,,,,,,,,,,,,,,,,,,,,,-0.32625
,,,2020-10-09,,,,,,,,,,,,,,,,,,,,,,,,1.8775
,,,2020-10-12,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-10-13,,,,,,,,,,,,,,,,,,,,,,,,-1.0350000000000001
,,,2020-10-14,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-10-16,,,,,,,,,,,,,,,,,,,,,,,,0.8399999999999999
,,,2020-10-19,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2020-10-20,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-10-21,,,,,,,,,,,,,,,,,,,,,,,,-0.7850000000000001
,,,2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-10-23,,,,,,,,,,,,,,,,,,,,,,,,0.7712499999999999
,,,2020-10-26,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,1.5118749999999999
,,,2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-10-30,,,,,,,,,,,,,,,,,,,,,,,,0.8399999999999999
,,,2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2020-11-03,,,,,,,,,,,,,,,,,,,,,,,,-1.52625
,,,2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,0.46499999999999986
,,,2020-11-05,,,,,,,,,,,,,,,,,,,,,,,,-1.40125
,,,2020-11-06,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-11-09,,,,,,,,,,,,,,,,,,,,,,,,0.8399999999999999
,,,2020-11-10,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-11-11,,,,,,,,,,,,,,,,,,,,,,,,1.39
,,,2020-11-12,,,,,,,,,,,,,,,,,,,,,,,,0.8399999999999999
,,,2020-11-13,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-11-16,,,,,,,,,,,,,,,,,,,,,,,,-1.201875
,,,2020-11-17,,,,,,,,,,,,,,,,,,,,,,,,-1.114375
,,,2020-11-18,,,,,,,,,,,,,,,,,,,,,,,,-1.0350000000000001
,,,2020-11-19,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-11-20,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,-1.40125
,,,2020-11-24,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-11-25,,,,,,,,,,,,,,,,,,,,,,,,-0.6231250000000002
,,,2020-11-26,,,,,,,,,,,,,,,,,,,,,,,,-0.10187500000000001
,,,2020-11-27,,,,,,,,,,,,,,,,,,,,,,,,-0.51125
,,,2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-12-01,,,,,,,,,,,,,,,,,,,,,,,,1.299375
,,,2020-12-02,,,,,,,,,,,,,,,,,,,,,,,,1.049375
,,,2020-12-03,,,,,,,,,,,,,,,,,,,,,,,,1.5993749999999998
,,,2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,0.07125000000000002
,,,2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,-0.394375
,,,2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-12-09,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2020-12-10,,,,,,,,,,,,,,,,,,,,,,,,-1.085
,,,2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,0.7149999999999999
,,,2020-12-14,,,,,,,,,,,,,,,,,,,,,,,,-1.376875
,,,2020-12-15,,,,,,,,,,,,,,,,,,,,,,,,-0.7850000000000001
,,,2020-12-16,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2020-12-17,,,,,,,,,,,,,,,,,,,,,,,,-0.9175
,,,2020-12-18,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2020-12-21,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2020-12-22,,,,,,,,,,,,,,,,,,,,,,,,-0.3381250000000001
,,,2020-12-23,,,,,,,,,,,,,,,,,,,,,,,,-0.826875
,,,2020-12-24,,,,,,,,,,,,,,,,,,,,,,,,-0.34875
,,,2020-12-28,,,,,,,,,,,,,,,,,,,,,,,,0.77125
,,,2020-12-29,,,,,,,,,,,,,,,,,,,,,,,,0.38062499999999994
,,,2020-12-30,,,,,,,,,,,,,,,,,,,,,,,,-0.3075
,,,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,-0.6287500000000001
,,,2021-01-04,,,,,,,,,,,,,,,,,,,,,,,,-0.7850000000000001
,,,2021-01-05,,,,,,,,,,,,,,,,,,,,,,,,-1.795625
,,,2021-01-06,,,,,,,,,,,,,,,,,,,,,,,,-1.0350000000000001
,,,2021-01-07,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2021-01-08,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2021-01-11,,,,,,,,,,,,,,,,,,,,,,,,-1.52625
,,,2021-01-12,,,,,,,,,,,,,,,,,,,,,,,,-1.40125
,,,2021-01-13,,,,,,,,,,,,,,,,,,,,,,,,1.0743749999999999
,,,2021-01-14,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2021-01-15,,,,,,,,,,,,,,,,,,,,,,,,-0.7412500000000002
,,,2021-01-18,,,,,,,,,,,,,,,,,,,,,,,,0.0975
,,,2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2021-01-20,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2021-01-21,,,,,,,,,,,,,,,,,,,,,,,,0.46499999999999986
,,,2021-01-22,,,,,,,,,,,,,,,,,,,,,,,,-0.5393749999999999
,,,2021-01-25,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2021-01-26,,,,,,,,,,,,,,,,,,,,,,,,-0.62375
,,,2021-01-27,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2021-01-29,,,,,,,,,,,,,,,,,,,,,,,,0.8399999999999999
,,,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2021-02-02,,,,,,,,,,,,,,,,,,,,,,,,1.58375
,,,2021-02-03,,,,,,,,,,,,,,,,,,,,,,,,1.243125
,,,2021-02-04,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2021-02-05,,,,,,,,,,,,,,,,,,,,,,,,-1.2737500000000002
,,,2021-02-08,,,,,,,,,,,,,,,,,,,,,,,,-1.308125
,,,2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,-1.17375
,,,2021-02-10,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2021-02-11,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2021-02-12,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2021-02-16,,,,,,,,,,,,,,,,,,,,,,,,0.855625
,,,2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,-1.40125
,,,2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2021-02-19,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2021-02-22,,,,,,,,,,,,,,,,,,,,,,,,-1.40125
,,,2021-02-23,,,,,,,,,,,,,,,,,,,,,,,,-1.52625
,,,2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2021-02-25,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2021-02-26,,,,,,,,,,,,,,,,,,,,,,,,0.46499999999999986
,,,2021-03-01,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2021-03-02,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2021-03-03,,,,,,,,,,,,,,,,,,,,,,,,-1.52625
,,,2021-03-04,,,,,,,,,,,,,,,,,,,,,,,,-1.0350000000000001
,,,2021-03-05,,,,,,,,,,,,,,,,,,,,,,,,0.8399999999999999
,,,2021-03-08,,,,,,,,,,,,,,,,,,,,,,,,0.8399999999999999
,,,2021-03-09,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2021-03-10,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2021-03-11,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2021-03-12,,,,,,,,,,,,,,,,,,,,,,,,-1.40125
,,,2021-03-15,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2021-03-16,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2021-03-17,,,,,,,,,,,,,,,,,,,,,,,,-0.7850000000000001
,,,2021-03-18,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2021-03-19,,,,,,,,,,,,,,,,,,,,,,,,1.5775
,,,2021-03-22,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2021-03-23,,,,,,,,,,,,,,,,,,,,,,,,-1.52625
,,,2021-03-24,,,,,,,,,,,,,,,,,,,,,,,,-1.40125
,,,2021-03-25,,,,,,,,,,,,,,,,,,,,,,,,-0.7850000000000001
,,,2021-03-26,,,,,,,,,,,,,,,,,,,,,,,,-1.40125
,,,2021-03-29,,,,,,,,,,,,,,,,,,,,,,,,0.5899999999999999
,,,2021-03-30,,,,,,,,,,,,,,,,,,,,,,,,0.8931249999999998
,,,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,-0.691875
,,,2021-04-05,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,-1.939375
,,,2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,-0.34562499999999996
,,,2021-04-08,,,,,,,,,,,,,,,,,,,,,,,,-0.223125
,,,2021-04-09,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2021-04-12,,,,,,,,,,,,,,,,,,,,,,,,-0.6512500000000001
,,,2021-04-13,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2021-04-14,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,1.661875
,,,2021-04-16,,,,,,,,,,,,,,,,,,,,,,,,0.44937499999999997
,,,2021-04-19,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,-0.13812500000000016
,,,2021-04-21,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,-2.0175
,,,2021-04-23,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,1.9649999999999999
,,,2021-04-27,,,,,,,,,,,,,,,,,,,,,,,,-0.658125
,,,2021-04-28,,,,,,,,,,,,,,,,,,,,,,,,-0.07874999999999988
,,,2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,2.465
,,,2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,0.8399999999999999
,,,2021-05-03,,,,,,,,,,,,,,,,,,,,,,,,1.805625
