avg_hold_sec,avg_mae,avg_mfe,avg_stop_points,bucket,expectancy_points,expectancy_r,long,max_consec_losses,max_dd_points,median_mfe_mae,median_stop_points,n_ambiguous,n_days,n_entered,n_resolved,p95_stop_points,p_reach_1r,p_reach_2r,profit_factor,short,tf_aligned_share,use_cost,vwap_aligned_share,win_rate,worst_day_points
1783.5616438356165,8.19920091324201,7.6506849315068495,10.503986332574032,0930_1030,-1.1524885844748858,-0.032400060424190226,"{""n"": 229, ""win_rate"": 0.5283842794759825, ""expectancy_points"": -0.8540174672489083, ""expectancy_r"": 0.039809896922268315}",9,558.8300000000025,0.86775956284153,8.5,1,438,439,438,23.25,0.48519362186788156,0.004555808656036446,0.7987152290417251,"{""n"": 209, ""win_rate"": 0.44976076555023925, ""expectancy_points"": -1.4795215311004781, ""expectancy_r"": -0.11152006153586011}",0.621867881548975,True,0.979498861047836,0.4908675799086758,-208.08
1511.3793103448277,5.795258620689655,5.504310344827586,7.320402298850575,1030_1200,-0.5052873563218391,-0.11025502418390686,"{""n"": 170, ""win_rate"": 0.4470588235294118, ""expectancy_points"": -0.2947058823529412, ""expectancy_r"": -0.12960036820327253}",8,260.1100000000026,0.7533783783783784,5.75,0,348,348,348,16.75,0.46264367816091956,0.011494252873563218,0.8690156057953741,"{""n"": 178, ""win_rate"": 0.4606741573033708, ""expectancy_points"": -0.7064044943820225, ""expectancy_r"": -0.09177913382833289}",0.4396551724137931,True,0.9482758620689655,0.4540229885057471,-30.58
1357.7952755905512,4.786417322834645,4.493110236220472,5.993110236220472,1200_1400,-0.5691732283464567,-0.09770013749452297,"{""n"": 123, ""win_rate"": 0.5203252032520326, ""expectancy_points"": 0.3285365853658536, ""expectancy_r"": 0.017245356114238036}",7,151.8699999999999,0.7386363636363636,5.25,0,254,254,254,12.75,0.468503937007874,0.011811023622047244,0.8217298017164841,"{""n"": 131, ""win_rate"": 0.40458015267175573, ""expectancy_points"": -1.41206106870229, ""expectancy_r"": -0.2056260589745047}",0.2204724409448819,True,0.937007874015748,0.46062992125984253,-22.58
974.4303797468355,4.056962025316456,4.382911392405063,5.7215189873417724,1400_1530,-0.03886075949367095,-0.06501160820467974,"{""n"": 38, ""win_rate"": 0.6052631578947368, ""expectancy_points"": 1.4792105263157893, ""expectancy_r"": 0.17218531264376588}",9,62.17999999999997,0.7777777777777778,4.5,0,79,79,79,12.0,0.45569620253164556,0.0,0.9851533030273721,"{""n"": 41, ""win_rate"": 0.36585365853658536, ""expectancy_points"": -1.4458536585365855, ""expectancy_r"": -0.28485265679592203}",0.6329113924050633,True,0.9493670886075949,0.4810126582278481,-11.83
