ambiguity_pct,ambiguous_n,entry_rows,expired_n,invalid_n,mean_mae_r,mean_mfe_r,median_entry_depth,median_mae_r,median_max_retrace_depth,median_mfe_r,median_risk_distance,median_rr_to_opposite,n_mae,n_mfe,opportunities,opposite_n,opposite_rate,r1_n,r1_rate,r2_n,r2_rate,r3_n,r3_rate,resolved_n,resolved_rate,sample_quality,sample_quality_triggered,scope,stop_n,stop_rate,theoretical_1r_expectancy,theoretical_2r_expectancy,theoretical_3r_expectancy,triggered_n,untriggered_n,valid_risk_n,valid_risk_rate
0.050505050505050504,25,495,73,0,0.9574432810876621,1.4780091919991785,,1.0365296803653057,,1.0183486238531942,19.899999999999636,,397,397,495,0,0.0,202,0.5088161209068011,100,0.2518891687657431,52,0.1309823677581864,397,0.802020202020202,LARGER_SAMPLE,LARGER_SAMPLE,all,241,0.6070528967254408,-0.09823677581863977,-0.10327455919395467,-0.21410579345088165,495,0,495,1.0
0.04935622317596566,23,466,72,0,0.9549632455134764,1.440131241615162,,1.034653465346526,,1.0183486238531942,19.800000000000182,,371,371,466,0,0.0,189,0.5094339622641509,93,0.25067385444743934,47,0.12668463611859837,371,0.796137339055794,LARGER_SAMPLE,LARGER_SAMPLE,excluding_roll_near,224,0.6037735849056604,-0.09433962264150941,-0.10242587601078168,-0.22371967654986524,466,0,466,1.0
0.06896551724137931,2,29,1,0,0.9928314810116194,2.0184984070941847,,1.073366701791361,,0.9825064790818209,22.400000000000546,,26,26,29,0,0.0,13,0.5,7,0.2692307692307692,5,0.19230769230769232,26,0.896551724137931,SMALL_SAMPLE,SMALL_SAMPLE,roll_near_only,17,0.6538461538461539,-0.15384615384615385,-0.11538461538461542,-0.07692307692307687,29,0,29,1.0
