candidate_id,e2r_after_friction,e2r_raw,friction_r,survives,tick_size,ticks_per_side
V2_BAND_RECLAIM_2SIG_RETEST,0.34482758620689646,0.34482758620689646,0.0,True,0.1,0
V2_BAND_RECLAIM_2SIG_RETEST,0.3032529558826505,0.34482758620689646,0.041574630324245944,True,0.1,1
V2_BAND_RECLAIM_2SIG_RETEST,0.2616783255584046,0.34482758620689646,0.08314926064849189,True,0.1,2
V3_BAND_RECLAIM_EXT_MID,0.09677419354838712,0.09677419354838712,0.0,True,0.1,0
V3_BAND_RECLAIM_EXT_MID,0.06552419354838535,0.09677419354838712,0.031250000000001776,True,0.1,1
V3_BAND_RECLAIM_EXT_MID,0.03427419354838357,0.09677419354838712,0.06250000000000355,True,0.1,2
V5_TWO_BAR_RETURN,0.07971014492753625,0.07971014492753625,0.0,True,0.1,0
V5_TWO_BAR_RETURN,0.057971014492753214,0.07971014492753625,0.02173913043478304,True,0.1,1
V5_TWO_BAR_RETURN,0.036231884057970176,0.07971014492753625,0.04347826086956608,True,0.1,2
