avg_hold_sec,avg_mae,avg_mfe,avg_stop_points,expectancy_points,expectancy_r,max_consec_losses,max_dd_points,median_stop_points,n_ambiguous,n_days,n_entered,n_resolved,n_short,p95_stop_points,p_reach_0_5r,p_reach_1_5r,p_reach_1r,p_reach_2r,p_reach_3r,profit_factor,total_points,tstat,use_cost,win_rate,worst_day_points,year
23040,98.4154411764706,82.82720588235294,,0.45808823529411896,,6,1670.6000000000001,,0,204,204,204,0,,0.0,0.0,0.0,0.0,0.0,1.0096176111891568,93.45000000000027,0.051729344848252194,True,0.5637254901960784,-478.95,2020
23040,93.99,77.95285714285714,,0.35857142857143004,,8,1219.2500000000007,,0,175,175,175,0,,0.0,0.0,0.0,0.0,0.0,1.0079081520129556,62.750000000000256,0.04158370886812799,True,0.5257142857142857,-378.95,2021
23040,132.45738636363637,126.53977272727273,,-1.0124999999999953,,5,1543.35,,0,88,88,88,0,,0.0,0.0,0.0,0.0,0.0,0.9866252364225885,-89.09999999999958,-0.05180556520616896,True,0.5,-519.95,2022
23040,87.29494382022472,100.00842696629213,,15.630056179775282,,6,1647.9499999999946,,0,178,178,178,0,,0.0,0.0,0.0,0.0,0.0,1.397208837491523,2782.1500000000005,1.744642007938168,True,0.6067415730337079,-279.2,2023
23040,127.40968586387434,102.44109947643979,,-3.4578534031413586,,6,2143.650000000001,,0,191,191,191,0,,0.0,0.0,0.0,0.0,0.0,0.9426062473115009,-660.4499999999995,-0.3081388125764601,True,0.5130890052356021,-596.7,2024
23040,155.76863354037266,115.80745341614907,,-10.477950310559002,,7,2779.7000000000007,,0,161,161,161,0,,0.0,0.0,0.0,0.0,0.0,0.8627396736410866,-1686.9499999999996,-0.6945500677237878,True,0.5527950310559007,-885.7,2025
23040,191.2123287671233,168.88013698630138,,2.08424657534247,,6,2263.0000000000005,,0,73,73,73,0,,0.0,0.0,0.0,0.0,0.0,1.0243537414965986,152.1500000000003,0.07729640212817016,True,0.5205479452054794,-907.45,2026
