avg_stop,e_r,hold_e_r,n,stop
2.7027027027027026,-0.17992123326859394,-0.17387473161368902,758,A_retest_extreme
2.371928746928747,-0.19344404695129797,-0.1700361627291453,727,B_boundary_2ticks
10.40218058968059,-0.03949168254745698,0.023067024558447363,809,C_mid
18.93243243243243,0.008444903293349631,0.07931947556584974,781,P38_opposite
