avg_hold_sec,avg_mae,avg_mfe,avg_stop_points,expectancy_points,expectancy_r,max_consec_losses,max_dd_points,median_stop_points,n_ambiguous,n_days,n_entered,n_resolved,n_short,p95_stop_points,p_reach_0_5r,p_reach_1_5r,p_reach_1r,p_reach_2r,p_reach_3r,profit_factor,r,total_points,tstat,use_cost,win_rate,worst_day_points
441.1132075471698,21.564622641509434,17.701415094339623,34.498364485981305,-0.9514150943396228,-0.02524684465153356,5,1352.825000000003,29.75,10,1060,1070,1060,0,73.25,0.6635514018691588,0.016822429906542057,0.06822429906542056,0.005607476635514018,0.0,0.9213997622898116,0.5,-1008.5000000000001,-1.0712675687802196,True,0.6556603773584906,-138.7
1051.1819887429644,27.186210131332082,26.298545966228893,34.498364485981305,-0.4077861163227025,-0.005715020343065475,11,1159.1499999999987,29.75,4,1066,1070,1066,0,73.25,0.6635514018691588,0.04579439252336449,0.5037383177570094,0.010280373831775701,0.001869158878504673,0.9765289648879362,1.0,-434.7000000000009,-0.3318446349635285,True,0.50187617260788,-138.7
1807.1842843779234,30.234798877455567,32.97918615528531,34.498364485981305,-0.14562675397567934,0.00051120039735674,11,1085.4500000000003,29.75,1,1069,1070,1069,0,73.25,0.6635514018691588,0.397196261682243,0.5037383177570094,0.024299065420560748,0.001869158878504673,0.9928508447644809,1.5,-155.6750000000012,-0.09906867418120056,True,0.4069223573433115,-138.7
2556.5607476635514,32.071728971962614,38.600700934579436,34.498364485981305,0.06308411214953168,0.003607768067552041,17,1016.1499999999994,29.75,0,1070,1070,1070,0,73.25,0.6635514018691588,0.397196261682243,0.5037383177570094,0.32429906542056075,0.0065420560747663555,1.002821499407485,2.0,67.49999999999889,0.03755965016145076,True,0.3448598130841122,-138.7
4084.0934579439254,33.70724299065421,46.34345794392523,34.498364485981305,0.1686915887850461,0.023542284692064513,18,1592.8500000000092,29.75,0,1070,1070,1070,0,73.25,0.6635514018691588,0.397196261682243,0.5037383177570094,0.32429906542056075,0.22149532710280373,1.0070122276934432,3.0,180.4999999999993,0.0896083426975327,True,0.2850467289719626,-138.7
