candidate_id,e2r_after_friction,e2r_raw,friction_r,survives,tick_size,ticks_per_side
L2_BAND_RECLAIM_2SIG_RETEST,0.04477611940298498,0.04477611940298498,0.0,True,0.1,0
L2_BAND_RECLAIM_2SIG_RETEST,-0.012626820776360986,0.04477611940298498,0.05740294017934597,False,0.1,1
L2_BAND_RECLAIM_2SIG_RETEST,-0.07002976095570695,0.04477611940298498,0.11480588035869194,False,0.1,2
L3_BAND_RECLAIM_EXT_MID,-0.05434782608695654,-0.05434782608695654,0.0,False,0.1,0
L3_BAND_RECLAIM_EXT_MID,-0.10562987736900663,-0.05434782608695654,0.05128205128205009,False,0.1,1
L3_BAND_RECLAIM_EXT_MID,-0.15691192865105671,-0.05434782608695654,0.10256410256410017,False,0.1,2
