avg_hold_sec,avg_mae,avg_mfe,avg_stop_points,expectancy_points,expectancy_r,max_consec_losses,max_dd_points,median_stop_points,n_ambiguous,n_days,n_entered,n_resolved,n_short,overlay,p95_stop_points,p_reach_0_5r,p_reach_1_5r,p_reach_1r,p_reach_2r,p_reach_3r,profit_factor,total_points,tstat,use_cost,win_rate,worst_day_points
23040,118.52780373831776,103.0677570093458,,1.311214953271028,,8,5226.75,,0,1070,1070,1070,0,ideal_0tick,,0.0,0.0,0.0,0.0,0.0,1.02299133113744,1403.0,0.2788986970407805,False,0.5476635514018692,-906.75
23040,118.77780373831776,102.8177570093458,,0.6112149532710305,,8,5418.549999999975,,0,1070,1070,1070,0,primary_1tick,,0.0,0.0,0.0,0.0,0.0,1.010657983832132,654.0000000000026,0.13000694787218187,True,0.5457943925233645,-907.45
23040,119.02780373831776,102.5677570093458,,0.11121495327103051,,8,5555.549999999995,,0,1070,1070,1070,0,stress_2tick,,0.0,0.0,0.0,0.0,0.0,1.0019316472812065,119.00000000000264,0.02365569846603964,True,0.5457943925233645,-907.95
1043.0422535211267,27.05680751173709,26.11455399061033,34.248364485981305,0.01596244131455399,0.014629491674831767,11,920.25,29.5,5,1065,1070,1065,0,pb_ideal_0tick,73.0,0.6644859813084112,0.0514018691588785,0.5074766355140187,0.010280373831775701,0.001869158878504673,1.0009362522373675,17.0,0.013047267760253271,False,0.507981220657277,-138.25
1051.1819887429644,27.186210131332082,26.298545966228893,34.498364485981305,-0.4077861163227025,-0.005715020343065475,11,1159.1499999999987,29.75,4,1066,1070,1066,0,pb_primary_1tick,73.25,0.6635514018691588,0.04579439252336449,0.5037383177570094,0.010280373831775701,0.001869158878504673,0.9765289648879362,-434.7000000000009,-0.3318446349635285,True,0.50187617260788,-138.7
1073.5834896810507,27.254455909943715,26.485694183864915,34.748364485981305,-0.5407598499061922,-0.009469169985684884,11,1300.4,30.0,4,1066,1070,1066,0,pb_stress_2tick,73.5,0.6598130841121496,0.04205607476635514,0.5009345794392523,0.010280373831775701,0.0009345794392523365,0.9692097736067747,-576.450000000001,-0.43778945420172305,True,0.5,-138.95
