candidate_id,e2r_after_friction,e2r_raw,friction_r,survives,tick_size,ticks_per_side
C_ORB15_FVG_TOUCH,-0.09999999999999998,-0.09999999999999998,0.0,False,0.1,0
C_ORB15_FVG_TOUCH,-0.17407407407407904,-0.09999999999999998,0.07407407407407907,False,0.1,1
C_ORB15_FVG_TOUCH,-0.2481481481481581,-0.09999999999999998,0.14814814814815813,False,0.1,2
A_ORB15_BREAKOUT_CLOSE,-0.31746031746031744,-0.31746031746031744,0.0,False,0.1,0
A_ORB15_BREAKOUT_CLOSE,-0.339318240957585,-0.31746031746031744,0.021857923497267544,False,0.1,1
A_ORB15_BREAKOUT_CLOSE,-0.3611761644548525,-0.31746031746031744,0.04371584699453509,False,0.1,2
B1_ORB15_RETEST_TOUCH,-0.3157894736842105,-0.3157894736842105,0.0,False,0.1,0
B1_ORB15_RETEST_TOUCH,-0.3485763589301102,-0.3157894736842105,0.032786885245899684,False,0.1,1
B1_ORB15_RETEST_TOUCH,-0.38136324417600986,-0.3157894736842105,0.06557377049179937,False,0.1,2
