absorption_proxy,aggressive_buy,aggressive_sell,ask_slope_lots_per_pt,bid_ask_slope_ratio,bid_slope_lots_per_pt,book_imbalance_top1,book_imbalance_top10,book_imbalance_top3,book_imbalance_top5,event_id,executed_to_displayed,feature_cutoff_ts,first_through_ts,has_book,imb_for_reversal_top1,imb_for_reversal_top10,imb_for_reversal_top3,imb_for_reversal_top5,label_300s,n_book_updates_le_cutoff,n_future_records_ignored,n_trades_le_cutoff,ofi_for_reversal,ofi_top1_proxy,persistence_top1_swept_side,price_impact_per_lot,price_range_feature_window,side,signed_flow_for_reversal,slope_for_reversal,trade_imbalance,trading_date,withdrawal_proxy
250.08530805687204,6680.0,6512.0,15.11111111111111,0.5588235294117647,8.444444444444445,0.3333333333333333,0.3584905660377358,0.5384615384615384,0.4782608695652174,NQ|NQM6|PDH|2026-04-14|1776173400,3340.0,1776173460,1776173340,True,0.6666666666666667,0.6415094339622642,0.46153846153846156,0.5217391304347826,CONTINUATION,118739,65179,9788,1.0,-1.0,2.0,0.003998635536688902,52.75,pdh_sweep,-168.0,0.6415094339622641,168.0,2026-04-14,0.0
322.87179487179486,6430.0,6162.0,10.222222222222221,1.2173913043478262,12.444444444444445,0.6666666666666666,0.5490196078431373,0.46153846153846156,0.4782608695652174,NQ|NQM6|PDH|2026-04-15|1776259800,6430.0,1776259860,1776259740,True,0.33333333333333337,0.4509803921568627,0.5384615384615384,0.5217391304347826,REVERSAL,109872,65136,9262,-0.0,0.0,0.5,0.00309720457433291,39.0,pdh_sweep,-268.0,0.45098039215686275,268.0,2026-04-15,0.5
258.2068965517241,8366.0,8482.0,16.0,1.3055555555555556,20.88888888888889,0.6,0.5402298850574713,0.4666666666666667,0.45161290322580644,NQ|NQM6|PDH|2026-04-16|1776346200,4183.0,1776346260,1776346140,True,0.4,0.45977011494252873,0.5333333333333333,0.5483870967741935,REVERSAL,122867,80054,11430,-2.0,2.0,1.0,0.003872863247863248,65.25,pdh_sweep,116.0,0.4337349397590362,-116.0,2026-04-16,0.0
395.20754716981133,9982.0,10964.0,9.777777777777779,1.7479338842975205,17.09090909090909,0.5,0.6811594202898551,0.5555555555555556,0.625,NQ|NQM6|PDH|2026-04-17|1776432600,9982.0,1776432660,1776432540,True,0.5,0.3188405797101449,0.4444444444444444,0.375,NEITHER,168120,91745,14832,-0.0,0.0,1.0,0.002530316050797288,53.0,pdh_sweep,982.0,0.36390977443609024,-982.0,2026-04-17,0.0
175.90888382687928,8718.0,10588.0,23.555555555555557,0.7735849056603773,18.22222222222222,0.5,0.43617021276595747,0.42857142857142855,0.3953488372093023,NQ|NQM6|PDL|2026-04-20|1776696660,3529.3333333333335,1776696720,1776696676,True,0.5,0.43617021276595747,0.42857142857142855,0.3953488372093023,REVERSAL,183065,99218,13192,-4.0,-4.0,0.6,0.005684761214130322,109.75,pdl_sweep,-1870.0,0.4361702127659574,-1870.0,2026-04-20,0.4
284.0,2996.0,2968.0,20.4,0.9150326797385622,18.666666666666668,0.3333333333333333,0.45161290322580644,0.3333333333333333,0.41025641025641024,NQ|NQM6|PDH|2026-04-21|1776779880,1498.0,1776779940,1776779903,True,0.6666666666666667,0.5483870967741935,0.6666666666666667,0.5897435897435898,REVERSAL,65360,22122,3950,4.0,-4.0,2.0,0.0035211267605633804,21.0,pdh_sweep,-28.0,0.5221843003412969,28.0,2026-04-21,0.0
248.02898550724638,8780.0,8334.0,12.8,0.9062499999999999,11.6,0.3333333333333333,0.47540983606557374,0.2857142857142857,0.32,NQ|NQM6|PDL|2026-04-21|1776800640,8334.0,1776800700,1776800654,True,0.3333333333333333,0.47540983606557374,0.2857142857142857,0.32,REVERSAL,138786,74818,10350,-2.0,-2.0,0.5,0.004031786841182657,69.0,pdl_sweep,446.0,0.4754098360655738,446.0,2026-04-21,0.5
317.20245398773005,6250.0,6676.0,11.555555555555555,1.1423076923076922,13.2,0.3333333333333333,0.559322033898305,0.35714285714285715,0.4782608695652174,NQ|NQM6|PDH|2026-04-22|1776864600,3125.0,1776864660,1776864540,True,0.6666666666666667,0.44067796610169496,0.6428571428571428,0.5217391304347826,REVERSAL,126556,66593,9300,1.0,-1.0,1.0,0.003152560730311001,40.75,pdh_sweep,426.0,0.4667863554757631,-426.0,2026-04-22,0.0
224.0,4348.0,4164.0,13.777777777777779,1.5483870967741933,21.333333333333332,0.6666666666666666,0.6075949367088608,0.6190476190476191,0.6410256410256411,NQ|NQM6|PDH|2026-04-23|1776952080,2174.0,1776952140,1776952094,True,0.33333333333333337,0.3924050632911392,0.38095238095238093,0.3589743589743589,REVERSAL,90246,43099,5772,-2.0,2.0,2.0,0.004464285714285714,38.0,pdh_sweep,-184.0,0.3924050632911392,184.0,2026-04-23,0.0
147.70909090909092,4652.0,7534.0,13.777777777777779,0.8387096774193548,11.555555555555555,0.5,0.45614035087719296,0.5384615384615384,0.5185185185185185,NQ|NQM6|PDL|2026-04-23|1776966060,7534.0,1776966120,1776966069,True,0.5,0.45614035087719296,0.5384615384615384,0.5185185185185185,CONTINUATION,143494,80498,7794,0.0,0.0,1.0,0.006770064007877893,82.5,pdl_sweep,-2882.0,0.45614035087719296,-2882.0,2026-04-23,0.0
301.4808510638298,7984.0,9728.0,20.8,0.8547008547008547,17.77777777777778,0.8571428571428571,0.43478260869565216,0.55,0.4864864864864865,NQ|NQM6|PDH|2026-04-24|1777037400,7984.0,1777037460,1777037340,True,0.1428571428571429,0.5652173913043479,0.44999999999999996,0.5135135135135135,CONTINUATION,156577,109473,11894,-3.0,3.0,1.0,0.0033169602529358627,58.75,pdh_sweep,1744.0,0.5391705069124424,-1744.0,2026-04-24,0.0
231.83715012722647,11182.0,11596.0,13.777777777777779,1.129032258064516,15.555555555555555,0.5,0.5303030303030303,0.46153846153846156,0.4074074074074074,NQ|NQM6|PDL|2026-04-28|1777383000,11596.0,1777383060,1777382940,True,0.5,0.5303030303030303,0.46153846153846156,0.4074074074074074,CONTINUATION,217037,120870,16340,1.0,1.0,1.0,0.004313372552462903,98.25,pdl_sweep,-414.0,0.5303030303030303,-414.0,2026-04-28,0.0
227.06976744186048,2834.0,2048.0,28.0,1.1428571428571428,32.0,0.5714285714285714,0.5333333333333333,0.4482758620689655,0.5,NQ|NQM6|PDH|2026-04-29|1777472700,944.6666666666666,1777472760,1777472709,True,0.4285714285714286,0.4666666666666667,0.5517241379310345,0.5,REVERSAL,80311,36091,3240,-4.0,4.0,0.75,0.0044039328144203195,21.5,pdh_sweep,-786.0,0.4666666666666667,786.0,2026-04-29,0.25
188.025,6808.0,8234.0,14.222222222222221,0.71875,10.222222222222221,0.5,0.41818181818181815,0.5454545454545454,0.4444444444444444,NQ|NQM6|PDH|2026-04-30|1777555800,6808.0,1777555860,1777555740,True,0.5,0.5818181818181818,0.4545454545454546,0.5555555555555556,NEITHER,164455,109102,11066,-0.0,0.0,0.5,0.005318441696582901,80.0,pdh_sweep,1426.0,0.5818181818181818,-1426.0,2026-04-30,0.5
276.47058823529414,7496.0,6604.0,13.777777777777779,1.064516129032258,14.666666666666666,0.3333333333333333,0.515625,0.5294117647058824,0.5333333333333333,NQ|NQM6|PDH|2026-05-01|1777642200,3748.0,1777642260,1777642140,True,0.6666666666666667,0.484375,0.47058823529411764,0.4666666666666667,CONTINUATION,158357,117927,10320,2.0,-2.0,2.0,0.003617021276595745,51.0,pdh_sweep,-892.0,0.48437500000000006,892.0,2026-05-01,0.0
222.93333333333334,2372.0,1808.0,44.0,0.4646464646464646,20.444444444444443,0.25,0.31724137931034485,0.2903225806451613,0.37037037037037035,NQ|NQM6|PDH|2026-05-04|1777905600,790.6666666666666,1777905660,1777905651,True,0.75,0.6827586206896552,0.7096774193548387,0.6296296296296297,CONTINUATION,63079,30502,2656,1.0,-1.0,1.5,0.004485645933014354,18.75,pdh_sweep,-564.0,0.6827586206896552,564.0,2026-05-04,0.0
172.86274509803923,7656.0,9976.0,12.88888888888889,1.2758620689655171,16.444444444444443,0.6666666666666666,0.5606060606060606,0.7692307692307693,0.625,NQ|NQM6|PDL|2026-05-04|1777910880,4988.0,1777910940,1777910883,True,0.6666666666666666,0.5606060606060606,0.7692307692307693,0.625,REVERSAL,193789,74326,11652,2.0,2.0,2.0,0.0057849364791288565,102.0,pdl_sweep,-2320.0,0.5606060606060606,-2320.0,2026-05-04,0.0
374.1333333333333,7114.0,6916.0,18.22222222222222,1.5853658536585367,28.88888888888889,0.5,0.6132075471698113,0.4117647058823529,0.48717948717948717,NQ|NQM6|PDH|2026-05-05|1777987800,7114.0,1777987860,1777987740,True,0.5,0.3867924528301887,0.5882352941176471,0.5128205128205128,NEITHER,141466,106505,10002,-0.0,0.0,0.5,0.0026728439059158947,37.5,pdh_sweep,-198.0,0.38679245283018865,198.0,2026-05-05,0.5
296.43697478991595,8736.0,8902.0,12.88888888888889,0.8965517241379309,11.555555555555555,0.5,0.4727272727272727,0.5384615384615384,0.45,NQ|NQM6|PDH|2026-05-06|1778074200,8736.0,1778074260,1778074140,True,0.5,0.5272727272727273,0.46153846153846156,0.55,CONTINUATION,165324,97302,12798,2.0,-2.0,1.0,0.0033733983444835017,59.5,pdh_sweep,166.0,0.5272727272727273,-166.0,2026-05-06,0.0
319.02702702702703,5610.0,6194.0,14.666666666666666,1.6363636363636365,24.0,0.75,0.6206896551724138,0.5238095238095238,0.5142857142857142,NQ|NQM6|PDH|2026-05-07|1778160600,5610.0,1778160660,1778160540,True,0.25,0.3793103448275862,0.47619047619047616,0.48571428571428577,NEITHER,152416,107524,8606,-3.0,3.0,0.5,0.003134530667570315,37.0,pdh_sweep,584.0,0.3793103448275862,-584.0,2026-05-07,0.5
236.80597014925374,8320.0,7546.0,16.444444444444443,0.8648648648648649,14.222222222222221,0.75,0.463768115942029,0.5555555555555556,0.5,NQ|NQM6|PDH|2026-05-11|1778506200,8320.0,1778506260,1778506244,True,0.25,0.536231884057971,0.4444444444444444,0.5,CONTINUATION,169551,109546,11460,-2.0,2.0,1.0,0.004222866506996092,67.0,pdh_sweep,-774.0,0.536231884057971,774.0,2026-05-11,0.0
127.25,2838.0,2252.0,23.555555555555557,0.7547169811320754,17.77777777777778,0.5,0.43010752688172044,0.5,0.5454545454545454,NQ|NQM6|PDH|2026-05-13|1778683920,2838.0,1778683980,1778683967,True,0.5,0.5698924731182795,0.5,0.4545454545454546,CONTINUATION,80085,42290,3344,-2.0,2.0,0.3333333333333333,0.007858546168958742,40.0,pdh_sweep,-586.0,0.5698924731182796,586.0,2026-05-13,0.6666666666666667
259.0,5792.0,5086.0,30.22222222222222,0.5588235294117647,16.88888888888889,0.6,0.3584905660377358,0.5454545454545454,0.5365853658536586,NQ|NQM6|PDH|2026-05-14|1778765700,2896.0,1778765760,1778765748,True,0.4,0.6415094339622642,0.4545454545454546,0.46341463414634143,REVERSAL,159661,74466,7062,-2.0,2.0,1.0,0.003861003861003861,42.0,pdh_sweep,-706.0,0.6415094339622641,706.0,2026-05-14,0.0
415.17241379310343,10588.0,10482.0,16.444444444444443,0.574938574938575,9.454545454545455,0.25,0.4126984126984127,0.3888888888888889,0.3548387096774194,NQ|NQM6|PDL|2026-05-15|1778851800,10482.0,1778851860,1778851740,True,0.25,0.4126984126984127,0.3888888888888889,0.3548387096774194,CONTINUATION,184310,133490,13828,-3.0,-3.0,0.3333333333333333,0.0024086378737541527,50.75,pdl_sweep,106.0,0.3650546021840874,106.0,2026-05-15,0.6666666666666667
139.47169811320754,4136.0,5104.0,21.77777777777778,0.5343228200371057,11.636363636363637,0.3333333333333333,0.3950617283950617,0.3888888888888889,0.36363636363636365,NQ|NQM6|PDL|2026-05-18|1779114720,2552.0,1779114780,1779114776,True,0.3333333333333333,0.3950617283950617,0.3888888888888889,0.36363636363636365,AMBIGUOUS,155309,79447,6742,-2.0,-2.0,2.0,0.00716991341991342,66.25,pdl_sweep,-968.0,0.3482466747279323,-968.0,2026-05-18,0.0
150.83743842364532,7110.0,8200.0,13.818181818181818,1.2865497076023393,17.77777777777778,0.3333333333333333,0.5128205128205128,0.47368421052631576,0.5263157894736842,NQ|NQM6|PDL|2026-05-19|1779199620,8200.0,1779199680,1779199646,True,0.3333333333333333,0.5128205128205128,0.47368421052631576,0.5263157894736842,REVERSAL,204722,87805,10394,1.0,1.0,1.0,0.0066296538210320055,101.5,pdl_sweep,-1090.0,0.5626598465473146,-1090.0,2026-05-19,0.0
312.030303030303,10602.0,9992.0,19.555555555555557,1.2045454545454546,23.555555555555557,0.42857142857142855,0.5463917525773195,0.52,0.5111111111111111,NQ|NQM6|PDH|2026-05-20|1779283860,2650.5,1779283920,1779283868,True,0.5714285714285714,0.45360824742268047,0.48,0.48888888888888893,REVERSAL,243000,94547,14668,2.0,-2.0,4.0,0.0032048169369719337,66.0,pdh_sweep,-610.0,0.4536082474226804,610.0,2026-05-20,0.0
105.01347708894879,5314.0,4426.0,18.22222222222222,0.6365853658536585,11.6,0.75,0.4142857142857143,0.5,0.35294117647058826,NQ|NQM6|PDH|2026-05-21|1779383760,5314.0,1779383820,1779383783,True,0.25,0.5857142857142856,0.5,0.6470588235294117,REVERSAL,88869,54343,6810,-2.0,2.0,1.0,0.00952258726899384,92.75,pdh_sweep,-888.0,0.6110283159463487,888.0,2026-05-21,0.0
249.7718120805369,9462.0,9146.0,19.11111111111111,0.6069767441860465,11.6,0.25,0.4027777777777778,0.3684210526315789,0.39473684210526316,NQ|NQM6|PDH|2026-05-22|1779456600,3154.0,1779456660,1779456540,True,0.75,0.5972222222222222,0.631578947368421,0.6052631578947368,CONTINUATION,151520,98561,12554,-1.0,1.0,0.75,0.004003654342218401,74.5,pdh_sweep,-316.0,0.6222865412445732,316.0,2026-05-22,0.25
