avg_hold_sec,avg_mae,avg_mfe,avg_stop_points,best_trade_r,expectancy_points,expectancy_r,long,max_consec_losses,max_dd_points,median_stop_points,n_ambiguous,n_days,n_entered,n_resolved,overlay,p95_stop_points,p_reach_1r,p_reach_2r,p_reach_3r,profit_factor,short,total_points,trades_per_year,tstat,use_cost,win_rate,worst_day_points,worst_trade_r
4029.6,3.1840000000000215,4.623999999999999,3.4609999999999603,1.9985074626865673,0.7710000000000151,0.11289230000206152,"{""n"": 63, ""win_rate"": 0.38095238095238093, ""expectancy_points"": 0.039365079365057794, ""expectancy_r"": 0.11388333130934979}",10,46.40000000000244,2.4999999999997726,0,100,100,100,ideal,10.100000000000364,0.5,0.38,0.03,1.3739450965176192,"{""n"": 37, ""win_rate"": 0.3783783783783784, ""expectancy_points"": 2.016756756756834, ""expectancy_r"": 0.1112048683166788}",77.10000000000151,14.285714285714286,0.9355351908551882,True,0.38,-15.939999999999635,-1.1333333333333535
4015.2475247524753,3.160396039603981,4.695049504950496,3.4931372549018844,1.9985130111524165,0.7758415841584055,0.10102861560272187,"{""n"": 63, ""win_rate"": 0.38095238095238093, ""expectancy_points"": 0.05365079365073021, ""expectancy_r"": 0.11752626652629115}",10,46.70000000000399,2.499999999999659,1,101,102,101,1tick,10.200000000000728,0.49019607843137253,0.38235294117647056,0.029411764705882353,1.368718238283459,"{""n"": 38, ""win_rate"": 0.3684210526315789, ""expectancy_points"": 1.97315789473692, ""expectancy_r"": 0.07367724696627805}",78.35999999999896,14.428571428571429,0.940073444299432,True,0.37623762376237624,-16.04,-1.4000000000003638
4112.038834951456,3.206796116504874,4.633980582524276,3.5592233009707845,1.9985185185185186,0.557087378640801,-0.038524394334114975,"{""n"": 64, ""win_rate"": 0.359375, ""expectancy_points"": -0.04000000000002123, ""expectancy_r"": 0.052606365727094186}",10,56.31999999999983,2.5,0,103,103,103,2tick,10.300000000000182,0.49514563106796117,0.36893203883495146,0.02912621359223301,1.25315450454427,"{""n"": 39, ""win_rate"": 0.28205128205128205, ""expectancy_points"": 1.536923076923176, ""expectancy_r"": -0.18807230828071464}",57.38000000000251,14.714285714285714,0.6815328438944123,True,0.3300970873786408,-16.139999999999453,-1.4000000000021828
