bucket,expectancy_points,n,win_rate
10:30-11:30,5.404492753623188,3450,0.662608695652174
11:30-12:30,7.721195069667738,1866,0.684887459807074
12:30-13:30,1.929245283018868,318,0.610062893081761
13:30-14:30,0.6163793103448276,58,0.5517241379310345
14:30-15:30,13.886363636363637,22,0.8181818181818182
