direction,entry_date,entry_fill,entry_theo,exit_date,exit_fill,exit_theo,extras,hold,hold_days,instrument,lookback,mode,n_roll_nights,overnight_points,points,points_after_cost,rv20,session_points,signal_date,signal_ret,status,vol_weight,weekend_points,year
SHORT,2010-08-31,1238.6000000000001,1238.7,2010-09-06,1251.3,1251.2,{},5,5,GC,60,fixed_hold,0,-1.5,-12.699999999999818,-12.739999999999817,0.004473582900646405,-11.0,2010-08-30,-0.0020947470190145756,ENTERED,2.118715947450961,-1.5,2010
LONG,2010-09-07,1251.1999999999998,1251.1,2010-09-13,1250.4,1250.5,{},5,5,GC,60,fixed_hold,0,-3.400000000000091,-0.7999999999997272,-0.8399999999997272,0.004272382846916295,2.800000000000182,2010-09-06,0.02330907009078209,ENTERED,2.1672730607889736,-3.2000000000000455,2010
LONG,2010-09-14,1250.5,1250.4,2010-09-20,1280.4,1280.5,{},5,5,GC,60,fixed_hold,0,1.800000000000182,29.90000000000009,29.860000000000092,0.004226478414979302,28.299999999999727,2010-09-13,0.009607621508153752,ENTERED,1.9920508060140152,2.2000000000000455,2010
LONG,2010-09-21,1280.5,1280.4,2010-09-27,1293.5,1293.6,{},5,5,GC,60,fixed_hold,0,0.20000000000004547,13.0,12.96,0.005083811623385429,12.999999999999773,2010-09-20,0.03216185716588771,ENTERED,1.5783383987782706,0.10000000000013642,2010
LONG,2010-09-28,1293.8,1293.7,2010-10-04,1315.7,1315.8,{},5,5,GC,60,fixed_hold,0,-1.7000000000000455,21.90000000000009,21.860000000000092,0.005007176795681918,23.799999999999955,2010-09-27,0.06909090909090998,ENTERED,1.4677703663264345,-1.2000000000000455,2010
LONG,2010-10-05,1316.0,1315.9,2010-10-11,1354.1000000000001,1354.2,{},5,5,GC,60,fixed_hold,0,8.299999999999727,38.100000000000136,38.06000000000014,0.005512781151262587,30.000000000000227,2010-10-04,0.09860566084996214,ENTERED,1.2673149827095855,8.099999999999909,2010
LONG,2010-10-12,1354.1,1354.0,2010-10-18,1368.8000000000002,1368.9,{},5,5,GC,60,fixed_hold,0,-2.3999999999998636,14.700000000000273,14.660000000000274,0.006539564281760441,17.299999999999955,2010-10-11,0.14597613607514615,ENTERED,1.0232291347932578,-2.7000000000000455,2010
LONG,2010-10-19,1369.0,1368.9,2010-10-25,1341.0,1341.1,{},5,5,GC,60,fixed_hold,0,6.2000000000000455,-28.0,-28.04,0.007070158906953407,-34.00000000000023,2010-10-18,0.1562631979052289,ENTERED,0.9464387986201631,6.099999999999909,2010
LONG,2010-10-26,1341.1,1341.0,2010-11-01,1353.8000000000002,1353.9,{},5,5,GC,60,fixed_hold,0,3.200000000000273,12.700000000000273,12.660000000000274,0.010791295731382988,9.699999999999818,2010-10-25,0.13182547050383975,ENTERED,0.6308085414388607,3.2000000000000455,2010
LONG,2010-11-02,1353.8,1353.7,2010-11-08,1405.8000000000002,1405.9,{},5,5,GC,60,fixed_hold,0,1.2999999999999545,52.00000000000023,51.96000000000023,0.01119340701909687,50.90000000000009,2010-11-01,0.12609165765615882,ENTERED,0.631636006346516,1.5,2010
LONG,2010-11-09,1405.8999999999999,1405.8,2010-11-15,1357.2,1357.3,{},5,5,GC,60,fixed_hold,0,1.8999999999998636,-48.69999999999982,-48.73999999999982,0.01212059694724489,-50.399999999999864,2010-11-08,0.14626987362413324,ENTERED,0.6063550955161369,1.599999999999909,2010
