ambiguity_pct,ambiguous_n,candidate_id,displacement_filter,entry_mode,entry_rows,execution_timeframe,expired_n,extras,funnel,invalid_n,label,max_fvg_creation_bars,max_fvg_retrace_bars,max_retest_bars,mean_mae_r,mean_mfe_r,median_entry_depth,median_mae_r,median_max_retrace_depth,median_mfe_r,median_risk_distance,median_rr_to_opposite,n_mae,n_mfe,opportunities,opposite_n,opposite_rate,or_minutes,r15_n,r15_rate,r1_n,r1_rate,r2_n,r2_rate,r3_n,r3_rate,resolved_n,resolved_rate,sample_quality,sample_quality_triggered,selection_note,stop_mode,stop_n,stop_rate,strategy_family,theoretical_1_5r_expectancy,theoretical_1r_expectancy,theoretical_2r_expectancy,theoretical_3r_expectancy,triggered_n,untriggered_n,valid_risk_n,valid_risk_rate,volume_filter
0.635593220338983,75,C_ORB15_FVG_TOUCH,False,FVG_TOUCH,185,5m,67,{},"{""rows"": 185, ""canonical_rows"": 185, ""roll_artifacts"": 0, ""triggered"": 118, ""resolved"": 43, ""ambiguous"": 75, ""expired"": 67, ""invalid"": 0}",0,C_ORB15_FVG_TOUCH,6,12,12,1.5654879929839622,7.661298311874302,,1.2738095238094194,,2.111111111110746,2.0,,43,43,185,0,0.0,15,32,0.7441860465116279,36,0.8372093023255814,24,0.5581395348837209,14,0.32558139534883723,43,0.3644067796610169,SMALL_SAMPLE,LARGER_SAMPLE,train_rank_e2r_e3r_n_stop_amb,beyond_fvg,36,0.8372093023255814,gc_orb15_retest_fvg_v1,0.2790697674418604,0.0,0.2790697674418604,0.13953488372093026,118,0,118,1.0,False
0.21081081081081082,39,A_ORB15_BREAKOUT_CLOSE,False,BREAKOUT_CLOSE,185,5m,3,{},"{""rows"": 185, ""canonical_rows"": 185, ""roll_artifacts"": 0, ""triggered"": 185, ""resolved"": 143, ""ambiguous"": 39, ""expired"": 3, ""invalid"": 0}",0,A_ORB15_BREAKOUT_CLOSE,6,12,12,1.1819840441145115,1.7661057116521452,,1.1352459016393488,,0.9142857142857489,8.5,,143,143,185,0,0.0,15,48,0.3356643356643357,65,0.45454545454545453,44,0.3076923076923077,27,0.1888111888111888,143,0.772972972972973,LARGER_SAMPLE,LARGER_SAMPLE,train_rank_e2r_e3r_n_stop_amb,OR_MIDPOINT,113,0.7902097902097902,gc_orb15_retest_fvg_v1,-0.28671328671328666,-0.3356643356643357,-0.1748251748251748,-0.22377622377622375,185,0,185,1.0,False
0.16352201257861634,26,B1_ORB15_RETEST_TOUCH,False,RETEST_TOUCH,185,5m,28,{},"{""rows"": 185, ""canonical_rows"": 185, ""roll_artifacts"": 0, ""triggered"": 159, ""resolved"": 131, ""ambiguous"": 26, ""expired"": 28, ""invalid"": 0}",0,B1_ORB15_RETEST_TOUCH,6,12,12,1.2758010886712252,2.231045109152305,,1.2077669902912762,,1.2631578947368505,6.349999999999454,,131,131,185,0,0.0,15,53,0.40458015267175573,75,0.5725190839694656,43,0.3282442748091603,32,0.24427480916030533,131,0.8238993710691824,LARGER_SAMPLE,LARGER_SAMPLE,train_rank_e2r_e3r_n_stop_amb,OR_MIDPOINT_NO_LOOKAHEAD,110,0.8396946564885496,gc_orb15_retest_fvg_v1,-0.23282442748091603,-0.26717557251908397,-0.18320610687022898,-0.10687022900763354,159,0,159,1.0,False
