e_r,hit,hold_e_r,inside_e_r,instrument,n,open_share,pf,reject_e_r,status,train_e_r
-0.03340646613030004,0.5883534136546185,-0.07198204677797326,-0.1121850515144835,ES,498,"{""OPEN_BELOW_VAL"": 0.2684848484848485, ""OPEN_INSIDE_VALUE"": 0.3387878787878788, ""OPEN_ABOVE_VAH"": 0.3927272727272727}",0.9697918577864758,-0.07178802356868923,VOLUME_PROFILE_EDGE_REJECTED,-0.022597370267584408
-0.010146305868416505,0.5753424657534246,0.2506023648087648,-0.1011444558906873,NQ,292,"{""OPEN_BELOW_VAL"": 0.27151515151515154, ""OPEN_ABOVE_VAH"": 0.3903030303030303, ""OPEN_INSIDE_VALUE"": 0.3381818181818182}",1.0851296128770627,0.06021202817470094,VOLUME_PROFILE_STRUCTURAL_EFFECT_ONLY,-0.05153498375368338
