age_bucket,close_with_trend,continue_extreme,depth_bucket,htf_age,htf_return,htf_strength,mae_after_tag,mfe_after_tag,retracement,side,tag_hhmm,trading_date,year
new_1,True,True,medium,1,0.005162691457745838,medium,-3.5,168.25,0.4558139534883721,BULLISH,09:55,2023-05-05,2023
new_1,False,True,shallow,1,-0.0033421581328977323,weak,97.75,15.75,0.3333333333333333,BEARISH,09:55,2023-05-08,2023
new_1,False,True,medium,1,-0.005054352875592305,medium,84.5,24.25,0.55,BEARISH,09:55,2023-05-11,2023
new_1,False,True,medium,1,-0.004076162823161589,medium,103.0,25.5,0.4294117647058823,BEARISH,09:55,2023-05-15,2023
new_1,False,False,shallow,1,-0.002349980571026755,weak,190.0,-1.5,0.3888888888888889,BEARISH,09:55,2023-05-17,2023
new_1,True,True,shallow,1,0.0034575489819439476,weak,12.5,188.25,0.311284046692607,BULLISH,09:55,2023-05-18,2023
new_1,True,False,shallow,1,0.00652142495845065,medium,54.0,26.5,0.3670886075949367,BULLISH,10:00,2023-05-22,2023
new_1,True,True,shallow,1,0.00293403657067004,weak,12.5,171.5,0.37790697674418605,BULLISH,10:55,2023-06-01,2023
new_1,True,True,shallow,1,0.002631489012679067,weak,19.25,129.25,0.34134615384615385,BULLISH,11:55,2023-06-12,2023
new_1,True,True,shallow,1,0.002083712315401387,weak,172.75,67.25,0.3981762917933131,BULLISH,10:55,2023-06-14,2023
new_1,True,True,medium,1,0.00620542436828786,medium,17.0,239.5,0.5168195718654435,BULLISH,09:55,2023-06-15,2023
new_1,True,True,shallow,1,0.004160979994008107,medium,22.75,136.5,0.2760084925690021,BULLISH,10:05,2023-06-22,2023
new_1,True,True,medium,1,0.0027820141111800645,weak,70.75,180.5,0.5545023696682464,BULLISH,09:55,2023-06-27,2023
new_1,True,True,deep,1,0.0032574913992255983,weak,48.5,127.75,0.6273885350318471,BULLISH,09:55,2023-06-28,2023
new_1,True,True,shallow,1,0.00694296615304002,medium,49.0,58.75,0.25183374083129584,BULLISH,09:55,2023-07-05,2023
new_1,False,True,shallow,1,0.0037955340858677467,weak,100.75,86.75,0.27555555555555555,BULLISH,09:55,2023-07-07,2023
new_1,True,True,medium,1,0.004020973397240057,medium,46.75,135.25,0.585635359116022,BULLISH,09:55,2023-07-13,2023
new_1,False,True,medium,1,0.007393008508333132,medium,141.5,52.75,0.5175879396984925,BULLISH,10:00,2023-07-14,2023
new_1,False,False,medium,1,-0.0032532137329838173,weak,250.75,26.25,0.5805471124620061,BEARISH,09:55,2023-07-18,2023
new_1,True,True,shallow,1,-0.008417534954838546,strong,58.75,179.25,0.30855018587360594,BEARISH,10:55,2023-07-20,2023
new_1,True,False,shallow,1,-0.004925318060034378,medium,91.75,8.25,0.31398416886543534,BEARISH,09:55,2023-07-24,2023
new_1,True,True,medium,1,0.002720783585672626,weak,59.0,73.25,0.4024767801857585,BULLISH,09:55,2023-07-25,2023
new_1,True,True,medium,1,-0.005774983602885864,medium,147.0,22.5,0.4051724137931034,BEARISH,10:55,2023-07-26,2023
new_1,False,False,deep,1,0.004525459666445242,medium,359.75,13.5,0.6967509025270758,BULLISH,09:55,2023-07-27,2023
new_1,False,True,deep,1,-0.0036982830524211474,weak,31.5,26.75,0.6073059360730594,BEARISH,12:55,2023-07-31,2023
new_1,True,True,shallow,1,0.0032623514899694506,weak,38.0,70.25,0.29239766081871343,BULLISH,11:55,2023-08-03,2023
new_1,True,True,medium,1,-0.004927536231884022,medium,161.75,112.0,0.5209790209790209,BEARISH,09:55,2023-08-04,2023
new_1,True,True,medium,1,0.00502055394568357,medium,124.75,100.25,0.4033412887828162,BULLISH,09:55,2023-08-21,2023
new_1,True,True,medium,1,0.006209403291488558,medium,197.0,100.0,0.5324675324675324,BULLISH,09:55,2023-08-25,2023
new_1,True,True,shallow,1,0.0031106257652471214,weak,-35.5,274.0,0.31806615776081426,BULLISH,09:55,2023-08-29,2023
new_1,True,True,shallow,1,0.006449318699791595,medium,73.5,40.25,0.36633663366336633,BULLISH,09:55,2023-08-31,2023
new_1,True,True,shallow,1,-0.0074401639741127346,medium,24.0,64.5,0.2868525896414343,BEARISH,10:55,2023-09-06,2023
new_1,True,True,medium,1,0.006449177852899668,medium,77.0,58.0,0.5848101265822785,BULLISH,09:55,2023-09-08,2023
new_1,True,True,shallow,1,-0.006709693910153969,medium,71.75,60.25,0.296137339055794,BEARISH,10:55,2023-09-12,2023
new_1,True,True,shallow,1,0.002369288893157906,weak,26.5,61.0,0.3673469387755102,BULLISH,10:55,2023-09-14,2023
new_1,True,True,shallow,1,-0.002564435499577966,weak,28.5,188.5,0.391304347826087,BEARISH,10:55,2023-09-20,2023
new_1,True,True,shallow,1,-0.004464661780810397,medium,33.25,106.25,0.39344262295081966,BEARISH,09:55,2023-09-26,2023
new_1,True,True,shallow,1,-0.005164239756180189,medium,132.75,102.75,0.2711267605633803,BEARISH,10:55,2023-09-27,2023
new_1,True,True,shallow,1,0.0034112895013747035,weak,7.75,183.25,0.28763440860215056,BULLISH,11:00,2023-09-28,2023
new_1,True,True,shallow,1,-0.002437302494453064,weak,70.25,120.5,0.325,BEARISH,09:55,2023-10-05,2023
new_1,True,True,medium,1,0.0035998800039998002,weak,89.5,158.25,0.417910447761194,BULLISH,09:55,2023-10-09,2023
new_1,True,False,medium,1,0.0033793487994864257,weak,139.75,15.0,0.44862155388471175,BULLISH,10:55,2023-10-24,2023
new_1,True,True,shallow,1,-0.006795803887674312,medium,33.25,200.25,0.3412844036697248,BEARISH,09:55,2023-10-25,2023
new_1,False,False,medium,1,0.006459631678453981,medium,163.5,11.75,0.5459057071960298,BULLISH,11:55,2023-10-27,2023
new_1,True,False,shallow,1,0.005059813604117336,medium,144.5,21.25,0.30248306997742663,BULLISH,09:55,2023-10-30,2023
new_1,False,False,shallow,1,-0.0052374180569525475,medium,163.75,18.25,0.3402777777777778,BEARISH,09:55,2023-10-31,2023
new_1,False,False,medium,1,-0.0030724237644584873,weak,44.5,26.0,0.5113636363636364,BEARISH,13:55,2023-11-06,2023
new_1,True,True,medium,1,-0.0025362966816785404,weak,56.75,51.0,0.49137931034482757,BEARISH,11:55,2023-11-08,2023
new_1,False,False,medium,1,0.00381896481677102,weak,205.75,-5.0,0.4517766497461929,BULLISH,11:55,2023-11-09,2023
new_1,False,False,medium,1,-0.004850314788641952,medium,99.0,12.0,0.44573643410852715,BEARISH,09:55,2023-11-13,2023
new_1,True,True,shallow,1,0.0050578829147227555,medium,35.25,143.75,0.337995337995338,BULLISH,10:10,2023-11-20,2023
new_1,True,True,medium,1,0.0023745176760969766,weak,29.25,62.25,0.5238095238095238,BULLISH,11:00,2023-11-27,2023
new_1,False,False,deep,1,-0.002311849792245968,weak,104.0,0.25,0.75,BEARISH,09:55,2023-11-28,2023
new_1,False,False,shallow,1,0.004683986041101207,medium,180.75,9.0,0.27755102040816326,BULLISH,09:55,2023-11-29,2023
new_1,True,True,medium,1,-0.005276510965492531,medium,22.0,121.0,0.4738372093023256,BEARISH,09:55,2023-11-30,2023
new_1,True,True,medium,1,0.005039619651347138,medium,98.0,35.5,0.5828779599271403,BULLISH,10:00,2023-12-05,2023
new_1,True,True,medium,1,0.006148338392092834,medium,38.5,85.75,0.4463768115942029,BULLISH,09:55,2023-12-11,2023
new_1,True,True,shallow,1,0.002857099436178734,weak,4.75,70.75,0.3745704467353952,BULLISH,12:55,2023-12-12,2023
new_1,False,True,medium,1,-0.0022098949172416615,weak,213.5,17.0,0.4069767441860465,BEARISH,12:55,2023-12-13,2023
new_1,True,True,deep,1,-0.0036371194014340746,weak,39.0,151.0,0.6210191082802548,BEARISH,11:55,2023-12-14,2023
new_1,True,True,shallow,1,0.003123791390235997,weak,100.25,24.5,0.2612359550561798,BULLISH,11:00,2023-12-15,2023
new_1,True,True,medium,1,0.0025243525778093634,weak,22.75,95.5,0.5136986301369864,BULLISH,09:55,2023-12-18,2023
new_1,True,True,medium,1,0.0020210662968753734,weak,26.5,31.75,0.5317919075144508,BULLISH,09:55,2023-12-19,2023
new_1,False,True,shallow,1,0.0025628940081305895,weak,234.25,57.0,0.2857142857142857,BULLISH,09:55,2023-12-20,2023
new_1,True,True,shallow,1,0.0020863637031487414,weak,13.75,60.5,0.29901960784313725,BULLISH,11:55,2023-12-26,2023
new_1,True,True,shallow,1,-0.0023901479268381154,weak,24.75,29.25,0.35714285714285715,BEARISH,11:55,2023-12-28,2023
new_1,True,True,shallow,1,-0.005608950950892422,medium,30.25,81.25,0.2528409090909091,BEARISH,10:55,2023-12-29,2023
new_1,True,True,deep,1,0.005248542919044308,medium,67.75,105.75,0.7027027027027027,BULLISH,09:55,2024-01-05,2024
new_1,True,True,medium,1,-0.00486149722709317,medium,63.25,16.5,0.4022346368715084,BEARISH,10:55,2024-01-22,2024
new_1,False,True,medium,1,0.005100378278055651,medium,131.75,57.75,0.5862068965517241,BULLISH,10:55,2024-01-24,2024
new_1,True,True,medium,1,-0.0033899741514471504,weak,15.5,91.0,0.5911602209944752,BEARISH,10:55,2024-01-30,2024
new_1,True,True,shallow,1,-0.005289408247452276,medium,159.25,94.25,0.3969957081545064,BEARISH,11:00,2024-01-31,2024
new_1,True,False,shallow,1,-0.0065082659212514216,medium,152.5,8.5,0.2522255192878338,BEARISH,10:55,2024-02-05,2024
new_1,True,True,shallow,1,-0.004651425027485723,medium,9.25,93.25,0.39775910364145656,BEARISH,09:55,2024-02-06,2024
new_1,True,True,shallow,1,0.004379254684539369,medium,54.25,15.0,0.31718061674008813,BULLISH,11:00,2024-02-08,2024
new_1,True,True,shallow,1,0.0041437620336524095,medium,16.25,87.75,0.3223350253807107,BULLISH,11:25,2024-02-09,2024
new_1,False,False,shallow,1,0.0033119924614062324,weak,164.0,9.0,0.28610354223433243,BULLISH,11:55,2024-02-12,2024
new_1,False,True,shallow,1,-0.0044700853506921545,medium,116.25,36.25,0.267741935483871,BEARISH,09:55,2024-02-15,2024
new_1,True,True,shallow,1,-0.0037014976174267744,weak,35.5,110.25,0.3326271186440678,BEARISH,09:55,2024-02-20,2024
new_1,True,True,medium,1,0.003549865831842469,weak,15.0,135.5,0.4235294117647059,BULLISH,11:55,2024-02-22,2024
new_1,False,True,shallow,1,0.0037824007119813263,weak,65.75,13.5,0.3614457831325301,BULLISH,11:55,2024-02-26,2024
new_1,True,False,shallow,1,-0.0054778942697065736,medium,91.75,6.25,0.3424657534246575,BEARISH,13:00,2024-02-27,2024
new_1,True,True,medium,1,-0.005293704076427819,medium,-10.75,236.75,0.5475113122171946,BEARISH,10:00,2024-03-05,2024
new_1,False,True,shallow,1,0.003520165911695683,weak,375.0,49.0,0.3125,BULLISH,09:55,2024-03-08,2024
new_1,True,True,shallow,1,0.0067776229127380905,medium,96.25,67.5,0.33210332103321033,BULLISH,10:55,2024-03-12,2024
new_1,True,True,shallow,1,-0.00650106996776556,medium,65.75,56.75,0.2884097035040431,BEARISH,09:55,2024-03-13,2024
new_1,True,True,deep,1,-0.010689193252959361,strong,78.0,87.75,0.7121212121212122,BEARISH,09:55,2024-03-15,2024
new_1,True,True,medium,1,-0.0023497002106628306,weak,41.25,20.75,0.45108695652173914,BEARISH,13:55,2024-03-28,2024
new_1,True,False,shallow,1,0.008744081666165027,strong,100.75,35.75,0.2532544378698225,BULLISH,11:55,2024-04-03,2024
new_1,True,True,shallow,1,0.003749138525155127,weak,31.0,202.75,0.31024930747922436,BULLISH,09:55,2024-04-05,2024
new_1,True,True,shallow,1,-0.002161212509934618,weak,-7.75,275.75,0.35347432024169184,BEARISH,09:55,2024-04-17,2024
new_1,False,False,medium,1,-0.005439972221418454,medium,242.0,-2.5,0.43315508021390375,BEARISH,11:25,2024-04-22,2024
new_1,True,True,shallow,1,0.003172767781600694,weak,39.5,93.25,0.30501089324618735,BULLISH,10:00,2024-04-26,2024
new_1,False,True,medium,1,-0.005046197583510992,medium,186.75,112.5,0.445,BEARISH,09:55,2024-05-02,2024
new_1,True,True,deep,1,0.0036577762383096513,weak,42.5,67.25,0.6408450704225352,BULLISH,09:55,2024-05-06,2024
new_1,False,True,medium,1,0.003808921401463161,weak,83.75,16.0,0.5061728395061729,BULLISH,10:55,2024-05-07,2024
new_1,False,False,shallow,1,0.0020727744420225847,weak,82.0,7.5,0.39939024390243905,BULLISH,12:55,2024-05-16,2024
new_1,True,True,shallow,1,0.0042178273502671,medium,36.5,51.0,0.28599221789883267,BULLISH,10:55,2024-05-20,2024
new_1,True,True,shallow,1,0.003634857211583409,weak,0.75,43.5,0.2710526315789474,BULLISH,14:25,2024-05-21,2024
new_1,False,True,deep,1,0.002436264394594989,weak,140.25,14.25,0.7333333333333333,BULLISH,09:55,2024-05-22,2024
new_1,True,True,shallow,1,0.006214824891307202,medium,66.5,24.0,0.2567783094098884,BULLISH,11:50,2024-05-24,2024
new_1,True,True,shallow,1,-0.005158555604430792,medium,67.0,115.75,0.28900709219858156,BEARISH,11:15,2024-05-30,2024
new_1,True,True,shallow,1,-0.0038581073839888402,weak,49.75,151.75,0.26430976430976433,BEARISH,11:10,2024-06-03,2024
new_1,True,True,medium,1,-0.002502423813641519,weak,72.75,16.5,0.5851063829787234,BEARISH,09:55,2024-06-06,2024
new_1,True,True,shallow,1,0.0026689455692874287,weak,68.75,27.0,0.30754716981132074,BULLISH,13:00,2024-06-10,2024
new_1,True,True,shallow,1,0.003895592864638031,weak,52.75,116.25,0.31645569620253167,BULLISH,11:00,2024-06-11,2024
new_1,True,True,medium,1,-0.0031224510603589106,weak,63.75,54.75,0.41421568627450983,BEARISH,10:55,2024-06-13,2024
new_1,True,False,shallow,1,0.006914693724163756,medium,0.0,0.0,0.2657621707901037,BULLISH,15:55,2024-06-17,2024
new_1,True,True,shallow,1,0.007025908827165139,medium,94.25,49.25,0.2753623188405797,BULLISH,12:10,2024-06-25,2024
new_1,True,True,deep,1,-0.0022905799897919854,weak,36.25,130.0,0.6363636363636364,BEARISH,12:55,2024-06-28,2024
new_1,True,True,medium,1,0.005311552626963589,medium,44.75,177.5,0.5161987041036717,BULLISH,09:55,2024-07-02,2024
new_1,True,True,medium,1,0.003988792227972882,weak,51.5,125.75,0.44039735099337746,BULLISH,09:55,2024-07-05,2024
new_1,True,True,medium,1,-0.0021957869845329325,weak,14.75,60.25,0.42586750788643535,BEARISH,12:55,2024-07-09,2024
new_1,True,True,shallow,1,0.004505155632649194,medium,9.5,48.75,0.30783242258652094,BULLISH,15:05,2024-07-10,2024
new_1,True,True,medium,1,0.005199031145254773,medium,32.5,198.25,0.47417840375586856,BULLISH,09:55,2024-07-12,2024
new_1,False,False,shallow,1,0.004835660267597408,medium,228.0,11.0,0.35294117647058826,BULLISH,11:25,2024-07-15,2024
new_1,True,True,medium,1,-0.003758578045054417,weak,66.75,77.5,0.45038167938931295,BEARISH,10:55,2024-07-16,2024
new_1,True,True,medium,1,-0.004134959086323553,medium,15.0,231.0,0.5211267605633803,BEARISH,10:55,2024-07-18,2024
new_1,True,True,medium,1,-0.005876591576885359,medium,359.25,148.0,0.43516209476309226,BEARISH,09:55,2024-07-25,2024
new_1,True,True,shallow,1,-0.007544180852583349,medium,26.75,210.0,0.3844086021505376,BEARISH,11:00,2024-07-30,2024
