avg_stop,e_r,hold_e_r,n,stop
11.037675606641123,-0.09286293376260162,-0.048951637870690394,703,A_retest_extreme
7.908887468030691,-0.09067631029115347,-0.02358809635890364,577,B_boundary_2ticks
53.028416347381864,-0.0056642462021889205,0.012085044388376853,683,C_mid
98.6580459770115,0.03400581097662917,0.35229794997512787,339,P38_opposite
