direction,entry_date,entry_fill,entry_theo,exit_date,exit_fill,exit_theo,extras,hold,hold_days,instrument,lookback,mode,n_roll_nights,overnight_points,points,points_after_cost,rv20,session_points,signal_date,signal_ret,status,vol_weight,weekend_points,year
SHORT,2010-06-22,1238.5,1238.6,2010-06-24,1245.3,1245.2,{},3,3,GC,10,fixed_hold,0,0.29999999999972715,-6.7999999999999545,-6.839999999999955,,-6.899999999999864,2010-06-21,-0.0020947470190141315,ENTERED,,0.0,2010
LONG,2010-06-25,1245.5,1245.4,2010-06-29,1241.3000000000002,1241.4,{},3,3,GC,10,fixed_hold,0,-0.09999999999990905,-4.199999999999818,-4.239999999999818,,-3.900000000000091,2010-06-24,0.020237607537894053,ENTERED,,-0.09999999999990905,2010
LONG,2010-06-30,1241.5,1241.4,2010-07-02,1211.7,1211.8,{},3,3,GC,10,fixed_hold,0,-0.09999999999990905,-29.799999999999955,-29.839999999999954,0.008332225736667006,-29.500000000000227,2010-06-29,0.0052635840958779045,ENTERED,1.0,0.0,2010
SHORT,2010-07-05,1213.0,1213.1,2010-07-07,1206.0,1205.9,{},3,3,GC,10,fixed_hold,0,0.1999999999998181,7.0,6.96,0.010920066124918125,7.0,2010-07-02,-0.036954621314471914,ENTERED,1.0,0.0,2010
SHORT,2010-07-08,1205.4,1205.5,2010-07-12,1197.8,1197.7,{},3,3,GC,10,fixed_hold,0,0.0,7.600000000000136,7.560000000000136,0.011261810422215166,7.7999999999999545,2010-07-07,-0.026715092816787744,ENTERED,1.0,0.0,2010
SHORT,2010-07-13,1197.2,1197.3,2010-07-15,1209.6999999999998,1209.6,{},3,3,GC,10,fixed_hold,0,0.20000000000027285,-12.499999999999773,-12.539999999999772,0.011771489562859849,-12.500000000000227,2010-07-12,-0.03458004191520214,ENTERED,1.0,0.0,2010
LONG,2010-07-16,1209.8999999999999,1209.8,2010-07-20,1192.0,1192.1,{},3,3,GC,10,fixed_hold,0,-1.1000000000001364,-17.899999999999864,-17.939999999999863,0.011540032082022611,-16.59999999999991,2010-07-15,0.006490264603095541,ENTERED,1.0,-1.0,2010
SHORT,2010-07-21,1191.9,1192.0,2010-07-23,1189.0,1188.9,{},3,3,GC,10,fixed_hold,0,0.1999999999998181,2.900000000000091,2.860000000000091,0.011482876675040688,2.900000000000091,2010-07-20,-0.001424024124643819,ENTERED,1.0,0.0,2010
SHORT,2010-07-26,1190.7,1190.8,2010-07-28,1163.8,1163.7,{},3,3,GC,10,fixed_hold,0,0.0,26.90000000000009,26.860000000000092,0.011384723266189719,27.09999999999991,2010-07-23,-0.019383041900362885,ENTERED,1.0,0.0,2010
SHORT,2010-07-29,1163.6000000000001,1163.7,2010-08-02,1185.0,1184.9,{},3,3,GC,10,fixed_hold,0,-3.900000000000091,-21.399999999999864,-21.439999999999863,0.011705351685289708,-17.299999999999955,2010-07-28,-0.03842340109072884,ENTERED,1.0,-2.300000000000182,2010
