expectancy_points,profit_factor,resolved_n,tick_size,ticks_per_side,win_rate
6.503169014084507,1.2853236520933107,1420,0.25,0,0.678169014084507
6.003169014084507,1.2615398775829536,1420,0.25,1,0.678169014084507
5.503169014084507,1.2380872585460971,1420,0.25,2,0.678169014084507
