candidate,direction,entry_fill,entry_theo,entry_ts,exit_px,exit_ts,extras,hold_sec,instrument,mae_points,mfe_points,outcome,points,points_after_cost,r_after_cost,r_multiple,reach_1r,reach_2r,reach_3r,reaction,risk_points,signal_hhmm,status,stop,stop_family,target,target_r,trading_date,year
TG_GC_30M_LONDON_FVG50_REACTION,BEARISH,19717.25,19717.5,1721808000,19643.25,1721823960,"{""adverse_ticks"": 1.0, ""fvg_mid"": 19750.75, ""london_date"": ""2024-07-24""}",15960,NQ,35.0,76.25,TARGET_HIT,74.0,73.8,1.9945945945945944,2.0,True,True,False,trident,37.0,09:00,ENTERED,19754.25,fvg_boundary,19643.25,2.0,2024-07-24,2024
TG_GC_30M_LONDON_FVG50_REACTION,BEARISH,19183.25,19183.5,1721899800,19084.25,1721910600,"{""adverse_ticks"": 1.0, ""fvg_mid"": 19227.625, ""london_date"": ""2024-07-25""}",10800,NQ,24.5,103.5,TARGET_HIT,99.0,98.8,1.995959595959596,2.0,True,True,False,trident,49.5,10:30,ENTERED,19232.75,fvg_boundary,19084.25,2.0,2024-07-25,2024
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,19695.5,19695.25,1726646400,19689.0,1726646460,"{""adverse_ticks"": 1.0, ""fvg_mid"": 19689.75, ""london_date"": ""2024-09-18""}",60,NQ,8.5,2.0,STOP_HIT,-6.5,-6.7,-1.0307692307692309,-1.0,False,False,False,trident,6.5,09:00,ENTERED,19689.0,fvg_boundary,19708.5,2.0,2024-09-18,2024
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,21761.75,21761.5,1735029000,21750.0,1735030140,"{""adverse_ticks"": 1.0, ""fvg_mid"": 21757.0, ""london_date"": ""2024-12-24""}",1140,NQ,14.75,17.25,STOP_HIT,-11.75,-11.95,-1.0170212765957447,-1.0,True,False,False,trident,11.75,08:30,ENTERED,21750.0,fvg_boundary,21785.25,2.0,2024-12-24,2024
TG_GC_30M_LONDON_FVG50_REACTION,BEARISH,21288.5,21288.75,1736415000,21307.25,1736415420,"{""adverse_ticks"": 1.0, ""fvg_mid"": 21292.625, ""london_date"": ""2025-01-09""}",420,NQ,18.75,5.75,STOP_HIT,-18.75,-18.95,-1.0106666666666666,-1.0,False,False,False,trident,18.75,09:30,ENTERED,21307.25,fvg_boundary,21251.0,2.0,2025-01-09,2025
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,21504.5,21504.25,1737023400,21456.5,1737030300,"{""adverse_ticks"": 1.0, ""fvg_mid"": 21480.125, ""london_date"": ""2025-01-16""}",6900,NQ,51.5,14.0,STOP_HIT,-48.0,-48.2,-1.0041666666666667,-1.0,False,False,False,trident,48.0,10:30,ENTERED,21456.5,fvg_boundary,21600.5,2.0,2025-01-16,2025
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,21789.25,21789.0,1738319400,21773.25,1738320840,"{""adverse_ticks"": 1.0, ""fvg_mid"": 21776.25, ""london_date"": ""2025-01-31""}",1440,NQ,16.5,4.25,STOP_HIT,-16.0,-16.2,-1.0125,-1.0,False,False,False,trident,16.0,10:30,ENTERED,21773.25,fvg_boundary,21821.25,2.0,2025-01-31,2025
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,21823.5,21823.25,1739442600,21796.5,1739447280,"{""adverse_ticks"": 1.0, ""fvg_mid"": 21809.0, ""london_date"": ""2025-02-13""}",4680,NQ,27.0,35.75,STOP_HIT,-27.0,-27.2,-1.0074074074074073,-1.0,True,False,False,trident,27.0,10:30,ENTERED,21796.5,fvg_boundary,21877.5,2.0,2025-02-13,2025
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,22293.0,22292.75,1739869200,22267.0,1739872500,"{""adverse_ticks"": 1.0, ""fvg_mid"": 22282.375, ""london_date"": ""2025-02-18""}",3300,NQ,26.5,14.25,STOP_HIT,-26.0,-26.2,-1.0076923076923077,-1.0,False,False,False,trident,26.0,09:00,ENTERED,22267.0,fvg_boundary,22345.0,2.0,2025-02-18,2025
TG_GC_30M_LONDON_FVG50_REACTION,BEARISH,20515.75,20516.0,1741078800,20527.25,1741078800,"{""adverse_ticks"": 1.0, ""fvg_mid"": 20522.5, ""london_date"": ""2025-03-04""}",0,NQ,13.75,4.75,STOP_HIT,-11.5,-11.7,-1.017391304347826,-1.0,False,False,False,trident,11.5,09:00,ENTERED,20527.25,fvg_boundary,20492.75,2.0,2025-03-04,2025
TG_GC_30M_LONDON_FVG50_REACTION,BEARISH,19909.5,19909.75,1743156000,19911.75,1743156000,"{""adverse_ticks"": 1.0, ""fvg_mid"": 19905.375, ""london_date"": ""2025-03-28""}",0,NQ,2.0,2.75,STOP_HIT,-2.25,-2.45,-1.088888888888889,-1.0,True,False,False,trident,2.25,10:00,ENTERED,19911.75,fvg_boundary,19905.0,2.0,2025-03-28,2025
TG_GC_30M_LONDON_FVG50_REACTION,BEARISH,18172.5,18172.75,1745226000,18197.0,1745233200,"{""adverse_ticks"": 1.0, ""fvg_mid"": 18193.375, ""london_date"": ""2025-04-21""}",7200,NQ,33.75,37.75,STOP_HIT,-24.5,-24.7,-1.0081632653061223,-1.0,True,False,False,trident,24.5,10:00,ENTERED,18197.0,fvg_boundary,18123.5,2.0,2025-04-21,2025
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,19582.25,19582.0,1745917200,19565.25,1745917860,"{""adverse_ticks"": 1.0, ""fvg_mid"": 19571.75, ""london_date"": ""2025-04-29""}",660,NQ,22.25,7.75,STOP_HIT,-17.0,-17.2,-1.011764705882353,-1.0,False,False,False,trident,17.0,10:00,ENTERED,19565.25,fvg_boundary,19616.25,2.0,2025-04-29,2025
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,22307.0,22306.75,1750752000,22258.75,1750764000,"{""adverse_ticks"": 1.0, ""fvg_mid"": 22276.75, ""london_date"": ""2025-06-24""}",12000,NQ,54.25,45.5,STOP_HIT,-48.25,-48.45,-1.0041450777202072,-1.0,False,False,False,trident,48.25,09:00,ENTERED,22258.75,fvg_boundary,22403.5,2.0,2025-06-24,2025
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,23756.25,23756.0,1757059200,,1757059200,"{""adverse_ticks"": 1.0, ""fvg_mid"": 23757.625, ""london_date"": ""2025-09-05""}",,NQ,5.0,3.75,AMBIGUOUS,,,,,True,True,True,trident,0.5,09:00,ENTERED,23755.75,fvg_boundary,23757.25,2.0,2025-09-05,2025
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,23758.5,23758.25,1757320200,23786.0,1757325240,"{""adverse_ticks"": 1.0, ""fvg_mid"": 23746.375, ""london_date"": ""2025-09-08""}",5040,NQ,4.0,27.75,TARGET_HIT,27.5,27.3,1.9854545454545456,2.0,True,True,False,trident,13.75,09:30,ENTERED,23744.75,fvg_boundary,23786.0,2.0,2025-09-08,2025
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,25352.25,25352.0,1761296400,25362.25,1761297480,"{""adverse_ticks"": 1.0, ""fvg_mid"": 25351.125, ""london_date"": ""2025-10-24""}",1080,NQ,0.0,13.5,TARGET_HIT,10.0,9.8,1.9600000000000002,2.0,True,True,False,trident,5.0,10:00,ENTERED,25347.25,fvg_boundary,25362.25,2.0,2025-10-24,2025
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,25975.75,25975.5,1761645600,26002.75,1761650820,"{""adverse_ticks"": 1.0, ""fvg_mid"": 25963.25, ""london_date"": ""2025-10-28""}",5220,NQ,7.75,28.0,TARGET_HIT,27.0,26.8,1.9851851851851852,2.0,True,True,False,trident,13.5,10:00,ENTERED,25962.25,fvg_boundary,26002.75,2.0,2025-10-28,2025
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,25794.25,25794.0,1762939800,25775.25,1762946820,"{""adverse_ticks"": 1.0, ""fvg_mid"": 25776.375, ""london_date"": ""2025-11-12""}",7020,NQ,22.75,36.0,STOP_HIT,-19.0,-19.2,-1.0105263157894737,-1.0,True,False,False,trident,19.0,09:30,ENTERED,25775.25,fvg_boundary,25832.25,2.0,2025-11-12,2025
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,25206.75,25206.5,1764145800,25202.0,1764145800,"{""adverse_ticks"": 1.0, ""fvg_mid"": 25205.5, ""london_date"": ""2025-11-26""}",0,NQ,5.5,4.0,STOP_HIT,-4.75,-4.95,-1.0421052631578949,-1.0,False,False,False,trident,4.75,08:30,ENTERED,25202.0,fvg_boundary,25216.25,2.0,2025-11-26,2025
TG_GC_30M_LONDON_FVG50_REACTION,BEARISH,24628.25,24628.5,1772445600,24633.75,1772445600,"{""adverse_ticks"": 1.0, ""fvg_mid"": 24618.0, ""london_date"": ""2026-03-02""}",0,NQ,17.25,0.0,STOP_HIT,-5.5,-5.7,-1.0363636363636364,-1.0,False,False,False,trident,5.5,10:00,ENTERED,24633.75,fvg_boundary,24617.25,2.0,2026-03-02,2026
TG_GC_30M_LONDON_FVG50_REACTION,BEARISH,24528.0,24528.25,1773394200,24539.25,1773395400,"{""adverse_ticks"": 1.0, ""fvg_mid"": 24513.5, ""london_date"": ""2026-03-13""}",1200,NQ,19.25,19.75,STOP_HIT,-11.25,-11.45,-1.0177777777777777,-1.0,True,False,False,trident,11.25,09:30,ENTERED,24539.25,fvg_boundary,24505.5,2.0,2026-03-13,2026
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,26476.5,26476.25,1776324600,26461.0,1776326100,"{""adverse_ticks"": 1.0, ""fvg_mid"": 26462.875, ""london_date"": ""2026-04-16""}",1500,NQ,22.25,11.75,STOP_HIT,-15.5,-15.7,-1.0129032258064516,-1.0,False,False,False,trident,15.5,08:30,ENTERED,26461.0,fvg_boundary,26507.5,2.0,2026-04-16,2026
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,26674.0,26673.75,1776673800,26660.5,1776673860,"{""adverse_ticks"": 1.0, ""fvg_mid"": 26671.5, ""london_date"": ""2026-04-20""}",60,NQ,13.75,0.0,STOP_HIT,-13.5,-13.7,-1.0148148148148148,-1.0,False,False,False,trident,13.5,09:30,ENTERED,26660.5,fvg_boundary,26701.0,2.0,2026-04-20,2026
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,26996.0,26995.75,1776931200,26966.5,1776931620,"{""adverse_ticks"": 1.0, ""fvg_mid"": 26971.875, ""london_date"": ""2026-04-23""}",420,NQ,30.5,6.25,STOP_HIT,-29.5,-29.7,-1.006779661016949,-1.0,False,False,False,trident,29.5,09:00,ENTERED,26966.5,fvg_boundary,27055.0,2.0,2026-04-23,2026
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,27095.25,27095.0,1777023000,27152.75,1777025880,"{""adverse_ticks"": 1.0, ""fvg_mid"": 27068.75, ""london_date"": ""2026-04-24""}",2880,NQ,5.75,63.0,TARGET_HIT,57.5,57.3,1.9930434782608695,2.0,True,True,False,trident,28.75,10:30,ENTERED,27066.5,fvg_boundary,27152.75,2.0,2026-04-24,2026
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,28748.75,28748.5,1778146200,28748.5,1778146200,"{""adverse_ticks"": 1.0, ""fvg_mid"": 28757.375, ""london_date"": ""2026-05-07""}",0,NQ,7.0,0.0,STOP_HIT,-0.25,-0.45,-1.8,-1.0,False,False,False,trident,0.25,10:30,ENTERED,28748.5,fvg_boundary,28749.25,2.0,2026-05-07,2026
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,29601.0,29600.75,1778743800,29583.25,1778745480,"{""adverse_ticks"": 1.0, ""fvg_mid"": 29593.125, ""london_date"": ""2026-05-14""}",1680,NQ,24.75,32.25,STOP_HIT,-17.75,-17.95,-1.0112676056338028,-1.0,True,False,False,trident,17.75,08:30,ENTERED,29583.25,fvg_boundary,29636.5,2.0,2026-05-14,2026
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,29072.25,29072.0,1785826800,29032.0,1785834420,"{""adverse_ticks"": 1.0, ""fvg_mid"": 29049.75, ""london_date"": ""2026-08-04""}",7620,NQ,48.5,59.5,STOP_HIT,-40.25,-40.45,-1.004968944099379,-1.0,True,False,False,trident,40.25,08:00,ENTERED,29032.0,fvg_boundary,29152.75,2.0,2026-08-04,2026
TG_GC_30M_LONDON_FVG50_REACTION,BULLISH,30225.75,30225.5,1786699800,30270.25,1786708980,"{""adverse_ticks"": 1.0, ""fvg_mid"": 30212.125, ""london_date"": ""2026-08-14""}",9180,NQ,18.5,54.75,TARGET_HIT,44.5,44.3,1.991011235955056,2.0,True,True,False,trident,22.25,10:30,ENTERED,30203.5,fvg_boundary,30270.25,2.0,2026-08-14,2026
