e_pts,hit,hold_e,instrument,mode2_e,n,on_e,pf,sess_e,status,train_e
0.699041916167665,0.5329341317365269,0.1673404255319145,ES,-0.5179640718562869,835,0.011377245508982036,1.0290326511630221,1.2676646706586827,TREND_EDGE_WEAK,0.85353941267388
1.369461077844309,0.5413173652694611,-0.6215425531914962,NQ,-0.6928742514970051,835,1.085928143712575,1.0139744597957785,0.9835329341317365,TREND_EDGE_WEAK,1.9479907264296745
-0.9399999999998515,0.47065868263473054,1.882459893048141,GC,-0.1315728992098166,835,-0.3288622754491063,0.9430979535852219,-0.3711377245508896,TREND_EDGE_REJECTED,-1.7545061728393185
