avg_hold_sec,avg_mae,avg_mfe,avg_stop_points,bucket,expectancy_points,expectancy_r,long,max_consec_losses,max_dd_points,median_mfe_mae,median_stop_points,n_ambiguous,n_days,n_entered,n_resolved,p95_stop_points,p_reach_1r,p_reach_2r,profit_factor,short,tf_aligned_share,use_cost,vwap_aligned_share,win_rate,worst_day_points
1737.5094339622642,35.47924528301887,35.70283018867924,47.258962264150945,0930_1030,2.396698113207546,0.042673814023555454,"{""n"": 271, ""win_rate"": 0.5535055350553506, ""expectancy_points"": 5.206826568265681, ""expectancy_r"": 0.10064001733929011}",6,1155.7499999999995,1.2272727272727273,39.0,0,530,530,530,106.5,0.5188679245283019,0.0037735849056603774,1.1086129352212872,"{""n"": 259, ""win_rate"": 0.4980694980694981, ""expectancy_points"": -0.5436293436293448, ""expectancy_r"": -0.017978082109896626}",0.6716981132075471,True,0.9735849056603774,0.5264150943396226,-162.45
1471.2396694214876,26.334022038567493,24.93044077134986,32.80769230769231,1030_1200,-1.1710743801652899,-0.01965406919358889,"{""n"": 177, ""win_rate"": 0.5706214689265536, ""expectancy_points"": 1.4906779661016942, ""expectancy_r"": 0.1373786917218631}",6,729.1999999999973,0.9269406392694064,26.25,1,363,364,363,79.25,0.49175824175824173,0.008241758241758242,0.9299358858141182,"{""n"": 186, ""win_rate"": 0.41935483870967744, ""expectancy_points"": -3.7040322580645166, ""expectancy_r"": -0.1690884707099061}",0.5,True,0.9505494505494505,0.4931129476584022,-124.2
987.945205479452,19.78082191780822,18.703196347031962,25.48744292237443,1200_1400,-0.7045662100456621,-0.006276420879900584,"{""n"": 116, ""win_rate"": 0.47413793103448276, ""expectancy_points"": -0.3853448275862068, ""expectancy_r"": -0.06492307376245829}",6,535.05,1.024390243902439,19.5,0,219,219,219,64.5,0.5159817351598174,0.0045662100456621,0.9459080471858512,"{""n"": 103, ""win_rate"": 0.5339805825242718, ""expectancy_points"": -1.0640776699029129, ""expectancy_r"": 0.05977223673540712}",0.3378995433789954,True,0.9360730593607306,0.502283105022831,-191.95
836.4179104477612,16.05223880597015,20.779850746268657,24.395522388059703,1400_1530,3.4194029850746266,0.1609509281502227,"{""n"": 40, ""win_rate"": 0.6, ""expectancy_points"": 5.225, ""expectancy_r"": 0.20391673547125813}",4,131.74999999999994,1.5741484456343895,18.75,0,67,67,67,59.5,0.582089552238806,0.029850746268656716,1.3413798241692743,"{""n"": 27, ""win_rate"": 0.5555555555555556, ""expectancy_points"": 0.7444444444444447, ""expectancy_r"": 0.0972978802672072}",0.6119402985074627,True,0.9552238805970149,0.582089552238806,-62.95
