event_id,first_z,max_abs_z,reclaim,side,trading_date
2025-09-02|above|1756824000,2.3278189661932926,2.3278189661932926,True,above,2025-09-02
2025-09-03|above|1756904700,2.0545932981571022,2.0545932981571022,True,above,2025-09-03
2025-09-03|above|1756909200,2.4432630427756856,2.4432630427756856,True,above,2025-09-03
2025-09-03|above|1756916700,2.0106078817010644,2.0106078817010644,True,above,2025-09-03
2025-09-04|below|1756990800,-2.4302293056303967,2.4302293056303967,True,below,2025-09-04
2025-09-04|above|1756992000,2.5523015730509946,2.5523015730509946,True,above,2025-09-04
2025-09-05|above|1757079900,2.078291758420517,2.078291758420517,True,above,2025-09-05
2025-09-08|above|1757335500,2.593432514122583,2.7043899406551626,True,above,2025-09-08
2025-09-09|above|1757422800,3.2241468242481646,3.2241468242481646,True,above,2025-09-09
2025-09-09|above|1757423400,2.093384929286544,2.093384929286544,True,above,2025-09-09
2025-09-09|below|1757428200,-2.119112574606465,2.119112574606465,True,below,2025-09-09
2025-09-09|below|1757430600,-2.2586880539465515,2.260768076938042,True,below,2025-09-09
2025-09-10|below|1757508300,-2.4511351111828703,2.4511351111828703,True,below,2025-09-10
2025-09-10|below|1757517600,-2.768982422978605,2.768982422978605,True,below,2025-09-10
2025-09-10|below|1757521500,-2.1759092789491374,2.377883384837999,True,below,2025-09-10
2025-09-11|below|1757596500,-2.0639505102841595,2.0639505102841595,True,below,2025-09-11
2025-09-11|below|1757597100,-2.3387500834562673,2.3387500834562673,True,below,2025-09-11
2025-09-11|above|1757604000,2.102050709453794,2.102050709453794,True,above,2025-09-11
2025-09-11|above|1757606700,2.1553589780851876,2.227198327573856,True,above,2025-09-11
2025-09-12|above|1757682000,2.1877350944377456,2.1877350944377456,True,above,2025-09-12
2025-09-15|above|1757951100,2.12483978679415,2.395427156372419,True,above,2025-09-15
2025-09-15|above|1757952300,2.00761443114601,2.00761443114601,True,above,2025-09-15
2025-09-15|above|1757953500,2.0167027208784867,2.0167027208784867,True,above,2025-09-15
2025-09-16|above|1758029700,2.105475781514983,2.105475781514983,True,above,2025-09-16
2025-09-16|below|1758035100,-2.5535875955294944,2.5535875955294944,True,below,2025-09-16
2025-09-16|below|1758036600,-2.170131905112877,2.170131905112877,True,below,2025-09-16
2025-09-17|above|1758113100,2.3727578116980346,2.3727578116980346,True,above,2025-09-17
2025-09-17|above|1758115800,2.088414203542756,2.088414203542756,True,above,2025-09-17
2025-09-19|below|1758285900,-2.4152568247707147,3.1036327780302355,True,below,2025-09-19
2025-09-19|above|1758287400,3.120701734486379,3.120701734486379,True,above,2025-09-19
2025-09-19|above|1758288300,2.5034824677791794,2.5034824677791794,True,above,2025-09-19
2025-09-22|above|1758545100,2.2659534783403634,2.2659534783403634,True,above,2025-09-22
2025-09-22|above|1758552600,2.150117870284176,2.209894743361333,True,above,2025-09-22
2025-09-22|above|1758553500,2.1909914521312523,2.1909914521312523,True,above,2025-09-22
2025-09-22|above|1758554400,2.628716186338591,2.7651860059979407,True,above,2025-09-22
2025-09-23|below|1758635100,-2.9542896824025267,2.9542896824025267,True,below,2025-09-23
2025-09-23|below|1758636000,-2.01125518066578,2.01125518066578,True,below,2025-09-23
2025-09-23|below|1758636900,-2.753063588937303,2.753063588937303,True,below,2025-09-23
2025-09-24|above|1758717900,2.161199903313545,2.161199903313545,True,above,2025-09-24
2025-09-24|above|1758719400,2.266819674999802,2.266819674999802,True,above,2025-09-24
2025-09-24|below|1758720600,-2.1261785902816914,2.1261785902816914,True,below,2025-09-24
2025-09-24|below|1758723600,-2.3103560776306065,2.3103560776306065,True,below,2025-09-24
2025-09-24|below|1758727800,-2.500348273153157,2.500348273153157,True,below,2025-09-24
2025-09-25|below|1758807600,-2.007654908411292,2.007654908411292,True,below,2025-09-25
2025-09-26|above|1758891900,3.6384522699958826,3.6384522699958826,True,above,2025-09-26
2025-09-26|above|1758894900,2.0335725670370706,3.459967694585916,True,above,2025-09-26
2025-09-29|above|1759152900,2.6815868485874943,2.6815868485874943,True,above,2025-09-29
2025-09-29|above|1759154400,2.243044916106746,2.243044916106746,True,above,2025-09-29
2025-09-29|above|1759158000,2.2788766678483254,2.2788766678483254,True,above,2025-09-29
2025-09-29|above|1759160700,2.5919762898232186,2.5919762898232186,True,above,2025-09-29
2025-09-29|above|1759162500,2.0615251261455807,2.0615251261455807,True,above,2025-09-29
2025-10-02|above|1759410000,2.5131258180000104,2.5131258180000104,True,above,2025-10-02
2025-10-02|below|1759412700,-2.024920998242947,2.024920998242947,True,below,2025-10-02
2025-10-02|below|1759415700,-2.1125937289404253,2.1125937289404253,True,below,2025-10-02
2025-10-06|above|1759757700,2.4036908038406324,3.1433777197989206,True,above,2025-10-06
2025-10-06|above|1759761000,2.118157462580003,2.118157462580003,True,above,2025-10-06
2025-10-06|above|1759761600,2.103938859827488,2.103938859827488,True,above,2025-10-06
2025-10-07|below|1759851900,-2.424102970335888,2.424102970335888,True,below,2025-10-07
2025-10-08|above|1759928700,2.0354740484958986,2.0354740484958986,True,above,2025-10-08
2025-10-08|above|1759939800,2.5722300879863553,2.5722300879863553,True,above,2025-10-08
2025-10-08|above|1759940400,2.0983157497814444,2.280745784214503,True,above,2025-10-08
2025-10-09|above|1760014200,2.07913720965427,2.07913720965427,True,above,2025-10-09
2025-10-09|below|1760017200,-2.3793125146282375,2.3793125146282375,True,below,2025-10-09
2025-10-10|above|1760102400,2.04944717219283,2.04944717219283,True,above,2025-10-10
2025-10-10|below|1760104800,-2.0466861461412433,2.0466861461412433,True,below,2025-10-10
2025-10-10|above|1760108700,2.8342807217511496,2.8342807217511496,True,above,2025-10-10
2025-10-10|above|1760109600,2.403452266807797,2.403452266807797,True,above,2025-10-10
2025-10-13|below|1760359500,-2.3132009452758973,2.3132009452758973,True,below,2025-10-13
2025-10-13|above|1760360700,2.5496338696575997,2.5496338696575997,True,above,2025-10-13
2025-10-13|above|1760361600,2.4552831270412416,2.4552831270412416,True,above,2025-10-13
2025-10-13|above|1760363400,2.3189143287285807,2.3189143287285807,True,above,2025-10-13
2025-10-13|above|1760371200,2.0967342104059377,2.6131798866459817,True,above,2025-10-13
2025-10-14|above|1760449200,2.329408713199763,2.329408713199763,True,above,2025-10-14
2025-10-14|above|1760450700,2.0651723414273793,2.213803368901134,True,above,2025-10-14
2025-10-14|above|1760454600,2.173610272600847,2.173610272600847,True,above,2025-10-14
2025-10-15|above|1760532600,2.4042376527288907,2.4146626062962326,True,above,2025-10-15
2025-10-15|above|1760533800,2.7636778126373795,2.7636778126373795,True,above,2025-10-15
2025-10-15|above|1760536800,2.194517000075989,2.4674005507848094,True,above,2025-10-15
2025-10-16|above|1760620200,2.0889739355112673,2.566610071909968,True,above,2025-10-16
2025-10-16|above|1760623800,2.2865041983764227,2.2865041983764227,True,above,2025-10-16
2025-10-16|above|1760631300,2.0288259875597126,2.0770180915808214,True,above,2025-10-16
2025-10-17|above|1760705100,2.0404929664091536,2.0404929664091536,True,above,2025-10-17
2025-10-17|below|1760709600,-2.5396238845668533,2.5396238845668533,True,below,2025-10-17
2025-10-17|below|1760710200,-2.1534089372578453,2.1534089372578453,True,below,2025-10-17
2025-10-20|above|1760972400,2.0848313940799823,2.755261817742492,True,above,2025-10-20
2025-10-21|below|1761051000,-2.2757161863750577,2.2757161863750577,True,below,2025-10-21
2025-10-21|below|1761056400,-2.0741637309454637,2.2830693248606035,True,below,2025-10-21
2025-10-21|below|1761057300,-2.190510301145606,2.307875155497011,True,below,2025-10-21
2025-10-22|above|1761138000,2.6462719783358084,2.6462719783358084,True,above,2025-10-22
2025-10-22|above|1761140100,2.3954092012002484,2.3954092012002484,True,above,2025-10-22
2025-10-22|below|1761144600,-2.331479325472272,2.331479325472272,True,below,2025-10-22
2025-10-24|above|1761311100,2.3016051931765293,2.3016051931765293,True,above,2025-10-24
2025-10-27|above|1761569100,2.893951380726375,2.893951380726375,True,above,2025-10-27
2025-10-27|above|1761569700,2.1653766822669884,2.1653766822669884,True,above,2025-10-27
2025-10-28|above|1761661500,2.0769424053999885,2.0769424053999885,True,above,2025-10-28
