aligned_1h_4h,candidate,depth_bucket,direction,entry_fill,entry_theo,entry_ts,exit_px,exit_ts,extras,hold_sec,horizon,htf_age,htf_return,htf_strength,instrument,mae_points,mfe_points,outcome,points,points_after_cost,r_after_cost,r_multiple,reach_1r,reach_2r,retracement,risk_points,signal_hhmm,status,stop,target,target_r,trading_date,vwap_aligned,year
False,HTF_1H_TREND_FIRST_PULLBACK_5M_BREAK,medium,LONG,9617.0,9616.75,1582037700,9598.75,1582039740,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": -45.75, ""prior_ret"": 10.75, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""break""}",2040,1h,1,0.0035613281659159224,weak,NQ,23.0,11.25,STOP_HIT,-18.25,-18.45,-1.010958904109589,-1.0,False,False,0.5234375,18.25,09:55,ENTERED,9598.75,9635.25,1.0,2020-02-18,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_BREAK,medium,LONG,9717.0,9716.75,1582125600,9728.75,1582128120,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 54.75, ""prior_ret"": 51.75, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""break""}",2520,1h,1,0.004291623578076553,medium,NQ,6.25,12.25,TARGET_HIT,11.75,11.55,0.9829787234042554,1.0,True,False,0.4351851851851852,11.75,10:20,ENTERED,9705.25,9728.75,1.0,2020-02-19,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_BREAK,medium,SHORT,9565.75,9566.0,1582218300,9604.5,1582222260,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1200_1400"", ""gap_points"": -23.5, ""prior_ret"": 38.0, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""NEUTRAL"", ""confirm_kind"": ""break""}",3960,1h,1,-0.013332646967981088,strong,NQ,41.5,18.25,STOP_HIT,-38.75,-38.95,-1.0051612903225806,-1.0,False,False,0.4647137150466045,38.75,12:05,ENTERED,9604.5,9527.0,1.0,2020-02-20,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_BREAK,medium,SHORT,9500.0,9500.25,1582299300,9531.0,1582304700,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": -44.0, ""prior_ret"": -70.75, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""break""}",5400,1h,1,-0.00707184050520604,medium,NQ,36.5,27.5,STOP_HIT,-31.0,-31.2,-1.0064516129032257,-1.0,False,False,0.45265588914549654,31.0,10:35,ENTERED,9531.0,9469.0,1.0,2020-02-21,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_BREAK,medium,SHORT,9025.5,9025.75,1582650300,9044.75,1582650600,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1200_1400"", ""gap_points"": 75.0, ""prior_ret"": -19.75, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""break""}",300,1h,2,-0.014857423259364233,strong,NQ,19.5,9.0,STOP_HIT,-19.25,-19.45,-1.0103896103896104,-1.0,False,False,0.4574712643678161,19.25,12:05,ENTERED,9044.75,9006.25,1.0,2020-02-25,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_BREAK,medium,LONG,8973.0,8972.75,1582730100,9020.5,1582731300,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 51.0, ""prior_ret"": -319.5, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""break""}",1200,1h,3,0.01706465260228862,strong,NQ,1.5,50.25,TARGET_HIT,47.5,47.3,0.9957894736842104,1.0,True,False,0.4729458917835671,47.5,10:15,ENTERED,8925.5,9020.5,1.0,2020-02-26,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_BREAK,medium,SHORT,8524.25,8524.5,1582817700,8606.75,1582818360,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": -222.0, ""prior_ret"": -10.75, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""break""}",660,1h,4,-0.009934341992577811,strong,NQ,85.25,4.5,STOP_HIT,-82.5,-82.7,-1.0024242424242424,-1.0,False,False,0.4131054131054131,82.5,10:35,ENTERED,8606.75,8441.75,1.0,2020-02-27,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_BREAK,medium,LONG,8686.75,8686.5,1583167500,8636.75,1583173860,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": 88.25, ""prior_ret"": 314.75, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""break""}",6360,1h,1,0.02099988068249603,strong,NQ,53.75,49.75,STOP_HIT,-50.0,-50.2,-1.004,-1.0,False,False,0.4171656686626746,50.0,11:45,ENTERED,8636.75,8736.75,1.0,2020-03-02,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_BREAK,medium,SHORT,8816.25,8816.5,1583247000,8778.75,1583247180,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 24.75, ""prior_ret"": 312.25, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""break""}",180,1h,2,-0.005198381476902325,medium,NQ,0.0,48.5,TARGET_HIT,37.5,37.3,0.9946666666666666,1.0,True,False,0.5226130653266332,37.5,09:50,ENTERED,8853.75,8778.75,1.0,2020-03-03,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_BREAK,medium,LONG,8822.75,8822.5,1583349300,8837.0,1583349420,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1400_1530"", ""gap_points"": 150.0, ""prior_ret"": -305.5, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""break""}",120,1h,2,0.016159176514563445,strong,NQ,2.5,17.0,TARGET_HIT,14.25,14.05,0.9859649122807018,1.0,True,False,0.4164859002169197,14.25,14:15,ENTERED,8808.5,8837.0,1.0,2020-03-04,True,2020
