age_1h,aligned_1h_4h,close_with_1h,close_with_4h,ema20_rising,gap,gap_over_atr,prior_ret,ret_1h,ret_4h,rth_close,rth_high,rth_low,rth_open,rth_return,strength_1h,structure_1h,trading_date,trend_1h,trend_4h,year
4,False,False,,False,-4.75,-0.042022116903633486,-32.75,0.0026433691756271305,0.0012952789316182933,5528.25,5603.75,5509.25,5598.0,-0.012459807073954998,weak,MIXED,2025-03-13,BULLISH,NEUTRAL,2025
2,True,True,True,True,43.75,0.3905004781638508,-69.75,0.0025596120167048486,0.005733634311512414,5637.5,5648.75,5564.0,5572.0,0.011755204594400492,weak,HH_HL,2025-03-14,BULLISH,BULLISH,2025
3,False,True,False,True,-0.25,-0.002204377263423083,65.5,0.00507727252482959,-0.002620475238729769,5680.5,5707.5,5632.75,5637.25,0.007672180584504806,medium,MIXED,2025-03-17,BULLISH,BEARISH,2025
1,False,True,,False,-23.25,-0.20617577197149645,43.25,-0.0044894366197183455,-0.001540425157343428,5620.5,5659.25,5600.0,5657.25,-0.006496089089221835,medium,MIXED,2025-03-18,BEARISH,NEUTRAL,2025
0,False,,True,True,67.25,0.60362237538067,-36.75,0.001189741781968845,0.011524941040359504,5730.75,5770.5,5675.75,5687.75,0.007560107248033132,weak,MIXED,2025-03-19,NEUTRAL,BULLISH,2025
4,False,False,,False,-38.75,-0.35684920243381024,43.0,-0.008994134260265074,0.0,5714.5,5765.25,5684.5,5692.0,0.003952916373858084,strong,MIXED,2025-03-20,BEARISH,NEUTRAL,2025
1,True,False,False,False,-50.5,-0.4783491204330176,22.5,-0.004568015109588486,-0.004067173970086602,5714.5,5722.25,5652.25,5664.0,0.008915960451977512,medium,MIXED,2025-03-21,BEARISH,BEARISH,2025
0,False,,True,True,68.0,0.6934984520123839,50.5,0.0017745076823199035,0.009178321678321666,5813.5,5825.5,5776.0,5782.5,0.005361003026372657,weak,HH_HL,2025-03-24,NEUTRAL,BULLISH,2025
2,False,False,,True,12.5,0.13560635412630764,31.0,0.0036601644920983833,-0.00030104937209707305,5826.0,5837.25,5809.5,5826.0,0.0,weak,HH_HL,2025-03-25,BULLISH,NEUTRAL,2025
0,False,,True,True,-2.0,-0.02334305960817007,0.0,0.0018905216120992385,-0.0029578189300411006,5758.25,5834.5,5743.0,5824.0,-0.011289491758241788,weak,MIXED,2025-03-26,NEUTRAL,BEARISH,2025
