avg_hold_sec,avg_mae,avg_mfe,avg_stop_points,best_trade_r,expectancy_points,expectancy_r,long,max_consec_losses,max_dd_points,median_stop_points,n_ambiguous,n_days,n_entered,n_resolved,overlay,p95_stop_points,p_reach_1r,p_reach_2r,p_reach_3r,profit_factor,short,total_points,trades_per_year,tstat,use_cost,win_rate,worst_day_points,worst_trade_r
3240,16.3,19.321428571428573,16.53472222222222,1.9960199004975123,-1.8333333333333335,-0.16518873386566713,"{""n"": 80, ""win_rate"": 0.275, ""expectancy_points"": -3.6468749999999996, ""expectancy_r"": -0.19975787674325624}",12,294.2499999999999,13.0,3,105,108,105,ideal,49.25,0.5370370370370371,0.3055555555555556,0.037037037037037035,0.8474643423137876,"{""n"": 25, ""win_rate"": 0.32, ""expectancy_points"": 3.969999999999999, ""expectancy_r"": -0.054567476657382}",-192.5,15.0,-0.6144868899430468,True,0.2857142857142857,-68.95,-1.1
3211.132075471698,16.212264150943398,19.25235849056604,16.63302752293578,1.996039603960396,-1.8556603773584908,-0.17943634807732428,"{""n"": 81, ""win_rate"": 0.2716049382716049, ""expectancy_points"": -3.6506172839506172, ""expectancy_r"": -0.2181811481644854}",12,297.9499999999998,13.25,3,106,109,106,1tick,49.5,0.5321100917431193,0.30275229357798167,0.027522935779816515,0.8464720574461442,"{""n"": 25, ""win_rate"": 0.32, ""expectancy_points"": 3.959999999999999, ""expectancy_r"": -0.0539031957949223}",-196.70000000000002,15.142857142857142,-0.6224999184453677,True,0.2830188679245283,-69.2,-1.8
3233.7735849056603,16.22877358490566,19.566037735849058,16.88302752293578,1.9960591133004926,-1.9500000000000002,-0.20298287051433647,"{""n"": 81, ""win_rate"": 0.25925925925925924, ""expectancy_points"": -3.7709876543209875, ""expectancy_r"": -0.24916899038461615}",12,301.4499999999998,13.5,3,106,109,106,2tick,49.75,0.5229357798165137,0.29357798165137616,0.027522935779816515,0.8412929975429975,"{""n"": 25, ""win_rate"": 0.32, ""expectancy_points"": 3.949999999999999, ""expectancy_r"": -0.05333984213463034}",-206.70000000000002,15.142857142857142,-0.6486298994563655,True,0.27358490566037735,-69.45,-1.4
