label,opportunities,entry_rows,triggered_n,resolved_n,ambiguous_n,invalid_n,expired_n,untriggered_n,ambiguity_pct,resolved_rate,valid_risk_n,valid_risk_rate,stop_n,stop_rate,r1_n,r1_rate,r2_n,r2_rate,r3_n,r3_rate,opposite_n,opposite_rate,mean_mfe_r,median_mfe_r,mean_mae_r,median_mae_r,n_mfe,n_mae,median_risk_distance,median_rr_to_opposite,median_entry_depth,median_max_retrace_depth,theoretical_1r_expectancy,theoretical_2r_expectancy,theoretical_3r_expectancy,sample_quality,sample_quality_triggered,candidate_id,execution_timeframe,htf_policy,entry_mode,stop_mode,confirmation_timeout_bars,fvg_timeout_bars,retrace_timeout_bars,target_evaluation,notes,expiry_counts,frozen,split,stability,train_resolved_n,train_theoretical_2r_expectancy,train_r1_rate,train_ambiguity_pct,delta_2r_expectancy,preferred_holdout_n_ge_30,strong_holdout_n_ge_50
C4_5m_first_touch,353,348,345,187,19,139,3,0,0.05507246376811594,0.5420289855072464,206,0.5971014492753624,109,0.5828877005347594,87,0.46524064171123,43,0.22994652406417113,24,0.12834224598930483,78,0.41711229946524064,1.6141325614358175,0.9066874027993896,0.9029613605380002,1.0245876603543014,187,187,12.825000000000273,2.7926664869237325,0.8666666666668688,0.8666666666668688,-0.11764705882352938,-0.1229946524064171,-0.19786096256684488,LARGER_SAMPLE,LARGER_SAMPLE,C4_5m_first_touch,5m,POLICY_A,first_touch,beyond_sweep,,,,2R primary research target; opposite liquidity tracked,,"{""RETAINED"": 353}",True,TRAIN,,,,,,,,
C3_5m_ce,353,348,343,188,17,140,3,0,0.04956268221574344,0.5481049562682215,205,0.597667638483965,112,0.5957446808510638,82,0.43617021276595747,37,0.19680851063829788,22,0.11702127659574468,76,0.40425531914893614,1.500084130618491,0.759012345679007,0.9628159917913227,1.0244026436197031,187,187,13.009999999999309,2.716019417475813,0.5,1.0,-0.15957446808510634,-0.20212765957446804,-0.24468085106382975,LARGER_SAMPLE,LARGER_SAMPLE,C3_5m_ce,5m,POLICY_A,ce,beyond_sweep,,,,2R primary research target; opposite liquidity tracked,,"{""RETAINED"": 353}",True,TRAIN,,,,,,,,
C12_5m_htf_C,170,170,167,96,5,66,3,0,0.029940119760479042,0.5748502994011976,101,0.6047904191616766,58,0.6041666666666666,40,0.4166666666666667,17,0.17708333333333334,11,0.11458333333333333,38,0.3958333333333333,1.4984697691783346,0.7041852905322843,0.9820532165483535,1.0241116751269101,95,95,15.139999999999418,2.556523429987859,0.0,0.9836448598131511,-0.18749999999999994,-0.24999999999999994,-0.26041666666666663,MODERATE_SAMPLE,LARGER_SAMPLE,C12_5m_htf_C,5m,POLICY_C,boundary,beyond_sweep,,,,2R primary research target; opposite liquidity tracked,,"{""RETAINED"": 170}",True,TRAIN,,,,,,,,
C4_5m_first_touch,138,136,136,84,3,48,1,0,0.022058823529411766,0.6176470588235294,88,0.6470588235294118,51,0.6071428571428571,42,0.5,17,0.20238095238095238,10,0.11904761904761904,33,0.39285714285714285,1.5330727034714673,1.0022641736120788,1.2697519428579744,1.0588528029154545,82,82,13.075000000000273,2.6504702194356686,0.7196988577363029,0.7196988577363029,-0.1071428571428571,-0.20238095238095233,-0.25,MODERATE_SAMPLE,LARGER_SAMPLE,C4_5m_first_touch,5m,POLICY_A,first_touch,beyond_sweep,,,,2R primary research target; opposite liquidity tracked,,"{""RETAINED"": 138}",True,HOLDOUT,STABLE,187,-0.1229946524064171,0.46524064171123,0.05507246376811594,-0.07938629997453522,True,True
C3_5m_ce,138,136,136,80,7,48,1,0,0.051470588235294115,0.5882352941176471,88,0.6470588235294118,48,0.6,38,0.475,15,0.1875,9,0.1125,32,0.4,1.373020660961337,0.9993306559571778,1.1320622981578548,1.046854082998649,77,77,13.4675000000002,2.7710380468190143,0.5,1.0,-0.125,-0.22499999999999998,-0.26249999999999996,MODERATE_SAMPLE,LARGER_SAMPLE,C3_5m_ce,5m,POLICY_A,ce,beyond_sweep,,,,2R primary research target; opposite liquidity tracked,,"{""RETAINED"": 138}",True,HOLDOUT,STABLE,188,-0.20212765957446804,0.43617021276595747,0.04956268221574344,-0.022872340425531934,True,True
C12_5m_htf_C,64,64,64,42,3,19,0,0,0.046875,0.65625,45,0.703125,26,0.6190476190476191,18,0.42857142857142855,9,0.21428571428571427,4,0.09523809523809523,16,0.38095238095238093,1.2487533847017027,0.7602335703090921,1.3057388296826724,1.0421097848843313,40,40,14.050000000000182,2.4758451957294723,0.0,0.8615800865802772,-0.19047619047619052,-0.19047619047619052,-0.33333333333333337,SMALL_SAMPLE,MODERATE_SAMPLE,C12_5m_htf_C,5m,POLICY_C,boundary,beyond_sweep,,,,2R primary research target; opposite liquidity tracked,,"{""RETAINED"": 64}",True,HOLDOUT,STABLE,96,-0.24999999999999994,0.4166666666666667,0.029940119760479042,0.05952380952380942,True,False
