avg_hold_sec,avg_mae,avg_mfe,avg_stop_points,expectancy_points,expectancy_r,long,max_consec_losses,max_dd_points,median_mfe_mae,median_stop_points,n_ambiguous,n_days,n_entered,n_resolved,p95_stop_points,p_reach_1r,p_reach_2r,profit_factor,r,short,tf_aligned_share,use_cost,vwap_aligned_share,win_rate,worst_day_points
725.7040358744395,5.036995515695067,4.154932735426009,8.154464285714285,-0.5301121076233184,-0.0634683553915944,"{""n"": 557, ""win_rate"": 0.6570915619389587, ""expectancy_points"": -0.3807181328545782, ""expectancy_r"": -0.03093379109953415}",6,612.4249999999993,1.125,6.25,5,1115,1120,1115,18.75,0.07232142857142858,0.0026785714285714286,0.8257988364485156,0.5,"{""n"": 558, ""win_rate"": 0.6129032258064516, ""expectancy_points"": -0.6792383512544803, ""expectancy_r"": -0.09594461401288035}",0.475,True,0.9580357142857143,0.6349775784753363,-208.08
1545.14745308311,6.38449508489723,6.035746201966041,8.154464285714285,-0.7401876675603216,-0.07373702131686635,"{""n"": 560, ""win_rate"": 0.5071428571428571, ""expectancy_points"": -0.2661607142857143, ""expectancy_r"": -0.00759174199436162}",10,872.1899999999986,0.7837837837837838,6.25,1,1119,1120,1119,18.75,0.47232142857142856,0.008035714285714285,0.829855198098615,1.0,"{""n"": 559, ""win_rate"": 0.4364937388193202, ""expectancy_points"": -1.2150626118067978, ""expectancy_r"": -0.14000062850935766}",0.475,True,0.9580357142857143,0.4718498659517426,-208.08
2273.9464285714284,6.8879464285714285,7.517633928571429,8.154464285714285,-0.7477455357142856,-0.0599497885615631,"{""n"": 561, ""win_rate"": 0.41711229946524064, ""expectancy_points"": -0.1985383244206773, ""expectancy_r"": -9.494527227808183e-05}",15,910.6049999999979,0.7818181818181819,6.25,0,1120,1120,1120,18.75,0.47232142857142856,0.045535714285714284,0.8502093554427943,1.5,"{""n"": 559, ""win_rate"": 0.3613595706618962, ""expectancy_points"": -1.2989177101967797, ""expectancy_r"": -0.12001878155850208}",0.475,True,0.9580357142857143,0.3892857142857143,-208.08
2970.8035714285716,7.14375,8.666964285714286,8.154464285714285,-0.4266517857142855,-0.020112769631990147,"{""n"": 561, ""win_rate"": 0.37433155080213903, ""expectancy_points"": 0.2426381461675581, ""expectancy_r"": 0.0432602092753194}",15,568.7999999999979,0.7892759562841529,6.25,0,1120,1120,1120,18.75,0.47232142857142856,0.3098214285714286,0.9191041784465159,2.0,"{""n"": 559, ""win_rate"": 0.32021466905187834, ""expectancy_points"": -1.0983363148479426, ""expectancy_r"": -0.08371248549424534}",0.475,True,0.9580357142857143,0.34732142857142856,-208.08
4075.3928571428573,7.445982142857143,10.393526785714286,8.154464285714285,-0.14205357142857117,0.008110630660489126,"{""n"": 561, ""win_rate"": 0.3333333333333333, ""expectancy_points"": 0.5559180035650626, ""expectancy_r"": 0.11033473164755508}",15,418.7900000000002,0.8,6.25,0,1120,1120,1120,18.75,0.47232142857142856,0.3098214285714286,0.974643519116173,3.0,"{""n"": 559, ""win_rate"": 0.25402504472271914, ""expectancy_points"": -0.8425223613595704, ""expectancy_r"": -0.09447920950721034}",0.475,True,0.9580357142857143,0.29375,-208.08
