ambiguity_pct,ambiguous_n,direction,entry_rows,expired_n,invalid_n,label,mean_mae_r,mean_mfe_r,median_entry_depth,median_mae_r,median_max_retrace_depth,median_mfe_r,median_risk_distance,median_rr_to_opposite,n_mae,n_mfe,opportunities,opposite_n,opposite_rate,r1_n,r1_rate,r2_n,r2_rate,r3_n,r3_rate,resolved_n,resolved_rate,sample_quality,sample_quality_triggered,stop_n,stop_rate,theoretical_1r_expectancy,theoretical_2r_expectancy,theoretical_3r_expectancy,triggered_n,untriggered_n,valid_risk_n,valid_risk_rate
0.20408163265306123,30,bullish,147,3,0,,1.1650258982815471,1.6899986852173514,,1.1108225108225431,,0.8753702437911787,9.050000000000182,,114,114,147,0,0.0,49,0.4298245614035088,32,0.2807017543859649,17,0.14912280701754385,114,0.7755102040816326,LARGER_SAMPLE,LARGER_SAMPLE,88,0.7719298245614035,-0.3421052631578947,-0.21052631578947367,-0.32456140350877194,147,0,147,1.0
0.20512820512820512,24,bearish,117,1,0,,1.2560519349654542,1.6270373059648642,,1.1475907590759156,,0.9462181447502652,8.400000000000091,,92,92,117,0,0.0,45,0.4891304347826087,28,0.30434782608695654,16,0.17391304347826086,92,0.7863247863247863,MODERATE_SAMPLE,LARGER_SAMPLE,77,0.8369565217391305,-0.3478260869565218,-0.2282608695652174,-0.3152173913043479,117,0,117,1.0
