aligned_1h_4h,candidate,depth_bucket,direction,entry_fill,entry_theo,entry_ts,exit_px,exit_ts,extras,hold_sec,horizon,htf_age,htf_return,htf_strength,instrument,mae_points,mfe_points,outcome,points,points_after_cost,r_after_cost,r_multiple,reach_1r,reach_2r,retracement,risk_points,signal_hhmm,status,stop,target,target_r,trading_date,vwap_aligned,year
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,10646.0,10646.25,1594826400,10619.25,1594826520,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": 51.75, ""prior_ret"": 180.25, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""NEUTRAL"", ""confirm_kind"": ""candle""}",120,1h,1,-0.002469538475875388,weak,NQ,7.75,30.0,TARGET_HIT,26.75,26.55,0.9925233644859813,1.0,True,False,0.5011933174224343,26.75,11:20,ENTERED,10672.75,10619.25,1.0,2020-07-15,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,10503.75,10504.0,1594914300,10529.75,1594914900,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": -116.5, ""prior_ret"": -37.0, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",600,1h,1,-0.0022071911712353565,weak,NQ,26.5,2.5,STOP_HIT,-26.0,-26.2,-1.0076923076923077,-1.0,False,False,0.46475195822454307,26.0,11:45,ENTERED,10529.75,10477.75,1.0,2020-07-16,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,10727.0,10726.75,1595254500,10763.0,1595255160,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 29.0, ""prior_ret"": -12.75, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",660,1h,5,0.004821033817788534,medium,NQ,6.25,37.75,TARGET_HIT,36.0,35.8,0.9944444444444444,1.0,True,False,0.49606299212598426,36.0,10:15,ENTERED,10691.0,10763.0,1.0,2020-07-20,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,10943.25,10943.5,1595340000,10925.75,1595340000,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 65.0, ""prior_ret"": 277.25, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",0,1h,2,-0.00930179925314023,strong,NQ,3.75,20.75,TARGET_HIT,17.5,17.3,0.9885714285714287,1.0,True,False,0.5091383812010444,17.5,10:00,ENTERED,10960.75,10925.75,1.0,2020-07-21,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,10881.25,10881.0,1595427600,10863.0,1595427900,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 14.0, ""prior_ret"": -177.5, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""NEUTRAL"", ""confirm_kind"": ""candle""}",300,1h,3,0.003946184201417013,weak,NQ,19.5,2.25,STOP_HIT,-18.25,-18.45,-1.010958904109589,-1.0,False,False,0.5224489795918368,18.25,10:20,ENTERED,10863.0,10899.5,1.0,2020-07-22,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,10496.5,10496.25,1595603400,10530.0,1595604480,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": -156.5, ""prior_ret"": -270.5, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",1080,1h,1,0.00315238936785045,weak,NQ,22.0,34.75,TARGET_HIT,33.5,33.3,0.9940298507462686,1.0,True,False,0.45892351274787535,33.5,11:10,ENTERED,10463.0,10530.0,1.0,2020-07-24,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,10615.5,10615.25,1595857800,10576.75,1595860140,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 77.0, ""prior_ret"": 54.25, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",2340,1h,4,0.0028757486453085956,weak,NQ,42.25,20.5,STOP_HIT,-38.75,-38.95,-1.0051612903225806,-1.0,False,False,0.52734375,38.75,09:50,ENTERED,10576.75,10654.25,1.0,2020-07-27,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,10598.75,10599.0,1595945400,10587.5,1595945520,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": -29.5, ""prior_ret"": 113.75, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",120,1h,6,-0.00470024206246622,medium,NQ,9.0,17.5,TARGET_HIT,11.25,11.05,0.9822222222222223,1.0,True,False,0.4745762711864407,11.25,10:10,ENTERED,10610.0,10587.5,1.0,2020-07-28,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,10635.5,10635.25,1596035400,10618.0,1596038400,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": 63.5, ""prior_ret"": -105.75, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",3000,1h,1,0.0049361139321224545,medium,NQ,21.75,6.25,STOP_HIT,-17.5,-17.7,-1.0114285714285713,-1.0,False,False,0.42920353982300885,17.5,11:10,ENTERED,10618.0,10653.0,1.0,2020-07-29,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,10615.25,10615.0,1596122400,10646.75,1596123720,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": -83.75, ""prior_ret"": 61.5, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",1320,1h,1,0.006150558062218092,medium,NQ,8.0,34.0,TARGET_HIT,31.5,31.3,0.9936507936507937,1.0,True,False,0.5707762557077626,31.5,11:20,ENTERED,10583.75,10646.75,1.0,2020-07-30,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,10792.0,10792.25,1596204300,10756.75,1596204600,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 190.75, ""prior_ret"": 138.5, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",300,1h,1,-0.00498655697773287,medium,NQ,14.0,37.0,TARGET_HIT,35.25,35.05,0.9943262411347517,1.0,True,False,0.4038876889848812,35.25,10:05,ENTERED,10827.25,10756.75,1.0,2020-07-31,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11043.0,11042.75,1596462300,11004.0,1596465960,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 89.5, ""prior_ret"": 2.0, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",3660,1h,3,0.004800109716793566,medium,NQ,41.25,25.0,STOP_HIT,-39.0,-39.2,-1.005128205128205,-1.0,False,False,0.5374149659863946,39.0,09:45,ENTERED,11004.0,11082.0,1.0,2020-08-03,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11059.75,11059.5,1596552000,11046.75,1596553200,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": -23.75, ""prior_ret"": 51.5, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""NEUTRAL"", ""confirm_kind"": ""candle""}",1200,1h,1,0.005066109318915046,medium,NQ,13.5,11.75,STOP_HIT,-13.0,-13.2,-1.0153846153846153,-1.0,False,False,0.43656716417910446,13.0,10:40,ENTERED,11046.75,11072.75,1.0,2020-08-04,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11129.75,11129.5,1596727200,11118.25,1596727500,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": -12.5, ""prior_ret"": 10.0, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""NEUTRAL"", ""confirm_kind"": ""candle""}",300,1h,1,0.004428778018799706,medium,NQ,11.25,11.0,STOP_HIT,-11.5,-11.7,-1.017391304347826,-1.0,False,False,0.5129533678756477,11.5,11:20,ENTERED,11118.25,11141.25,1.0,2020-08-06,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11167.0,11167.25,1596816600,11201.0,1596818160,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1200_1400"", ""gap_points"": -21.5, ""prior_ret"": 155.5, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""NEUTRAL"", ""confirm_kind"": ""candle""}",1560,1h,1,-0.003899895259955821,weak,NQ,38.5,0.0,STOP_HIT,-34.0,-34.2,-1.0058823529411764,-1.0,False,False,0.47107438016528924,34.0,12:10,ENTERED,11201.0,11133.0,1.0,2020-08-07,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11065.75,11066.0,1597068300,11026.5,1597070460,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 9.5, ""prior_ret"": -104.5, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""NEUTRAL"", ""confirm_kind"": ""candle""}",2160,1h,1,-0.003529596906544419,weak,NQ,18.75,39.5,TARGET_HIT,39.25,39.05,0.994904458598726,1.0,True,False,0.5463917525773195,39.25,10:05,ENTERED,11105.0,11026.5,1.0,2020-08-10,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,10976.25,10976.5,1597156500,11004.75,1597156680,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": -51.0, ""prior_ret"": -59.5, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",180,1h,3,-0.011495027053725737,strong,NQ,37.5,1.25,STOP_HIT,-28.5,-28.7,-1.0070175438596491,-1.0,False,False,0.4239766081871345,28.5,10:35,ENTERED,11004.75,10947.75,1.0,2020-08-11,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11114.75,11115.0,1597417500,11141.0,1597418160,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": 21.0, ""prior_ret"": -3.5, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",660,1h,1,-0.0063022393063066895,medium,NQ,27.0,5.5,STOP_HIT,-26.25,-26.45,-1.0076190476190476,-1.0,False,False,0.4710526315789474,26.25,11:05,ENTERED,11141.0,11088.5,1.0,2020-08-14,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11257.75,11257.5,1597672500,11273.25,1597672860,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 69.0, ""prior_ret"": -31.25, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",360,1h,1,0.0028583551059602197,weak,NQ,1.25,19.25,TARGET_HIT,15.5,15.3,0.9870967741935485,1.0,True,False,0.4444444444444444,15.5,09:55,ENTERED,11242.25,11273.25,1.0,2020-08-17,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11372.5,11372.25,1597758600,11358.0,1597758720,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 45.75, ""prior_ret"": 55.5, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",120,1h,4,0.0035642336897567795,weak,NQ,21.5,2.75,STOP_HIT,-14.5,-14.7,-1.013793103448276,-1.0,False,False,0.4567307692307692,14.5,09:50,ENTERED,11358.0,11387.0,1.0,2020-08-18,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11516.25,11516.0,1598023200,11522.0,1598023200,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": 7.25, ""prior_ret"": 189.5, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""NEUTRAL"", ""confirm_kind"": ""candle""}",0,1h,1,0.007306752748211576,medium,NQ,1.0,7.5,TARGET_HIT,5.75,5.55,0.9652173913043478,1.0,True,False,0.4723127035830619,5.75,11:20,ENTERED,11510.5,11522.0,1.0,2020-08-21,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11585.25,11585.5,1598282100,11562.75,1598282880,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": 132.75, ""prior_ret"": 73.25, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",780,1h,1,-0.0100942991855979,strong,NQ,8.25,29.5,TARGET_HIT,22.5,22.3,0.9911111111111112,1.0,True,False,0.45125786163522014,22.5,11:15,ENTERED,11607.75,11562.75,1.0,2020-08-24,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11650.75,11650.5,1598371800,11638.5,1598371920,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1200_1400"", ""gap_points"": -35.0, ""prior_ret"": -61.0, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",120,1h,1,0.0032273333620207456,weak,NQ,13.0,1.5,STOP_HIT,-12.25,-12.45,-1.0163265306122449,-1.0,False,False,0.4114713216957606,12.25,12:10,ENTERED,11638.5,11663.0,1.0,2020-08-25,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11806.0,11805.75,1598452200,11828.25,1598452800,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": 53.0, ""prior_ret"": 124.0, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",600,1h,1,0.0024452997086903405,weak,NQ,0.5,24.5,TARGET_HIT,22.25,22.05,0.9910112359550562,1.0,True,False,0.5227272727272727,22.25,10:30,ENTERED,11783.75,11828.25,1.0,2020-08-26,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,12074.5,12074.25,1598889000,12092.25,1598890200,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": 26.0, ""prior_ret"": 11.75, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",1200,1h,1,0.0032582077781928565,weak,NQ,15.75,19.0,TARGET_HIT,17.75,17.55,0.9887323943661972,1.0,True,False,0.5239520958083832,17.75,11:50,ENTERED,12056.75,12092.25,1.0,2020-08-31,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,12244.25,12244.0,1598980200,12235.25,1598980380,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1200_1400"", ""gap_points"": 106.0, ""prior_ret"": 75.5, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",180,1h,1,0.005127468876263919,medium,NQ,10.0,2.0,STOP_HIT,-9.0,-9.2,-1.0222222222222221,-1.0,False,False,0.49310344827586206,9.0,13:10,ENTERED,12235.25,12253.25,1.0,2020-09-01,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,12274.25,12274.5,1599055800,12336.75,1599056340,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 138.25, ""prior_ret"": 95.25, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",540,1h,1,-0.016595428731964734,strong,NQ,63.0,23.25,STOP_HIT,-62.5,-62.7,-1.0032,-1.0,False,False,0.49538866930171277,62.5,10:10,ENTERED,12336.75,12211.75,1.0,2020-09-02,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11559.5,11559.75,1599228600,11506.5,1599228720,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": -58.75, ""prior_ret"": -451.5, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",120,1h,3,-0.02111645854092903,strong,NQ,10.0,56.5,TARGET_HIT,53.0,52.8,0.9962264150943396,1.0,True,False,0.5223004694835681,53.0,10:10,ENTERED,11612.5,11506.5,1.0,2020-09-04,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11307.0,11306.75,1600092300,11345.25,1600093740,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 144.0, ""prior_ret"": -159.0, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",1440,1h,1,0.009572374306673792,strong,NQ,11.5,42.5,TARGET_HIT,38.25,38.05,0.9947712418300653,1.0,True,False,0.4066666666666667,38.25,10:05,ENTERED,11268.75,11345.25,1.0,2020-09-14,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11413.25,11413.5,1600266600,,1600266600,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": 28.75, ""prior_ret"": 6.25, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""NEUTRAL"", ""confirm_kind"": ""candle""}",,1h,2,-0.005214670606640048,medium,NQ,5.0,5.0,AMBIGUOUS,,,,,True,False,0.4646840148698885,4.5,10:30,ENTERED,11417.75,11408.75,1.0,2020-09-16,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11010.25,11010.5,1600783800,11025.25,1600783800,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 103.5, ""prior_ret"": 206.0, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",0,1h,1,-0.003891754909946643,weak,NQ,21.0,2.5,STOP_HIT,-15.0,-15.2,-1.0133333333333332,-1.0,False,False,0.4817987152034261,15.0,10:10,ENTERED,11025.25,10995.25,1.0,2020-09-22,False,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11055.0,11055.25,1600870200,11004.75,1600876200,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": -11.75, ""prior_ret"": 97.5, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",6000,1h,3,-0.01243232404251049,strong,NQ,47.0,51.25,TARGET_HIT,50.25,50.05,0.9960199004975124,1.0,True,False,0.4,50.25,10:10,ENTERED,11105.25,11004.75,1.0,2020-09-23,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,10899.25,10899.0,1600956300,10808.0,1600957860,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": -101.25, ""prior_ret"": -332.25, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",1560,1h,1,0.006035423292091169,medium,NQ,92.5,38.0,STOP_HIT,-91.25,-91.45,-1.0021917808219178,-1.0,False,False,0.4218241042345277,91.25,10:05,ENTERED,10808.0,10990.5,1.0,2020-09-24,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,10955.75,10955.5,1601044500,10986.5,1601045640,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": 16.75, ""prior_ret"": 159.0, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",1140,1h,1,0.0033355570380253496,weak,NQ,17.75,32.25,TARGET_HIT,30.75,30.55,0.9934959349593496,1.0,True,False,0.4258373205741627,30.75,10:35,ENTERED,10925.0,10986.5,1.0,2020-09-25,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11284.75,11285.0,1601306400,11271.5,1601306400,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": 207.5, ""prior_ret"": 238.0, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",0,1h,1,-0.007198374845433619,medium,NQ,3.75,15.0,TARGET_HIT,13.25,13.05,0.9849056603773585,1.0,True,False,0.4928909952606635,13.25,11:20,ENTERED,11298.0,11271.5,1.0,2020-09-28,False,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11308.25,11308.5,1601391000,11328.5,1601391420,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": -13.5, ""prior_ret"": 18.75, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",420,1h,1,-0.002110678715124381,weak,NQ,20.25,10.0,STOP_HIT,-20.25,-20.45,-1.0098765432098764,-1.0,False,False,0.5823529411764706,20.25,10:50,ENTERED,11328.5,11288.0,1.0,2020-09-29,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11444.5,11444.25,1601486400,11467.0,1601487240,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1200_1400"", ""gap_points"": 10.25, ""prior_ret"": -36.25, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",840,1h,8,0.012994187973746518,strong,NQ,12.5,23.5,TARGET_HIT,22.5,22.3,0.9911111111111112,1.0,True,False,0.4268456375838926,22.5,13:20,ENTERED,11422.0,11467.0,1.0,2020-09-30,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,SHORT,11515.75,11516.0,1601564700,11504.0,1601564760,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1030_1200"", ""gap_points"": 153.25, ""prior_ret"": 82.25, ""trend_1h"": ""BEARISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",60,1h,1,-0.0035691109669045984,weak,NQ,5.5,16.25,TARGET_HIT,11.75,11.55,0.9829787234042554,1.0,True,False,0.5070422535211268,11.75,11:05,ENTERED,11527.5,11504.0,1.0,2020-10-01,True,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11427.25,11427.0,1601647500,11367.0,1601652600,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": -256.25, ""prior_ret"": 17.0, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BEARISH"", ""confirm_kind"": ""candle""}",5100,1h,1,0.007107226415927315,medium,NQ,61.75,41.75,STOP_HIT,-60.25,-60.45,-1.0033195020746888,-1.0,False,False,0.5496688741721855,60.25,10:05,ENTERED,11367.0,11487.5,1.0,2020-10-02,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11402.25,11402.0,1601921400,11417.5,1601922960,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""1400_1530"", ""gap_points"": 81.0, ""prior_ret"": -72.0, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",1560,1h,4,0.0037832130916768403,weak,NQ,12.75,18.0,TARGET_HIT,15.25,15.05,0.9868852459016394,1.0,True,False,0.4381139489194499,15.25,14:10,ENTERED,11387.0,11417.5,1.0,2020-10-05,False,2020
False,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11490.75,11490.5,1601993700,11469.0,1601994840,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": -41.75, ""prior_ret"": 163.5, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""NEUTRAL"", ""confirm_kind"": ""candle""}",1140,1h,1,0.0024740010946906477,weak,NQ,21.5,8.25,STOP_HIT,-21.75,-21.95,-1.0091954022988505,-1.0,False,False,0.4144736842105263,21.75,10:15,ENTERED,11469.0,11512.5,1.0,2020-10-06,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11425.25,11425.0,1602078300,11407.5,1602079080,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 109.75, ""prior_ret"": -171.25, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",780,1h,1,0.0038393645189762626,weak,NQ,17.5,12.75,STOP_HIT,-17.75,-17.95,-1.0112676056338028,-1.0,False,False,0.5135135135135135,17.75,09:45,ENTERED,11407.5,11443.0,1.0,2020-10-07,True,2020
True,HTF_1H_TREND_FIRST_PULLBACK_5M_CONFIRM,medium,LONG,11643.0,11642.75,1602252300,11617.25,1602252780,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0, ""tod"": ""0930_1030"", ""gap_points"": 65.5, ""prior_ret"": -35.0, ""trend_1h"": ""BULLISH"", ""trend_4h"": ""BULLISH"", ""confirm_kind"": ""candle""}",480,1h,2,0.005401784749681227,medium,NQ,27.5,0.5,STOP_HIT,-25.75,-25.95,-1.007766990291262,-1.0,False,False,0.5866666666666667,25.75,10:05,ENTERED,11617.25,11668.75,1.0,2020-10-09,True,2020
