ambiguity_rate,avg_hold_sec,avg_loss_points,avg_mae,avg_mfe,avg_stop_points,avg_win_points,cost_adjusted,crossed_opposite_rate,expectancy_points,expectancy_r,false_break_rate,long,max_consec_losses,max_dd_points,median_r,n_ambiguous,n_days,n_days_or,n_entered,n_no_break,n_resolved,n_stop,n_target,n_time,p95_stop_points,profit_factor,short,win_rate,worst_day_points,year
0.06976744186046512,151.5,2.2431944444444447,-2.11875,2.3354166666666667,2.372093023255814,2.8158333333333334,True,0.0,-0.2195833333333334,-0.24391735877389042,0.0,"{""n"": 75, ""win_rate"": 0.4266666666666667, ""expectancy_points"": -0.3166666666666667, ""expectancy_r"": -0.19044255903985938}",8,53.62999999999997,-1.023736263736264,9,120,,129,0,120,72,48,0,5.0,0.836852207293666,"{""n"": 45, ""win_rate"": 0.35555555555555557, ""expectancy_points"": -0.057777777777777845, ""expectancy_r"": -0.3330420249972755}",0.4,-6.58,2020
0.016666666666666666,139.32203389830508,2.072063492063492,-1.9110169491525424,2.2690677966101696,2.39375,2.8245454545454547,True,0.0,0.21025423728813553,-0.11191508138712752,0.0,"{""n"": 62, ""win_rate"": 0.43548387096774194, ""expectancy_points"": 0.14177419354838702, ""expectancy_r"": -0.17692416042189166}",6,47.539999999999964,-1.023736263736264,2,118,,120,1,118,63,55,0,6.0,1.1900566876053318,"{""n"": 56, ""win_rate"": 0.5, ""expectancy_points"": 0.2860714285714285, ""expectancy_r"": -0.039940743884352946}",0.4661016949152542,-6.58,2021
0.12403100775193798,87.61061946902655,3.6752380952380954,-3.1969026548672566,3.413716814159292,3.4089147286821704,3.665,True,0.0,-0.4273451327433629,-0.1438825258955107,0.0,"{""n"": 51, ""win_rate"": 0.5686274509803921, ""expectancy_points"": 0.5327450980392157, ""expectancy_r"": 0.1083087252345926}",9,61.119999999999955,-1.0128,16,113,,129,0,113,63,50,0,7.5,0.7914399239872161,"{""n"": 62, ""win_rate"": 0.3387096774193548, ""expectancy_points"": -1.2170967741935486, ""expectancy_r"": -0.35133016795414407}",0.4424778761061947,-13.58,2022
0.03968253968253968,93.71900826446281,2.4014285714285717,-2.006198347107438,2.146694214876033,2.265873015873016,2.1872413793103447,True,0.0,-0.20190082644628105,-0.0859817857636645,0.0,"{""n"": 58, ""win_rate"": 0.5344827586206896, ""expectancy_points"": 0.006206896551724076, ""expectancy_r"": 0.02312843760393666}",6,36.549999999999976,-1.016842105263158,5,121,,126,0,121,63,58,0,4.75,0.838522043757023,"{""n"": 63, ""win_rate"": 0.42857142857142855, ""expectancy_points"": -0.39349206349206356, ""expectancy_r"": -0.18643246759415447}",0.4793388429752066,-6.33,2023
0.0625,93.14285714285714,2.193970588235294,-2.3047619047619046,2.0619047619047617,2.1919642857142856,2.4335135135135135,True,0.0,-0.5633333333333334,-0.3406703260511664,0.0,"{""n"": 50, ""win_rate"": 0.32, ""expectancy_points"": -0.805, ""expectancy_r"": -0.4073270551670552}",5,66.82999999999991,-1.032,7,105,,112,0,105,68,37,0,4.25,0.6035257054762383,"{""n"": 55, ""win_rate"": 0.38181818181818183, ""expectancy_points"": -0.3436363636363637, ""expectancy_r"": -0.28007329958217664}",0.3523809523809524,-5.58,2024
0.075,82.16216216216216,2.805806451612903,-2.9977477477477477,3.045045045045045,2.8604166666666666,3.0322448979591834,True,0.0,-0.22864864864864873,-0.1548722642650942,0.0,"{""n"": 67, ""win_rate"": 0.44776119402985076, ""expectancy_points"": -0.09865671641791052, ""expectancy_r"": -0.14545849053625962}",10,44.12999999999998,-1.017777777777778,9,111,,120,0,111,62,49,0,6.75,0.85410439181421,"{""n"": 44, ""win_rate"": 0.4318181818181818, ""expectancy_points"": -0.42659090909090913, ""expectancy_r"": -0.16920687426127412}",0.44144144144144143,-6.83,2025
0.10256410256410256,90.85714285714286,4.677560975609756,-4.132142857142857,3.1678571428571427,3.753205128205128,3.023448275862069,True,0.0,-1.487142857142857,-0.20400721555217508,0.0,"{""n"": 43, ""win_rate"": 0.4418604651162791, ""expectancy_points"": -1.3590697674418606, ""expectancy_r"": -0.15134636998237938}",4,114.96999999999993,-1.0128205128205128,8,70,,78,1,70,41,29,0,9.25,0.4571905308165606,"{""n"": 27, ""win_rate"": 0.37037037037037035, ""expectancy_points"": -1.6911111111111112, ""expectancy_r"": -0.2878744881262941}",0.4142857142857143,-38.83,2026
