candidate,direction,entry_fill,entry_theo,entry_ts,exit_px,exit_ts,extras,hold_sec,instrument,mae_points,mfe_points,outcome,points,points_after_cost,r_after_cost,r_multiple,reach_1r,reach_2r,risk_points,signal_hhmm,status,stop,target,target_r,trading_date,year
LONG20_FIRST_RED_GREEN_5M,LONG,3249.75,3249.5,1577977200,3246.0,1577977320,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",120,ES,4.25,0.25,STOP_HIT,-3.75,-3.83,-1.0213333333333334,-1.0,False,False,3.75,10:00,ENTERED,3246.0,3253.5,1.0,2020-01-02,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3239.25,3239.0,1578062700,3231.75,1578063600,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",900,ES,7.75,0.5,STOP_HIT,-7.5,-7.58,-1.0106666666666666,-1.0,False,False,7.5,09:45,ENTERED,3231.75,3246.75,1.0,2020-01-03,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3225.75,3225.5,1578322800,3229.75,1578324060,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",1260,ES,1.0,4.5,TARGET_HIT,4.0,3.92,0.98,1.0,True,False,4.0,10:00,ENTERED,3221.75,3229.75,1.0,2020-01-06,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3234.5,3234.25,1578408600,3237.5,1578409200,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",600,ES,2.25,3.75,TARGET_HIT,3.0,2.92,0.9733333333333333,1.0,True,False,3.0,09:50,ENTERED,3231.5,3237.5,1.0,2020-01-07,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3246.5,3246.25,1578495300,3242.25,1578497400,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",2100,ES,4.0,3.25,STOP_HIT,-4.25,-4.33,-1.0188235294117647,-1.0,False,False,4.25,09:55,ENTERED,3242.25,3250.75,1.0,2020-01-08,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3269.25,3269.0,1578581400,3273.25,1578584280,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",2880,ES,3.0,4.5,TARGET_HIT,4.0,3.92,0.98,1.0,True,False,4.0,09:50,ENTERED,3265.25,3273.25,1.0,2020-01-09,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3277.0,3276.75,1578667500,3275.0,1578667500,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",0,ES,2.0,0.0,STOP_HIT,-2.0,-2.08,-1.04,-1.0,False,False,2.0,09:45,ENTERED,3275.0,3279.0,1.0,2020-01-10,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3271.75,3271.5,1578926400,3268.75,1578926520,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",120,ES,3.5,2.25,STOP_HIT,-3.0,-3.08,-1.0266666666666666,-1.0,False,False,3.0,09:40,ENTERED,3268.75,3274.75,1.0,2020-01-13,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3283.75,3283.5,1579013400,3280.25,1579013460,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",60,ES,3.5,0.5,STOP_HIT,-3.5,-3.58,-1.022857142857143,-1.0,False,False,3.5,09:50,ENTERED,3280.25,3287.25,1.0,2020-01-14,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3295.75,3295.5,1579101000,3293.0,1579101180,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",180,ES,2.75,1.5,STOP_HIT,-2.75,-2.83,-1.029090909090909,-1.0,False,False,2.75,10:10,ENTERED,3293.0,3298.5,1.0,2020-01-15,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3307.25,3307.0,1579185900,3305.0,1579185960,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",60,ES,2.5,1.0,STOP_HIT,-2.25,-2.33,-1.0355555555555556,-1.0,False,False,2.25,09:45,ENTERED,3305.0,3309.5,1.0,2020-01-16,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3322.75,3322.5,1579272300,3325.75,1579274640,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",2340,ES,1.25,3.25,TARGET_HIT,3.0,2.92,0.9733333333333333,1.0,True,False,3.0,09:45,ENTERED,3319.75,3325.75,1.0,2020-01-17,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3321.75,3321.5,1579618200,3317.75,1579619880,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",1680,ES,4.0,1.5,STOP_HIT,-4.0,-4.08,-1.02,-1.0,False,False,4.0,09:50,ENTERED,3317.75,3325.75,1.0,2020-01-21,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3334.75,3334.5,1579705200,3332.5,1579705500,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",300,ES,3.0,1.0,STOP_HIT,-2.25,-2.33,-1.0355555555555556,-1.0,False,False,2.25,10:00,ENTERED,3332.5,3337.0,1.0,2020-01-22,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3305.5,3305.25,1579791000,3310.0,1579791540,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",540,ES,2.0,5.0,TARGET_HIT,4.5,4.42,0.9822222222222222,1.0,True,False,4.5,09:50,ENTERED,3301.0,3310.0,1.0,2020-01-23,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3329.25,3329.0,1579876800,3326.75,1579877160,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",360,ES,2.25,0.5,STOP_HIT,-2.5,-2.58,-1.032,-1.0,False,False,2.5,09:40,ENTERED,3326.75,3331.75,1.0,2020-01-24,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3249.0,3248.75,1580137800,3243.0,1580138340,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",540,ES,6.0,0.25,STOP_HIT,-6.0,-6.08,-1.0133333333333334,-1.0,False,False,6.0,10:10,ENTERED,3243.0,3255.0,1.0,2020-01-27,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3255.5,3255.25,1580222700,3259.5,1580223600,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",900,ES,3.0,7.0,TARGET_HIT,4.0,3.92,0.98,1.0,True,False,4.0,09:45,ENTERED,3251.5,3259.5,1.0,2020-01-28,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3287.25,3287.0,1580309100,3285.5,1580309160,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",60,ES,2.0,0.5,STOP_HIT,-1.75,-1.83,-1.0457142857142858,-1.0,False,False,1.75,09:45,ENTERED,3285.5,3289.0,1.0,2020-01-29,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3262.25,3262.0,1580395800,3258.5,1580396040,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",240,ES,3.75,1.0,STOP_HIT,-3.75,-3.83,-1.0213333333333334,-1.0,False,False,3.75,09:50,ENTERED,3258.5,3266.0,1.0,2020-01-30,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3271.5,3271.25,1580481600,3266.0,1580481840,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",240,ES,5.25,0.25,STOP_HIT,-5.5,-5.58,-1.0145454545454546,-1.0,False,False,5.5,09:40,ENTERED,3266.0,3277.0,1.0,2020-01-31,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3261.5,3261.25,1580742900,3255.25,1580744940,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",2040,ES,6.0,6.0,STOP_HIT,-6.25,-6.33,-1.0128,-1.0,False,False,6.25,10:15,ENTERED,3255.25,3267.75,1.0,2020-02-03,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3287.25,3287.0,1580827500,3292.5,1580827680,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",180,ES,0.0,5.75,TARGET_HIT,5.25,5.17,0.9847619047619047,1.0,True,False,5.25,09:45,ENTERED,3282.0,3292.5,1.0,2020-02-04,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3325.75,3325.5,1580914200,3317.25,1580916420,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",2220,ES,11.25,3.0,STOP_HIT,-8.5,-8.58,-1.0094117647058825,-1.0,False,False,8.5,09:50,ENTERED,3317.25,3334.25,1.0,2020-02-05,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3336.5,3336.25,1581000600,3340.5,1581001140,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",540,ES,2.0,6.0,TARGET_HIT,4.0,3.92,0.98,1.0,True,False,4.0,09:50,ENTERED,3332.5,3340.5,1.0,2020-02-06,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3330.25,3330.0,1581086400,3324.0,1581087840,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",1440,ES,6.0,3.0,STOP_HIT,-6.25,-6.33,-1.0128,-1.0,False,False,6.25,09:40,ENTERED,3324.0,3336.5,1.0,2020-02-07,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3328.25,3328.0,1581346500,3332.25,1581346740,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",240,ES,1.0,4.25,TARGET_HIT,4.0,3.92,0.98,1.0,True,False,4.0,09:55,ENTERED,3324.25,3332.25,1.0,2020-02-10,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3365.5,3365.25,1581432300,3372.0,1581434040,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",1740,ES,1.25,7.25,TARGET_HIT,6.5,6.42,0.9876923076923076,1.0,True,False,6.5,09:45,ENTERED,3359.0,3372.0,1.0,2020-02-11,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3374.5,3374.25,1581519600,3370.0,1581519840,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",240,ES,4.75,2.0,STOP_HIT,-4.5,-4.58,-1.017777777777778,-1.0,False,False,4.5,10:00,ENTERED,3370.0,3379.0,1.0,2020-02-12,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3368.75,3368.5,1581605100,3371.75,1581605640,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",540,ES,1.5,3.25,TARGET_HIT,3.0,2.92,0.9733333333333333,1.0,True,False,3.0,09:45,ENTERED,3365.75,3371.75,1.0,2020-02-13,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3376.25,3376.0,1581691800,3374.25,1581691800,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",0,ES,1.75,0.25,STOP_HIT,-2.0,-2.08,-1.04,-1.0,False,False,2.0,09:50,ENTERED,3374.25,3378.25,1.0,2020-02-14,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3372.25,3372.0,1582037100,3367.75,1582039620,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",2520,ES,4.5,2.5,STOP_HIT,-4.5,-4.58,-1.017777777777778,-1.0,False,False,4.5,09:45,ENTERED,3367.75,3376.75,1.0,2020-02-18,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3384.75,3384.5,1582125000,3382.5,1582125180,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",180,ES,2.0,0.0,STOP_HIT,-2.25,-2.33,-1.0355555555555556,-1.0,False,False,2.25,10:10,ENTERED,3382.5,3387.0,1.0,2020-02-19,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3382.0,3381.75,1582210200,3386.5,1582210320,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",120,ES,0.0,4.75,TARGET_HIT,4.5,4.42,0.9822222222222222,1.0,True,False,4.5,09:50,ENTERED,3377.5,3386.5,1.0,2020-02-20,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3342.0,3341.75,1582296900,3348.0,1582298640,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",1740,ES,4.25,6.25,TARGET_HIT,6.0,5.92,0.9866666666666667,1.0,True,False,6.0,09:55,ENTERED,3336.0,3348.0,1.0,2020-02-21,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3254.5,3254.25,1582557000,3258.5,1582557180,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",180,ES,2.75,4.5,TARGET_HIT,4.0,3.92,0.98,1.0,True,False,4.0,10:10,ENTERED,3250.5,3258.5,1.0,2020-02-24,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3239.25,3239.0,1582641600,3232.25,1582641780,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",180,ES,8.75,0.0,STOP_HIT,-7.0,-7.08,-1.0114285714285713,-1.0,False,False,7.0,09:40,ENTERED,3232.25,3246.25,1.0,2020-02-25,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2519.5,2519.25,1585317300,2534.0,1585317900,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",600,ES,1.0,14.75,TARGET_HIT,14.5,14.42,0.9944827586206897,1.0,True,False,14.5,09:55,ENTERED,2505.0,2534.0,1.0,2020-03-27,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2726.25,2726.0,1586267100,2736.5,1586267580,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",480,ES,2.5,12.5,TARGET_HIT,10.25,10.17,0.9921951219512195,1.0,True,False,10.25,09:45,ENTERED,2716.0,2736.5,1.0,2020-04-07,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2678.0,2677.75,1586353500,2666.5,1586353800,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",300,ES,13.25,4.0,STOP_HIT,-11.5,-11.58,-1.0069565217391305,-1.0,False,False,11.5,09:45,ENTERED,2666.5,2689.5,1.0,2020-04-08,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2781.25,2781.0,1586439600,2797.25,1586440500,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",900,ES,1.0,16.75,TARGET_HIT,16.0,15.92,0.995,1.0,True,False,16.0,09:40,ENTERED,2765.25,2797.25,1.0,2020-04-09,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2764.25,2764.0,1586785200,2752.25,1586785320,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",120,ES,16.25,1.75,STOP_HIT,-12.0,-12.08,-1.0066666666666666,-1.0,False,False,12.0,09:40,ENTERED,2752.25,2776.25,1.0,2020-04-13,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2826.5,2826.25,1586872800,2836.0,1586874000,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",1200,ES,5.5,10.0,TARGET_HIT,9.5,9.42,0.991578947368421,1.0,True,False,9.5,10:00,ENTERED,2817.0,2836.0,1.0,2020-04-14,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2766.0,2765.75,1586958600,2771.75,1586959080,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",480,ES,5.25,6.5,TARGET_HIT,5.75,5.67,0.9860869565217392,1.0,True,False,5.75,09:50,ENTERED,2760.25,2771.75,1.0,2020-04-15,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2783.0,2782.75,1587044700,2776.5,1587044880,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",180,ES,8.0,4.0,STOP_HIT,-6.5,-6.58,-1.0123076923076924,-1.0,False,False,6.5,09:45,ENTERED,2776.5,2789.5,1.0,2020-04-16,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2847.25,2847.0,1587130800,2840.0,1587130860,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",60,ES,9.25,0.5,STOP_HIT,-7.25,-7.33,-1.0110344827586206,-1.0,False,False,7.25,09:40,ENTERED,2840.0,2854.5,1.0,2020-04-17,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2828.0,2827.75,1587390000,2837.25,1587391980,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",1980,ES,2.5,10.25,TARGET_HIT,9.25,9.17,0.9913513513513513,1.0,True,False,9.25,09:40,ENTERED,2818.75,2837.25,1.0,2020-04-20,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2755.25,2755.0,1587476700,2760.75,1587476700,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",0,ES,2.25,5.75,TARGET_HIT,5.5,5.42,0.9854545454545455,1.0,True,False,5.5,09:45,ENTERED,2749.75,2760.75,1.0,2020-04-21,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2781.25,2781.0,1587562800,2772.0,1587563220,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",420,ES,10.75,3.75,STOP_HIT,-9.25,-9.33,-1.0086486486486486,-1.0,False,False,9.25,09:40,ENTERED,2772.0,2790.5,1.0,2020-04-22,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2812.5,2812.25,1587650400,2817.75,1587651480,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",1080,ES,4.75,7.25,TARGET_HIT,5.25,5.17,0.9847619047619047,1.0,True,False,5.25,10:00,ENTERED,2807.25,2817.75,1.0,2020-04-23,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2793.5,2793.25,1587736500,2787.75,1587736560,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",60,ES,5.75,0.25,STOP_HIT,-5.75,-5.83,-1.0139130434782608,-1.0,False,False,5.75,09:55,ENTERED,2787.75,2799.25,1.0,2020-04-24,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2852.5,2852.25,1587994800,2845.5,1587995040,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",240,ES,8.0,0.5,STOP_HIT,-7.0,-7.08,-1.0114285714285713,-1.0,False,False,7.0,09:40,ENTERED,2845.5,2859.5,1.0,2020-04-27,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2906.0,2905.75,1588081500,2901.0,1588082220,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",720,ES,5.75,3.5,STOP_HIT,-5.0,-5.08,-1.016,-1.0,False,False,5.0,09:45,ENTERED,2901.0,2911.0,1.0,2020-04-28,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2909.75,2909.5,1588167900,2917.5,1588168320,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",420,ES,1.5,8.0,TARGET_HIT,7.75,7.67,0.9896774193548387,1.0,True,False,7.75,09:45,ENTERED,2902.0,2917.5,1.0,2020-04-29,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2900.5,2900.25,1588254600,2907.75,1588254900,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",300,ES,1.75,8.25,TARGET_HIT,7.25,7.17,0.9889655172413793,1.0,True,False,7.25,09:50,ENTERED,2893.25,2907.75,1.0,2020-04-30,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2846.0,2845.75,1588340700,2842.25,1588341240,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",540,ES,5.0,3.5,STOP_HIT,-3.75,-3.83,-1.0213333333333334,-1.0,False,False,3.75,09:45,ENTERED,2842.25,2849.75,1.0,2020-05-01,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2793.75,2793.5,1588599900,2799.25,1588600320,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",420,ES,3.0,8.0,TARGET_HIT,5.5,5.42,0.9854545454545455,1.0,True,False,5.5,09:45,ENTERED,2788.25,2799.25,1.0,2020-05-04,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2869.0,2868.75,1588686300,2872.5,1588686540,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",240,ES,2.25,5.25,TARGET_HIT,3.5,3.42,0.9771428571428571,1.0,True,False,3.5,09:45,ENTERED,2865.5,2872.5,1.0,2020-05-05,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2851.75,2851.5,1588774500,2856.5,1588774560,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",60,ES,2.5,5.0,TARGET_HIT,4.75,4.67,0.9831578947368421,1.0,True,False,4.75,10:15,ENTERED,2847.0,2856.5,1.0,2020-05-06,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2885.0,2884.75,1588859700,2877.25,1588860360,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",660,ES,9.5,2.0,STOP_HIT,-7.75,-7.83,-1.0103225806451612,-1.0,False,False,7.75,09:55,ENTERED,2877.25,2892.75,1.0,2020-05-07,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2902.5,2902.25,1588945500,2909.5,1588946640,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",1140,ES,1.0,7.25,TARGET_HIT,7.0,6.92,0.9885714285714285,1.0,True,False,7.0,09:45,ENTERED,2895.5,2909.5,1.0,2020-05-08,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2905.5,2905.25,1589204400,2915.75,1589211120,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",6720,ES,6.0,11.25,TARGET_HIT,10.25,10.17,0.9921951219512195,1.0,True,False,10.25,09:40,ENTERED,2895.25,2915.75,1.0,2020-05-11,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2919.75,2919.5,1589292000,2927.25,1589296140,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",4140,ES,6.75,7.75,TARGET_HIT,7.5,7.42,0.9893333333333333,1.0,True,False,7.5,10:00,ENTERED,2912.25,2927.25,1.0,2020-05-12,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2844.5,2844.25,1589377200,2856.5,1589378700,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",1500,ES,9.0,12.25,TARGET_HIT,12.0,11.92,0.9933333333333333,1.0,True,False,12.0,09:40,ENTERED,2832.5,2856.5,1.0,2020-05-13,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2765.75,2765.5,1589464800,2762.25,1589464860,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",60,ES,3.5,2.25,STOP_HIT,-3.5,-3.58,-1.022857142857143,-1.0,False,False,3.5,10:00,ENTERED,2762.25,2769.25,1.0,2020-05-14,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2825.0,2824.75,1589550000,2840.75,1589551800,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",1800,ES,2.0,16.0,TARGET_HIT,15.75,15.67,0.9949206349206349,1.0,True,False,15.75,09:40,ENTERED,2809.25,2840.75,1.0,2020-05-15,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2933.75,2933.5,1589809800,,1589809800,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",,ES,1.25,1.75,AMBIGUOUS,,,,,True,False,1.5,09:50,ENTERED,2932.25,2935.25,1.0,2020-05-18,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2940.75,2940.5,1589895600,2934.75,1589895960,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",360,ES,8.75,1.25,STOP_HIT,-6.0,-6.08,-1.0133333333333334,-1.0,False,False,6.0,09:40,ENTERED,2934.75,2946.75,1.0,2020-05-19,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2959.75,2959.5,1589982000,2967.5,1589983800,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",1800,ES,2.25,8.0,TARGET_HIT,7.75,7.67,0.9896774193548387,1.0,True,False,7.75,09:40,ENTERED,2952.0,2967.5,1.0,2020-05-20,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2970.0,2969.75,1590068400,2958.75,1590071400,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",3000,ES,11.75,3.25,STOP_HIT,-11.25,-11.33,-1.007111111111111,-1.0,False,False,11.25,09:40,ENTERED,2958.75,2981.25,1.0,2020-05-21,2020
LONG20_FIRST_RED_GREEN_5M,LONG,2932.25,2932.0,1590155100,2934.75,1590155280,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",180,ES,1.5,4.75,TARGET_HIT,2.5,2.42,0.968,1.0,True,False,2.5,09:45,ENTERED,2929.75,2934.75,1.0,2020-05-22,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3013.5,3013.25,1590500700,3006.0,1590501420,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",720,ES,9.25,0.75,STOP_HIT,-7.5,-7.58,-1.0106666666666666,-1.0,False,False,7.5,09:45,ENTERED,3006.0,3021.0,1.0,2020-05-26,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3010.75,3010.5,1590587100,3005.5,1590587160,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",60,ES,5.5,0.25,STOP_HIT,-5.25,-5.33,-1.0152380952380953,-1.0,False,False,5.25,09:45,ENTERED,3005.5,3016.0,1.0,2020-05-27,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3039.25,3039.0,1590673500,3048.75,1590677220,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",3720,ES,6.25,9.75,TARGET_HIT,9.5,9.42,0.991578947368421,1.0,True,False,9.5,09:45,ENTERED,3029.75,3048.75,1.0,2020-05-28,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3022.0,3021.75,1590759600,3014.5,1590761280,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",1680,ES,10.25,6.75,STOP_HIT,-7.5,-7.58,-1.0106666666666666,-1.0,False,False,7.5,09:40,ENTERED,3014.5,3029.5,1.0,2020-05-29,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3039.0,3038.75,1591019100,3051.25,1591028640,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",9540,ES,2.75,12.75,TARGET_HIT,12.25,12.17,0.9934693877551021,1.0,True,False,12.25,09:45,ENTERED,3026.75,3051.25,1.0,2020-06-01,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3057.5,3057.25,1591106100,3063.5,1591107600,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",1500,ES,0.5,9.5,TARGET_HIT,6.0,5.92,0.9866666666666667,1.0,True,False,6.0,09:55,ENTERED,3051.5,3063.5,1.0,2020-06-02,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3103.0,3102.75,1591191900,3110.25,1591196100,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",4200,ES,4.25,7.75,TARGET_HIT,7.25,7.17,0.9889655172413793,1.0,True,False,7.25,09:45,ENTERED,3095.75,3110.25,1.0,2020-06-03,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3122.5,3122.25,1591280400,3115.25,1591283400,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",3000,ES,8.75,4.5,STOP_HIT,-7.25,-7.33,-1.0110344827586206,-1.0,False,False,7.25,10:20,ENTERED,3115.25,3129.75,1.0,2020-06-04,2020
LONG20_FIRST_RED_GREEN_5M,LONG,3183.0,3182.75,1591365300,3176.25,1591365360,"{""adverse_ticks"": 1.0, ""stop_buffer_ticks"": 1.0}",60,ES,7.0,0.0,STOP_HIT,-6.75,-6.83,-1.0118518518518518,-1.0,False,False,6.75,09:55,ENTERED,3176.25,3189.75,1.0,2020-06-05,2020
