avg_hold_sec,avg_mae,avg_mfe,avg_stop_points,expectancy_points,expectancy_r,max_consec_losses,max_dd_points,median_stop_points,n_ambiguous,n_days,n_entered,n_resolved,n_short,p95_stop_points,p_reach_0_5r,p_reach_1_5r,p_reach_1r,p_reach_2r,p_reach_3r,profit_factor,total_points,tstat,use_cost,win_rate,worst_day_points,year
962.7272727272727,4.609848484848484,4.5063131313131315,6.118090452261306,-0.05727272727272733,-0.06717062247592541,6,83.22999999999999,5.5,1,198,199,198,0,13.5,0.6231155778894473,0.04522613065326633,0.4824120603015075,0.010050251256281407,0.0,0.9815330499780155,-11.34000000000001,-0.11564908297743967,True,0.47474747474747475,-14.08,2020
1730.1,4.78625,4.14875,5.74125,-0.95125,-0.20811902806671093,10,271.48000000000053,4.75,0,200,200,200,0,12.75,0.68,0.04,0.425,0.0,0.0,0.7163707381069517,-190.25,-2.046428238861996,True,0.405,-16.08,2021
739.6039603960396,6.772277227722772,6.806930693069307,8.740099009900991,-0.7804950495049505,-0.06070118374476157,7,153.02999999999992,8.0,0,101,101,101,0,15.75,0.6534653465346535,0.06930693069306931,0.49504950495049505,0.0297029702970297,0.0,0.8361088588120335,-78.83,-0.8144731072821845,True,0.4752475247524752,-24.08,2022
896.4705882352941,4.781045751633987,4.602941176470588,5.699346405228758,-0.6780392156862746,-0.13586072780234612,7,159.9199999999999,5.25,0,153,153,153,0,11.5,0.7058823529411765,0.0457516339869281,0.45751633986928103,0.0196078431372549,0.006535947712418301,0.7846064406286983,-103.74000000000001,-1.3626533328286727,True,0.43790849673202614,-13.83,2023
871.8181818181819,4.752525252525253,4.679292929292929,5.935,-0.49540404040404046,-0.08787226477552629,5,137.44999999999973,5.25,2,198,200,198,0,12.0,0.665,0.06,0.48,0.01,0.0,0.8469089944282302,-98.09,-1.027717606076562,True,0.46464646464646464,-16.08,2024
943.2727272727273,6.946969696969697,5.55,8.12874251497006,-1.195151515151515,-0.15501952027024563,5,236.60000000000085,7.0,2,165,167,165,0,17.0,0.6227544910179641,0.029940119760479042,0.437125748502994,0.005988023952095809,0.0,0.7442349096002698,-197.2,-1.633063379017974,True,0.4303030303030303,-39.33,2025
989.6470588235294,8.461764705882352,6.173529411764706,9.964705882352941,-2.2270588235294118,-0.1631799955096532,7,229.08000000000004,9.0,0,85,85,85,0,17.75,0.5882352941176471,0.0,0.4235294117647059,0.0,0.0,0.6350280525189428,-189.29999999999998,-1.8976204857071768,True,0.4235294117647059,-23.33,2026
