ambiguity_rate,avg_hold_sec,avg_loss_points,avg_mae,avg_mfe,avg_stop_points,avg_win_points,cost_adjusted,crossed_opposite_rate,expectancy_points,expectancy_r,false_break_rate,long,max_consec_losses,max_dd_points,median_r,n_ambiguous,n_days,n_days_or,n_entered,n_no_break,n_resolved,n_stop,n_target,n_time,p95_stop_points,profit_factor,short,win_rate,worst_day_points,year
0.10638297872340426,87.14285714285714,8.66875,-7.632936507936508,9.087301587301587,8.129432624113475,8.662903225806453,True,0.0,-0.14047619047619028,-0.054578138490242484,0.0,"{""n"": 75, ""win_rate"": 0.5066666666666667, ""expectancy_points"": 0.003333333333333508, ""expectancy_r"": -0.02794500462873875}",6,139.45000000000005,-1.0072006344171291,15,126,,141,0,126,64,62,0,20.75,0.9680966113914925,"{""n"": 51, ""win_rate"": 0.47058823529411764, ""expectancy_points"": -0.3519607843137253, ""expectancy_r"": -0.09374451181598326}",0.49206349206349204,-32.7,2020
0.168141592920354,65.1063829787234,9.60909090909091,-10.191489361702128,8.417553191489361,8.980088495575222,10.665384615384616,True,0.0,-1.1973404255319147,-0.20058627277936938,0.0,"{""n"": 50, ""win_rate"": 0.4, ""expectancy_points"": -3.48, ""expectancy_r"": -0.23419156324007662}",9,129.00000000000006,-1.0128073770491803,19,94,,113,0,94,55,39,0,21.25,0.7870387890255439,"{""n"": 44, ""win_rate"": 0.4318181818181818, ""expectancy_points"": 1.3965909090909092, ""expectancy_r"": -0.16239844271038392}",0.4148936170212766,-40.95,2021
0.056451612903225805,75.8974358974359,14.53467741935484,-15.081196581196581,12.397435897435898,12.411290322580646,10.918181818181818,True,0.0,-2.5696581196581194,-0.08145311622833526,0.0,"{""n"": 57, ""win_rate"": 0.42105263157894735, ""expectancy_points"": -4.875438596491228, ""expectancy_r"": -0.17931522584142884}",8,392.69999999999925,-1.0063492063492063,7,117,,124,1,117,62,55,0,29.25,0.6663707484880431,"{""n"": 60, ""win_rate"": 0.5166666666666667, ""expectancy_points"": -0.37916666666666626, ""expectancy_r"": 0.011515887904103655}",0.4700854700854701,-41.7,2022
0.10185185185185185,43.29896907216495,10.329629629629629,-10.31701030927835,8.907216494845361,9.335648148148149,9.57325581395349,True,0.0,-1.5067010309278346,-0.13892250368506745,0.0,"{""n"": 51, ""win_rate"": 0.45098039215686275, ""expectancy_points"": -0.783333333333333, ""expectancy_r"": -0.12492310956522508}",7,175.75000000000009,-1.0114285714285713,11,97,,108,0,97,54,42,1,19.0,0.7379885263535318,"{""n"": 46, ""win_rate"": 0.43478260869565216, ""expectancy_points"": -2.308695652173913, ""expectancy_r"": -0.15444357107880574}",0.44329896907216493,-23.7,2023
0.06422018348623854,71.76470588235294,11.024074074074074,-10.879901960784315,11.144607843137255,11.353211009174313,12.841666666666667,True,0.0,0.2068627450980395,-0.08206143493632939,0.0,"{""n"": 43, ""win_rate"": 0.4883720930232558, ""expectancy_points"": 0.8523255813953491, ""expectancy_r"": -0.049728142696517055}",6,107.05000000000001,-1.0091966173361522,7,102,,109,0,102,54,48,0,26.0,1.0354443137913658,"{""n"": 59, ""win_rate"": 0.4576271186440678, ""expectancy_points"": -0.2635593220338979, ""expectancy_r"": -0.10562637673822652}",0.47058823529411764,-33.2,2024
0.096,63.716814159292035,13.678813559322034,-14.165929203539823,13.550884955752212,12.56,12.92962962962963,True,0.0,-0.9632743362831855,-0.06475528218071412,0.0,"{""n"": 61, ""win_rate"": 0.45901639344262296, ""expectancy_points"": -0.0606557377049176, ""expectancy_r"": -0.10360783659999528}",7,218.1500000000001,-1.0072072072072071,12,113,,125,0,113,59,54,0,25.75,0.8651260764512733,"{""n"": 52, ""win_rate"": 0.5, ""expectancy_points"": -2.0221153846153843, ""expectancy_r"": -0.01917824718886508}",0.4778761061946903,-40.95,2025
0.12903225806451613,61.111111111111114,17.79259259259259,-20.36111111111111,20.00462962962963,16.72983870967742,18.735185185185184,True,0.0,0.4712962962962963,-0.015881048851566666,0.0,"{""n"": 27, ""win_rate"": 0.4444444444444444, ""expectancy_points"": -2.0148148148148146, ""expectancy_r"": -0.12784043615390314}",5,151.95000000000005,-0.0207961972667855,8,54,,62,0,54,27,27,0,38.25,1.052976686094921,"{""n"": 27, ""win_rate"": 0.5555555555555556, ""expectancy_points"": 2.9574074074074073, ""expectancy_r"": 0.09607833845076981}",0.5,-38.45,2026
