candidate_id,e2r_after_friction,e2r_raw,friction_r,survives,tick_size,ticks_per_side
C4_P3_BREAKOUT_RETEST,-0.17647058823529405,-0.17647058823529405,0.0,False,0.1,0
C4_P3_BREAKOUT_RETEST,-0.20386784850926767,-0.17647058823529405,0.027397260273973628,False,0.1,1
C4_P3_BREAKOUT_RETEST,-0.2312651087832413,-0.17647058823529405,0.054794520547947256,False,0.1,2
C3_P3_CONFIRM_CLOSE,-0.4318181818181819,-0.4318181818181819,0.0,False,0.1,0
C3_P3_CONFIRM_CLOSE,-0.4459026888604356,-0.4318181818181819,0.014084507042253702,False,0.1,1
C3_P3_CONFIRM_CLOSE,-0.45998719590268927,-0.4318181818181819,0.028169014084507404,False,0.1,2
C1_P1_CONFIRM_CLOSE_RVOL15,-0.4878048780487805,-0.4878048780487805,0.0,False,0.1,0
C1_P1_CONFIRM_CLOSE_RVOL15,-0.5029563932002953,-0.4878048780487805,0.01515151515151484,False,0.1,1
C1_P1_CONFIRM_CLOSE_RVOL15,-0.5181079083518102,-0.4878048780487805,0.03030303030302968,False,0.1,2
