candidate,contract,direction,entry_adverse_ticks,entry_fill,entry_theo,entry_ts,event_id,exit_px,exit_ts,expiry_sec,extras,first_of_day,opening_bar,outcome,penetration_points,points,points_after_cost,r_after_cost,r_multiple,reclaim_lag_sec,reclaim_mode,reclaim_ts,risk_points,risk_usd,seconds_from_rth_open,session_bucket,side,sl_buffer_ticks,status,stop,target,target_r,trading_date
B,NQU6,LONG,1.0,29335.0,29334.75,1782480660,NQ|NQU6|PDL|2026-06-26|1782480600,,,300,{},True,True,,3.75,,,,,0,close_1m,1782480660,43.25,865.0,0,0930_1000,pdl_sweep,1,REJECT_STOP_TOO_WIDE,29291.75,,1.5,2026-06-26
B,NQU6,LONG,1.0,29253.0,29252.75,1783517460,NQ|NQU6|PDL|2026-07-08|1783517400,,,300,{},True,True,,9.0,,,,,0,close_1m,1783517460,52.25,1045.0,0,0930_1000,pdl_sweep,1,REJECT_STOP_TOO_WIDE,29200.75,,1.5,2026-07-08
B,NQU6,SHORT,1.0,29992.25,29992.5,1783700160,NQ|NQU6|PDH|2026-07-10|1783700100,29998.25,1783700160,300,{},True,False,STOP_HIT,4.5,-6.0,-6.2,-1.0333333333333334,-1.0,0,close_1m,1783700160,6.0,120.0,9900,1130_1330,pdh_sweep,1,ENTERED,29998.25,29983.25,1.5,2026-07-10
B,NQU6,LONG,1.0,29407.5,29407.25,1784209140,NQ|NQU6|PDL|2026-07-16|1784209080,29395.5,1784209140,300,{},True,False,STOP_HIT,1.25,-12.0,-12.2,-1.0166666666666666,-1.0,0,close_1m,1784209140,12.0,240.0,480,0930_1000,pdl_sweep,1,ENTERED,29395.5,29425.5,1.5,2026-07-16
B,NQU6,SHORT,1.0,,,,NQ|NQU6|PDH|2026-07-20|1784554200,,,300,{},True,True,,18.0,,,,,,close_1m,,,,0,0930_1000,pdh_sweep,1,EXPIRED,,,1.5,2026-07-20
B,NQU6,LONG,1.0,28246.75,28246.5,1785162120,NQ|NQU6|PDL|2026-07-27|1785162060,28210.75,1785162120,300,{},True,False,STOP_HIT,1.5,-36.0,-36.2,-1.0055555555555555,-1.0,0,close_1m,1785162120,36.0,720.0,3060,1000_1130,pdl_sweep,1,ENTERED,28210.75,28300.75,1.5,2026-07-27
B,NQU6,LONG,1.0,27945.75,27945.5,1785245460,NQ|NQU6|PDL|2026-07-28|1785245400,27928.5,1785245460,300,{},True,True,STOP_HIT,10.25,-17.25,-17.45,-1.0115942028985507,-1.0,0,close_1m,1785245460,17.25,345.0,0,0930_1000,pdl_sweep,1,ENTERED,27928.5,27971.625,1.5,2026-07-28
B,NQU6,SHORT,1.0,28092.75,28093.0,1785419520,NQ|NQU6|PDH|2026-07-30|1785419400,28059.375,1785419520,300,{},True,False,TARGET_HIT,15.25,33.375,33.175,1.491011235955056,1.5,60,close_1m,1785419520,22.25,445.0,1200,0930_1000,pdh_sweep,1,ENTERED,28115.0,28059.375,1.5,2026-07-30
B,NQU6,SHORT,1.0,28716.75,28717.0,1785768000,NQ|NQU6|PDH|2026-08-03|1785767940,28733.25,1785768060,300,{},True,False,STOP_HIT,7.25,-16.5,-16.7,-1.012121212121212,-1.0,0,close_1m,1785768000,16.5,330.0,4140,1000_1130,pdh_sweep,1,ENTERED,28733.25,28692.0,1.5,2026-08-03
B,NQU6,SHORT,1.0,29858.0,29858.25,1786370820,NQ|NQU6|PDH|2026-08-10|1786370760,29861.5,1786370820,300,{},True,False,STOP_HIT,1.0,-3.5,-3.7,-1.0571428571428572,-1.0,0,close_1m,1786370820,3.5,70.0,2160,1000_1130,pdh_sweep,1,ENTERED,29861.5,29852.75,1.5,2026-08-10
B,NQU6,SHORT,1.0,30265.5,30265.75,1786715160,NQ|NQU6|PDH|2026-08-14|1786715100,30250.5,1786715160,300,{},True,False,TARGET_HIT,2.5,15.0,14.8,1.48,1.5,0,close_1m,1786715160,10.0,200.0,900,0930_1000,pdh_sweep,1,ENTERED,30275.5,30250.5,1.5,2026-08-14
