avg_hold_sec,avg_mae,avg_mfe,avg_stop_points,best_trade_r,expectancy_points,expectancy_r,long,max_consec_losses,max_dd_points,median_stop_points,n_ambiguous,n_days,n_entered,n_resolved,p95_stop_points,p_reach_1r,p_reach_2r,p_reach_3r,profit_factor,r,short,total_points,trades_per_year,tstat,use_cost,win_rate,worst_day_points,worst_trade_r
2447.5247524752476,2.774257425742586,2.838613861386139,3.4931372549018844,0.9985130111524164,0.2689108910891364,-0.05738722598143654,"{""n"": 63, ""win_rate"": 0.49206349206349204, ""expectancy_points"": -0.017777777777751032, ""expectancy_r"": -0.041203892203867575}",6,36.219999999998194,2.499999999999659,1,101,102,101,10.200000000000728,0.49019607843137253,0.029411764705882353,0.00980392156862745,1.1650261271114573,1.0,"{""n"": 38, ""win_rate"": 0.47368421052631576, ""expectancy_points"": 0.7442105263158183, ""expectancy_r"": -0.0842174898758272}",27.16000000000278,14.428571428571429,0.5154609517177942,True,0.48514851485148514,-16.04,-1.4000000000003638
3317.227722772277,3.0356435643564526,3.841584158415826,3.4931372549018844,1.4985130111524165,0.566930693069293,0.06142465520668227,"{""n"": 63, ""win_rate"": 0.4444444444444444, ""expectancy_points"": 0.13380952380947406, ""expectancy_r"": 0.08578023478025941}",10,34.25000000000235,2.499999999999659,1,101,102,101,10.200000000000728,0.49019607843137253,0.09803921568627451,0.0196078431372549,1.2990390641320233,1.5,"{""n"": 38, ""win_rate"": 0.42105263157894735, ""expectancy_points"": 1.2850000000000457, ""expectancy_r"": 0.02104566801890963}",57.2599999999986,14.428571428571429,0.841068531755182,True,0.43564356435643564,-16.04,-1.4000000000003638
4015.2475247524753,3.160396039603981,4.695049504950496,3.4931372549018844,1.9985130111524165,0.7758415841584055,0.10102861560272187,"{""n"": 63, ""win_rate"": 0.38095238095238093, ""expectancy_points"": 0.05365079365073021, ""expectancy_r"": 0.11752626652629115}",10,46.70000000000399,2.499999999999659,1,101,102,101,10.200000000000728,0.49019607843137253,0.38235294117647056,0.029411764705882353,1.368718238283459,2.0,"{""n"": 38, ""win_rate"": 0.3684210526315789, ""expectancy_points"": 1.97315789473692, ""expectancy_r"": 0.07367724696627805}",78.35999999999896,14.428571428571429,0.940073444299432,True,0.37623762376237624,-16.04,-1.4000000000003638
5240,3.3519607843137442,5.658823529411761,3.4931372549018844,2.9985130111524163,1.1854901960784583,0.0847313711107252,"{""n"": 64, ""win_rate"": 0.28125, ""expectancy_points"": -0.06968750000004036, ""expectancy_r"": 0.0938149186118122}",10,60.29999999999991,2.499999999999659,0,102,102,102,10.200000000000728,0.49019607843137253,0.38235294117647056,0.28431372549019607,1.509737796138631,3.0,"{""n"": 38, ""win_rate"": 0.2894736842105263, ""expectancy_points"": 3.2994736842106662, ""expectancy_r"": 0.069432764793105}",120.92000000000274,14.571428571428571,1.055452326379371,True,0.28431372549019607,-16.04,-1.4000000000003638
6574.117647058823,3.4892156862745307,6.648039215686278,3.4931372549018844,3.9985130111524163,1.0423529411764916,0.0259524667130282,"{""n"": 64, ""win_rate"": 0.234375, ""expectancy_points"": 0.10218749999995964, ""expectancy_r"": 0.1406899186118122}",12,56.13999999999747,2.499999999999659,0,102,102,102,10.200000000000728,0.49019607843137253,0.38235294117647056,0.28431372549019607,1.4240587109125924,4.0,"{""n"": 38, ""win_rate"": 0.23684210526315788, ""expectancy_points"": 2.625789473684335, ""expectancy_r"": -0.16728955753755537}",106.32000000000214,14.571428571428571,0.8045142950522768,True,0.23529411764705882,-16.04,-1.4000000000003638
7268.235294117647,3.5098039215686496,7.414705882352945,3.4931372549018844,4.998513011152417,1.614901960784338,0.14107851713319605,"{""n"": 64, ""win_rate"": 0.21875, ""expectancy_points"": 0.3818749999999611, ""expectancy_r"": 0.24604706146895466}",12,40.479999999995144,2.499999999999659,0,102,102,102,10.200000000000728,0.49019607843137253,0.38235294117647056,0.28431372549019607,1.6496292790661276,5.0,"{""n"": 38, ""win_rate"": 0.23684210526315788, ""expectancy_points"": 3.691578947368552, ""expectancy_r"": -0.03571061016913428}",164.72000000000247,14.571428571428571,1.0262044504313022,True,0.22549019607843138,-16.04,-1.4000000000003638
