ambiguity_pct,ambiguous_n,bucket,direction,entry_rows,expired_n,invalid_n,label,mean_mae_r,mean_mfe_r,median_entry_depth,median_mae_r,median_max_retrace_depth,median_mfe_r,median_risk_distance,median_rr_to_opposite,n_mae,n_mfe,opportunities,opposite_n,opposite_rate,r1_n,r1_rate,r2_n,r2_rate,r3_n,r3_rate,resolved_n,resolved_rate,sample_quality,sample_quality_triggered,stop_n,stop_rate,theoretical_1r_expectancy,theoretical_2r_expectancy,theoretical_3r_expectancy,triggered_n,untriggered_n,valid_risk_n,valid_risk_rate
0.6432926829268293,211,upper_extension_short,bearish,328,7,4,,1.3662914486055233,2.5209786282366187,,1.1901973904315692,,1.1953463203464727,4.5,,106,106,328,0,0.0,61,0.5754716981132075,33,0.3113207547169811,26,0.24528301886792453,106,0.3231707317073171,LARGER_SAMPLE,LARGER_SAMPLE,72,0.6792452830188679,-0.10377358490566035,-0.05660377358490565,0.05660377358490576,328,0,324,0.9878048780487805
0.6303630363036303,191,lower_extension_long,bullish,303,8,0,,1.4405716849852919,1.796321742375324,,1.1771241830065056,,1.2115442504514178,6.5,,104,104,303,0,0.0,57,0.5480769230769231,36,0.34615384615384615,20,0.19230769230769232,104,0.3432343234323432,LARGER_SAMPLE,LARGER_SAMPLE,70,0.6730769230769231,-0.125,0.019230769230769162,-0.09615384615384615,303,0,303,1.0
